link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	1.98	5.00	466.51	159	159	99.985033	3476.289706	0.535291	0.062149	1.456377	1.494344
-104179543#1	0.6	4.80	252.83	159	159	18.186149	593.610739	0.096348	0.010148	0.245791	0.255176
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.46	9.33	105.28	18	0	119.044926	8034.30255	0.724732	0.109945	3.09406	3.453646
-104688711#4	5.38	9.37	105.94	18	18	126.729094	8766.046014	0.775573	0.115175	3.342226	3.7682
-104688711#5	8.53	9.13	162.94	18	18	333.208529	20356.538831	1.987142	0.322696	8.156263	8.750471
-109406983	16.89	9.13	104.47	6	6	725.963128	42860.508275	4.312958	0.771585	17.615441	18.423934
-109406986	3.02	7.02	151.37	41	41	111.156644	5497.166104	0.633645	0.094622	2.263422	2.36302
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.84	11.76	3394.93	412	412	290.736929	21628.787808	1.827254	0.36158	8.656008	9.297291
-12319876#1	8.87	8.55	3882.40	412	412	346.667734	16259.356031	1.954596	0.276663	6.508891	6.989307
-12544650	15.7	11.19	5822.55	361	361	366.685933	30333.682127	2.369417	0.449724	11.686848	13.039215
-128245297	12.51	12.21	2334.70	181	181	607.610296	44854.339069	3.820006	0.795309	18.281428	19.280894
-128245298#0	0.32	13.09	123.62	181	181	4.57293	557.869568	0.033645	0.007834	0.209722	0.239804
-128245298#1	0.38	13.12	134.70	181	181	5.831988	726.017269	0.043204	0.009955	0.271335	0.312084
-128363658#0	2.96	12.75	236.70	71	71	57.168686	6067.291011	0.401034	0.091048	2.330494	2.608067
-128363658#1	4.61	12.86	348.18	71	71	85.378504	9770.483714	0.611672	0.139653	3.699441	4.199916
-128363658#2	1.68	12.78	145.88	71	71	25.377169	3090.469392	0.185342	0.041951	1.154247	1.328464
-128363658#3	20.19	12.78	1809.65	88	88	312.520521	38016.431124	2.292905	0.521903	14.225343	16.341668
-128363658#4	5.48	10.89	520.43	88	88	479.703375	29124.703542	2.877042	0.565904	12.301836	12.519406
-128363658#5	7.84	5.68	763.50	88	88	497.643569	14799.952875	2.613343	0.303097	6.342213	6.362032
-128823190#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-128825640#0	4.31	7.87	68.82	14	14	145.859196	7797.272473	0.843602	0.124591	3.142447	3.351752
-128825640#1	12.66	8.76	177.12	0	14	295.486842	18463.749945	1.761373	0.237133	7.025651	7.936917
-13278020#0	1.76	12.69	1216.10	569	569	30.649965	3431.055282	0.218606	0.048919	1.300181	1.474866
-13278020#1	2.74	12.78	1769.31	569	569	52.37976	5772.942474	0.371445	0.084376	2.200563	2.481541
-13278020#2	1.59	12.65	1116.80	569	569	87.260844	6816.353071	0.55896	0.123941	2.794271	2.93004
-13278020#3	0.9	11.79	740.02	569	569	89.359607	5890.380354	0.547636	0.116147	2.496137	2.532002
-13278020#4	0.75	10.50	685.22	569	569	87.02553	5219.566797	0.520872	0.104447	2.23277	2.243654
-13278020#5	3.0	2.34	2649.79	527	527	310.70669	7431.134752	1.589774	0.166304	3.299532	3.194438
-13278020#6	6.37	3.15	4149.36	527	527	465.680887	10025.960094	2.355194	0.223856	4.433453	4.309923
-13278020#7	4.26	5.35	2715.33	527	527	333.640991	12218.463502	1.808909	0.252891	5.253559	5.252261
-13278020#8	0.66	8.38	646.16	527	527	65.56414	3517.328398	0.382364	0.070557	1.503669	1.511945
-13278159#0	14.49	1.99	6092.69	361	361	1519.463344	30884.4731	7.643569	0.712044	13.81206	13.276542
-13278159#1	3.84	4.38	1778.78	361	361	235.447286	6148.130158	1.215472	0.126446	2.637452	2.642911
-13714843#0	1.86	12.89	571.15	265	0	54.288967	5104.118334	0.36576	0.081912	2.004689	2.194037
-13714843#1	15.21	12.42	4131.79	265	265	291.097949	31040.836699	2.039041	0.444774	11.802594	13.343149
-13714843#2	14.85	12.34	4036.25	265	265	418.638658	37429.830624	2.776448	0.594486	14.705064	16.089467
-13714843#3	21.94	3.45	7135.35	306	306	1898.501724	41735.877893	9.619394	0.91322	18.235087	17.941271
-13715172	23.78	11.75	2805.60	116	116	881.013428	65063.117317	5.527213	1.083761	25.95034	27.967871
-13715172.291	25.18	0.69	3724.69	116	116	3163.35587	54188.251979	15.676639	1.327624	24.691016	23.294625
-13797599#0	4.33	11.80	458.79	97	97	251.167117	17536.678875	1.558606	0.321001	7.245153	7.538235
-13797599#1	30.62	6.20	3327.24	106	106	2314.243178	74332.255434	12.277316	1.484112	31.46447	31.953
-13797599#10	0.38	12.86	40.96	55	55	6.349303	728.101343	0.04555	0.010555	0.276395	0.31298
-13797599#2	16.9	1.91	1551.29	80	80	1830.736611	32827.930708	9.105993	0.783805	14.796493	14.11214
-13797599#3	4.5	11.87	391.79	80	80	309.74913	21215.01958	1.913711	0.398884	8.842556	9.119377
-13797599#4	18.55	1.74	1170.21	55	55	1817.109487	34558.002819	9.084636	0.811409	15.514252	14.855791
-13797599#5	5.9	12.58	345.12	55	55	96.262822	11427.812534	0.698722	0.155617	4.277035	4.91234
-13797599#6	10.07	12.72	574.61	55	55	154.42825	18613.828363	1.128244	0.252661	6.959167	8.001308
-13797599#7	4.14	12.76	248.40	55	55	66.888485	8092.188931	0.490144	0.109939	3.025395	3.478494
-13797599#8	2.91	12.79	180.37	55	55	41.953866	5320.773571	0.311118	0.070612	1.974046	2.287179
-13797599#9	4.46	12.83	265.70	55	55	74.44668	8808.641114	0.538241	0.122709	3.310506	3.786463
-13797704#0	5.1	9.17	545.21	97	97	105.583217	7245.012523	0.646024	0.10059	2.786114	3.114358
-13797704#1	1.35	11.47	171.58	97	97	10.132604	1069.051941	0.070792	0.015159	0.406156	0.459541
-13798697	11.52	12.23	880.94	74	74	446.07891	35906.491553	2.872066	0.604592	14.39401	15.434629
-14326205#0	2.5	12.04	133.29	46	46	25.536517	3237.052489	0.189138	0.043611	1.202975	1.391473
-14326205#1	4.26	12.85	212.86	46	46	65.12817	7685.407617	0.472598	0.106306	2.884432	3.303634
-14326205#2	0.59	12.82	44.02	46	46	12.562643	1261.047952	0.086674	0.019814	0.490954	0.542069
-14326205#3	1.09	12.75	67.20	46	46	21.843651	2200.752076	0.150069	0.033863	0.852976	0.946008
-14326205#4	6.89	11.44	1073.49	147	147	101.357204	10505.481517	0.70266	0.14511	3.960452	4.515875
-14327505#0	2.49	1.45	1357.09	235	235	306.289942	6491.159029	1.547444	0.150057	2.90929	2.790391
-14327505#1	21.53	3.74	5357.47	235	235	1969.236379	52030.308571	10.192703	1.127326	22.732072	22.366274
-14327505#2	24.16	3.29	3353.64	131	131	2327.731472	53796.550894	11.863254	1.193116	23.649104	23.12574
-14327505#3	1.3	10.81	228.01	131	131	139.50445	8604.564916	0.84047	0.170329	3.663917	3.69871
-14328611	0.19	6.43	74.95	81	81	19.629735	865.475552	0.109808	0.017193	0.37297	0.372033
-14333888#0	2.9	7.58	134.19	38	38	122.081358	6593.06977	0.710634	0.12068	2.754858	2.834087
-14333888#1	1.96	8.98	94.68	38	38	53.441956	3359.89833	0.320228	0.04938	1.319354	1.444292
-14333888#2	1.91	8.68	93.38	38	38	107.099173	5920.502328	0.625439	0.101885	2.432933	2.544985
-14333888#3	4.23	8.24	160.24	0	38	125.933307	6871.621337	0.733176	0.117767	2.821493	2.953835
-14333980	12.67	8.55	145.45	11	11	567.715714	31127.434671	3.312918	0.553183	12.88546	13.38041
-156211618#0	16.94	7.18	5280.99	300	300	995.790957	32475.299565	5.285356	0.605645	13.380895	13.960128
-156211618#1	1.16	12.88	457.56	300	300	17.337643	2155.221821	0.128255	0.029271	0.80384	0.92644
-156211618#2	0.67	12.90	311.91	300	300	10.163905	1277.166194	0.075429	0.017171	0.475219	0.549
-157156090#0	2.82	4.27	67.24	0	24	84.910853	2602.917099	0.44593	0.044935	1.080405	1.11892
-167487356#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#2	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#3	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#4	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#5	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487370	0.7	10.31	207.31	178	178	83.825345	4963.291838	0.500135	0.099359	2.124861	2.133493
-167487441	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487519	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-172963174#2	13.4	8.38	860.00	62	23	338.01292	20095.398269	1.994591	0.275849	7.767908	8.638291
-172963174#3	9.15	8.85	600.70	62	62	224.81104	14068.885704	1.341803	0.187117	5.395547	6.047709
-172963174#4	0.03	9.28	33.82	62	62	1.598069	97.541981	0.009567	0.001746	0.040394	0.041929
-172963174#5	4.03	8.88	283.22	62	62	124.877103	7628.892937	0.743247	0.113222	3.005889	3.279371
-193149514	3.29	9.47	682.49	180	180	176.188813	10635.582689	1.052289	0.19261	4.419813	4.571781
-198514517	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-200072875	3.59	10.28	604.44	149	149	73.276083	6003.99821	0.470338	0.079089	2.273362	2.580888
-207634492	4.31	1.21	1467.61	178	178	482.092111	9686.634796	2.422877	0.226426	4.357414	4.164066
-207634505#0	4.67	2.04	2518.37	360	360	445.580605	9701.308742	2.256872	0.22071	4.329125	4.170351
-207634505#1	4.55	3.35	2148.61	360	360	299.777846	6234.140284	1.510777	0.139756	2.760705	2.679917
-207634523#0	11.71	9.81	3499.65	287	287	273.915936	20192.984722	1.709452	0.285736	7.804266	8.680177
-207634523#1	0.73	9.59	347.99	287	287	32.141718	1724.950377	0.18698	0.03251	0.727482	0.741483
-211090188#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-211641909#0	3.74	13.00	1350.40	329	329	156.942526	13431.356624	1.030314	0.232616	5.403036	5.773536
-211641909#1	1.06	11.50	484.83	329	329	120.386613	7659.006546	0.731431	0.153395	3.266179	3.292252
-211641911	12.31	13.02	4168.39	329	329	187.449223	23558.39343	1.389481	0.321318	8.782748	10.126764
-212361874#0	5.35	6.06	26.65	0	5	153.492378	6323.16463	0.842609	0.097553	2.531041	2.718124
