link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-248846659#1	14.02	10.31	647.35	45	0	285.545256	23609.062907	1.837602	0.309946	8.928784	10.148627
1	10.88	13.07	749.93	0	69	154.618166	19241.023871	1.145727	0.26447	7.190923	8.270907
100	14.11	15.77	2481.50	0	176	175.866192	27323.947341	1.4147	0.404019	10.128155	11.745358
11	13.95	12.40	1891.45	132	132	584.297027	39855.124574	3.587665	0.721726	15.995077	17.132001
12	31.04	13.91	4141.96	132	132	894.354261	75640.271455	5.806875	1.250024	29.308903	32.51452
13	14.32	13.38	1937.70	132	132	517.919411	38779.901353	3.251116	0.661985	15.26335	16.669831
132017141#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
132017141#1	1.6	10.37	323.79	159	159	71.198894	5006.551558	0.441171	0.08401	2.024184	2.152104
132017141#2	1.27	10.35	41.33	24	24	26.150709	2019.585662	0.165235	0.027875	0.773971	0.868141
132017141#3	0.71	10.19	296.27	253	253	25.791311	1783.733096	0.159132	0.030134	0.723008	0.766751
132017141#4	1.36	9.90	419.80	229	229	30.306383	2274.175522	0.190026	0.031893	0.876207	0.977579
132017141#5	0.8	9.20	378.24	288	288	41.790794	2505.067988	0.248917	0.043929	1.030325	1.076824
132017141#6	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
132017142	20.81	16.20	506.48	24	24	508.459937	61094.377077	3.713893	1.003422	23.483321	26.261701
132017149	11.55	12.66	3435.67	288	288	337.092585	31281.527826	2.263424	0.499826	12.288295	13.446564
132017150	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
132017151	23.4	13.18	427.60	18	18	334.367396	43287.301553	2.508855	0.585889	16.102297	18.607392
135657120	14.54	21.48	3217.52	218	218	464.725277	50683.723005	3.349414	0.955007	19.440393	21.786577
135657123	2.85	18.69	676.18	218	218	399.785555	28362.157899	2.51264	0.612201	12.053409	12.191504
14	44.71	15.66	5941.47	132	132	732.007247	101325.458153	5.627841	1.537644	37.956028	43.555333
142362576	109.23	21.57	26597.36	243	243	2600.649371	326991.848279	19.78674	5.91933	122.176888	140.558803
142362585	16.3	21.49	4096.39	248	248	390.292875	48903.106938	2.964962	0.885341	18.294239	21.021202
142362611	14.39	16.64	425.64	29	29	277.15884	32763.697865	2.02588	0.550965	12.441281	14.083638
142362617	12.88	16.19	698.06	53	53	253.902506	29494.973811	1.838839	0.491429	11.169689	12.678571
142362623	2.93	11.80	189.78	57	57	256.524828	17129.988847	1.577235	0.337413	7.245871	7.363389
142362634	16.34	15.68	632.54	38	38	202.660824	32101.142249	1.641761	0.469191	11.845257	13.798869
142362639	21.14	15.18	21.46	1	1	406.046867	50580.85625	3.041486	0.797985	19.390423	21.742444
142362642	21.78	13.06	841.36	38	38	311.350056	40495.302655	2.341665	0.544412	15.029202	17.407235
148050996	0.09	20.55	16.57	51	51	1.643629	215.433271	0.012677	0.003813	0.080315	0.092605
148051000	3.37	15.75	187.10	51	51	30.592577	5556.672934	0.259046	0.076392	2.009864	2.388573
148051003	21.29	15.76	1101.11	51	51	309.421297	47283.687337	2.464941	0.697252	17.520445	20.325173
15	1.93	8.04	332.95	132	132	80.303889	4067.987233	0.462157	0.081061	1.749155	1.748652
152051288	109.12	21.57	28755.76	263	263	2617.430221	328247.650022	19.891128	5.946093	122.691145	141.098612
152051296	57.44	21.53	14011.17	243	243	1368.113238	172918.461465	10.424436	3.123206	64.567454	74.329721
158879913	48.38	12.90	292.47	6	6	687.636039	90120.938716	5.186708	1.188769	33.33929	38.739245
158879917	21.89	16.02	177.46	8	8	322.879318	50544.648514	2.611708	0.749619	18.727163	21.726909
158888001	53.75	21.57	14194.02	263	263	1280.739491	161323.809396	9.749543	2.918553	60.258104	69.34571
158888002	227.56	21.57	55350.48	243	243	5402.5076	681329.185632	41.149693	12.322684	254.443992	292.872186
158888013	27.75	15.56	6143.08	219	219	353.034067	56117.299244	2.862505	0.817008	20.698658	24.122361
158888040	4.93	15.67	1769.90	338	338	231.807775	21240.321624	1.556299	0.388449	8.556566	9.130225
158888049	19.99	13.17	5312.22	261	261	285.804377	37315.597332	2.151497	0.504626	13.8664	16.040407
16	36.0	15.61	4792.24	132	132	806.0044	95121.121863	5.854963	1.550649	36.60146	40.888276
160289846#0	68.2	9.99	12429.50	181	181	1486.328341	114890.657992	9.388984	1.564956	43.938709	49.387053
17	41.17	15.67	5474.91	132	132	854.649295	106494.045885	6.319269	1.695696	40.620935	45.777011
18	51.14	12.96	6952.87	135	135	774.459842	97231.09766	5.739479	1.317056	36.186574	41.795581
185675533	388.49	21.57	284539.08	732	732	9237.443285	1163575.985088	70.328193	21.052277	434.620719	500.167974
185675534	48.76	21.57	28065.49	573	573	1173.848891	146753.396693	8.910438	2.660805	54.882428	63.082553
188949094#0	3.71	10.64	1193.86	288	249	108.539745	6944.820488	0.656019	0.125852	2.851714	2.985278
188949094#1	2.72	13.64	805.99	267	0	380.111384	25122.34183	2.337481	0.524685	10.787969	10.798892
19	20.4	11.28	2811.30	135	135	537.495401	40407.708398	3.376295	0.617002	15.598829	17.369651
19a	17.58	15.14	2416.00	135	135	574.207208	55062.825742	3.887158	0.940801	21.660107	23.66903
2	10.82	13.14	633.83	57	0	150.332987	19743.246714	1.133911	0.265569	7.325507	8.486794
20	23.7	15.76	3239.71	135	135	352.649357	52956.030085	2.79457	0.788301	19.686017	22.763457
21	12.44	17.91	1715.15	135	135	390.392122	41243.694092	2.745822	0.747953	16.151049	17.728744
22	86.21	12.41	11690.15	135	135	1610.543284	163568.803304	11.068431	2.290398	61.485333	70.311523
23	64.98	12.87	8821.90	135	135	1191.726312	133487.0605	8.484046	1.894414	50.436997	57.380462
24	22.83	17.85	3118.48	135	135	800.164543	80534.484016	5.542158	1.479057	31.811787	34.618015
24328854#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
24328854#1	3.92	12.59	124.19	29	29	228.026129	17427.185106	1.451414	0.317456	7.155237	7.491156
24328854#2	1.06	12.88	21.44	15	15	23.060736	2340.300699	0.159834	0.036807	0.90954	1.005993
24328854#3	0.74	12.99	16.54	15	15	14.027477	1719.991418	0.103461	0.023363	0.642075	0.739352
24328854#4	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
24328854#5	0.32	10.27	41.25	53	53	36.983848	2183.065774	0.220541	0.043982	0.936988	0.9384
24330636	28.61	15.75	6302.84	218	218	395.093197	61361.874683	3.179774	0.902923	22.718153	26.376766
24347613	13.31	17.84	719.35	53	53	690.186316	61872.970003	4.606899	1.182887	24.978703	26.59627
24443869	29.76	13.00	4006.18	133	133	427.731234	55430.017197	3.212731	0.742585	20.585873	23.827046
24443872	8.7	13.21	1077.60	119	119	119.94057	16070.213859	0.910422	0.21553	5.956799	6.90791
24443879.82	13.87	15.55	402.07	0	29	150.94895	23937.567468	1.228585	0.353492	8.872668	10.289701
24443883	25.52	13.02	2096.44	81	81	374.012344	48061.172667	2.803438	0.650032	17.897545	20.659481
24443886	39.22	13.04	3047.77	77	77	570.241708	72419.616674	4.247264	0.983071	26.978129	31.130154
