link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	2.05	4.85	148.26	49	49	104.68798	3550.522474	0.558361	0.063631	1.488802	1.526256
-104179543#1	0.62	4.68	79.93	49	49	14.711967	467.872374	0.077673	0.008125	0.194565	0.201125
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.76	8.84	111.31	18	0	165.029968	10202.945177	0.983061	0.140829	3.948756	4.385874
-104688711#4	5.74	8.79	113.00	18	18	146.946534	9144.315644	0.875668	0.120688	3.502214	3.930815
-104688711#5	8.95	8.70	170.83	18	18	357.869619	20584.433485	2.1043	0.328901	8.281328	8.848447
-109406983	17.55	8.79	108.52	6	6	836.576776	48603.705479	4.956573	0.898213	20.103849	20.892672
-109406986	2.93	7.22	172.28	48	48	115.32532	5837.34303	0.661077	0.102904	2.418566	2.509243
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.71	11.96	1725.26	213	213	263.139999	20126.705222	1.666434	0.331164	8.009025	8.651613
-12319876#1	8.03	9.44	1817.77	213	213	254.730257	14024.512087	1.482743	0.225193	5.508796	6.028614
-12544650	14.23	12.36	2001.92	137	137	245.714024	27102.543448	1.74157	0.378641	10.241645	11.65025
-128245297	12.58	12.14	1504.75	116	116	597.640294	44401.979491	3.764838	0.780829	18.058817	19.086451
-128245298#0	0.32	13.06	79.40	116	116	5.359195	713.714189	0.040777	0.009452	0.264011	0.306796
-128245298#1	0.38	13.06	86.79	116	116	6.272526	839.672487	0.04784	0.011193	0.310891	0.36094
-128363658#0	2.95	12.78	86.49	26	26	45.320485	5121.108124	0.323256	0.073984	1.9442	2.201346
-128363658#1	4.62	12.86	128.88	26	26	80.535949	9230.066101	0.578453	0.129696	3.484101	3.967616
-128363658#2	1.69	12.73	53.63	26	26	21.297856	2765.476518	0.157983	0.035493	1.017122	1.188765
-128363658#3	20.03	12.88	652.62	32	32	290.070984	37604.621369	2.179804	0.502142	13.950376	16.164657
-128363658#4	5.55	10.75	191.79	32	32	501.540491	29935.565393	2.994969	0.583938	12.663181	12.867963
-128363658#5	8.62	5.16	305.39	32	32	543.585735	14777.062968	2.82152	0.308336	6.368392	6.352223
-128823190#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-128825640#0	4.31	7.88	98.17	20	20	145.453714	7719.204972	0.841113	0.129568	3.152191	3.318185
-128825640#1	12.39	8.95	247.66	0	20	291.627274	18540.933307	1.747544	0.247415	7.111216	7.970077
-13278020#0	1.77	12.62	552.18	257	257	27.478119	3216.474043	0.198876	0.044581	1.209151	1.382627
-13278020#1	2.75	12.73	802.57	257	257	46.498997	5431.442594	0.336299	0.075781	2.044633	2.334749
-13278020#2	1.59	12.66	504.17	257	257	75.348879	6194.806868	0.489247	0.108801	2.508946	2.662868
-13278020#3	0.88	11.96	329.31	257	257	84.544251	5684.851715	0.520736	0.111303	2.401362	2.443655
-13278020#4	0.73	10.78	301.46	257	257	85.15501	5182.685786	0.511585	0.10397	2.21723	2.227799
-13278020#5	3.25	2.16	1399.44	257	257	342.791479	7806.271343	1.744891	0.178013	3.484245	3.355708
-13278020#6	4.36	4.60	1384.92	257	257	266.024119	6215.506017	1.35712	0.136036	2.722057	2.671885
