link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	1.99	5.00	467.17	159	159	100.013213	3465.566078	0.535208	0.062202	1.453593	1.489734
-104179543#1	0.6	4.80	253.02	159	159	15.150802	493.577827	0.080262	0.008529	0.204975	0.212174
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.94	8.58	114.05	18	0	153.07552	9241.914211	0.905658	0.122197	3.542685	3.972773
-104688711#4	5.86	8.60	115.49	18	18	170.927208	10177.787093	1.008277	0.136132	3.913126	4.375071
-104688711#5	9.3	8.37	177.66	18	18	360.713766	19622.458433	2.095679	0.320784	7.953492	8.434935
-109406983	17.68	8.72	109.38	6	6	786.699962	45446.900318	4.637699	0.830831	18.739129	19.53571
-109406986	2.91	7.27	146.20	41	41	85.853437	4513.508685	0.495144	0.074151	1.832414	1.940185
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.78	11.85	3344.22	409	409	276.419494	21211.599036	1.752686	0.349395	8.448131	9.117961
-12319876#1	8.76	8.66	3807.22	409	409	321.879628	15731.679729	1.829643	0.266079	6.290811	6.762469
-12544650	14.82	11.86	5144.12	338	338	301.059974	29179.404383	2.043359	0.42343	11.172727	12.543009
-128245297	12.63	12.10	1159.12	89	89	583.541769	43712.387962	3.683187	0.762767	17.735609	18.790031
-128245298#0	0.32	13.00	61.20	89	89	4.897835	677.467442	0.037411	0.008806	0.249081	0.291215
-128245298#1	0.39	12.97	67.06	89	89	5.289603	730.383406	0.040649	0.009527	0.268914	0.313961
-128363658#0	2.92	12.92	161.15	49	49	49.674622	5892.080759	0.362199	0.082455	2.216488	2.532757
-128363658#1	4.58	12.97	238.51	49	49	84.96177	9719.646031	0.609444	0.14019	3.683288	4.178061
-128363658#2	1.67	12.90	99.73	49	49	20.441758	2804.059691	0.156892	0.035522	1.026095	1.20535
-128363658#3	20.16	12.79	1355.22	66	66	341.229516	38930.628505	2.443276	0.558668	14.739562	16.734622
-128363658#4	5.32	11.21	379.14	66	66	454.492577	28655.777574	2.750937	0.553038	12.063089	12.317829
-128363658#5	6.4	6.95	467.35	66	66	369.109852	13398.393605	1.995764	0.264037	5.677001	5.759492
-128823190#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-128825640#0	4.28	7.93	68.27	14	14	149.054417	8161.924738	0.865765	0.125619	3.2559	3.508507
-128825640#1	12.61	8.80	176.40	0	14	269.367577	17049.129028	1.611145	0.221432	6.504284	7.328814
-13278020#0	1.79	12.47	1237.11	569	569	30.412173	3414.015094	0.216753	0.047566	1.287411	1.467542
-13278020#1	2.79	12.53	1804.87	569	569	55.104565	5814.799056	0.3851	0.085437	2.224701	2.499535
-13278020#2	1.62	12.42	1137.67	569	569	78.424726	6193.971458	0.503497	0.110614	2.525793	2.662509
-13278020#3	0.9	11.73	743.66	569	569	84.406456	5596.226657	0.517938	0.109695	2.366759	2.40556
-13278020#4	0.75	10.56	681.66	569	569	84.498662	5096.345767	0.506433	0.101906	2.179019	2.190686
-13278020#5	3.03	2.31	2678.42	527	527	324.364148	7737.228762	1.659239	0.173598	3.437706	3.326019
-13278020#6	6.93	2.90	4515.14	527	527	534.000874	11262.594213	2.695489	0.254275	4.999767	4.841528
-13278020#7	4.21	5.42	2680.24	527	527	315.145386	11433.148475	1.705819	0.235587	4.910157	4.914687
-13278020#8	0.55	10.00	541.23	527	527	57.198625	3411.869663	0.34185	0.067949	1.45607	1.466608
-13278159#0	13.72	2.10	5400.83	338	338	1390.215557	28675.139073	7.00329	0.658122	12.807543	12.326786
-13278159#1	3.35	5.02	1452.16	338	338	176.48268	4965.459736	0.919163	0.097601	2.094911	2.134509
-13714843#0	1.87	12.86	574.10	265	0	52.421891	5035.634296	0.355745	0.080114	1.972034	2.164599
-13714843#1	15.11	12.50	4105.33	265	265	270.41449	29846.212341	1.917091	0.421627	11.298823	12.829632
-13714843#2	14.73	12.43	4004.74	265	265	416.395716	37682.290233	2.772611	0.597935	14.795034	16.197986
-13714843#3	22.05	3.43	7170.35	306	306	1935.739635	41990.687543	9.795332	0.922744	18.374954	18.050824
-13715172	23.59	11.84	2783.49	116	116	846.438182	64019.588679	5.345837	1.069756	25.56774	27.519278
-13715172.291	23.99	0.72	3548.03	116	116	2993.950597	51695.769767	14.846619	1.262815	23.535672	22.223133
-13797599#0	4.35	11.73	461.50	97	97	270.161373	18522.288798	1.668056	0.342093	7.676874	7.961903
-13797599#1	30.17	6.30	3278.02	106	106	2200.931439	71917.643803	11.704797	1.422789	30.349735	30.915026
-13797599#10	0.38	12.59	41.84	55	55	6.005521	766.558471	0.044935	0.010091	0.28397	0.329512
-13797599#2	15.49	2.08	1421.98	80	80	1659.654731	30233.097081	8.265572	0.715026	13.581537	12.996656
-13797599#3	4.54	11.74	395.84	80	80	321.658495	22109.32903	1.988597	0.413905	9.203073	9.503802
-13797599#4	21.68	1.49	1367.69	55	55	2357.469395	43254.725098	11.749189	1.027552	19.495981	18.59439
-13797599#5	6.22	11.93	363.94	55	55	129.429771	12293.22521	0.871823	0.177778	4.681131	5.28435
-13797599#6	10.18	12.58	580.78	55	55	169.950646	19536.644665	1.221692	0.270633	7.350554	8.397986
-13797599#7	4.19	12.61	251.26	55	55	70.455269	7853.348391	0.50127	0.111124	2.972411	3.375824
-13797599#8	2.95	12.62	182.84	55	55	47.907204	5721.000089	0.348513	0.077319	2.137291	2.45922
-13797599#9	4.52	12.65	269.53	55	55	73.702938	8768.337157	0.534074	0.119584	3.281506	3.769142
-13797704#0	6.7	6.99	715.50	97	97	306.785127	11061.413981	1.652101	0.192366	4.515814	4.754949
-13797704#1	1.35	11.53	170.65	97	97	12.167198	1147.030486	0.081677	0.017239	0.443756	0.49306
-13798697	11.56	12.18	884.34	74	74	493.435535	38009.165747	3.139339	0.657087	15.375628	16.338466
-14326205#0	2.61	11.52	329.91	109	109	33.3157	3234.196797	0.225798	0.04534	1.22347	1.390249
-14326205#1	4.3	12.72	509.26	109	109	70.917727	8334.574621	0.513824	0.115466	3.129861	3.582684
-14326205#2	0.59	12.77	104.73	109	109	14.246445	1425.66211	0.098012	0.022135	0.554	0.61283
-14326205#3	1.1	12.66	160.39	109	109	27.756354	2718.681985	0.189058	0.041385	1.053018	1.168645
-14326205#4	6.58	11.98	1464.48	210	210	93.957816	10486.689833	0.667942	0.145883	3.948648	4.50779
-14327505#0	3.52	1.03	758.22	93	93	431.652294	8449.19788	2.164241	0.199655	3.811279	3.632127
-14327505#1	20.75	3.88	2043.22	93	93	1959.426226	50769.743086	10.11961	1.108677	22.21081	21.824417
-14327505#2	24.75	3.22	2019.86	77	77	2379.395273	54976.198603	12.126346	1.218143	24.156144	23.632843
-14327505#3	1.33	10.58	137.01	77	77	149.148424	9028.640571	0.894576	0.179842	3.855806	3.881001
-14328611	0.22	5.40	93.69	85	85	21.745501	886.955511	0.119908	0.01768	0.382792	0.381267
-14333888#0	2.98	7.38	137.67	38	38	130.361312	6795.084904	0.752701	0.123378	2.835812	2.92093
-14333888#1	2.0	8.79	96.70	38	38	56.66011	3425.46024	0.336113	0.049408	1.340475	1.472478
-14333888#2	1.94	8.53	95.06	38	38	119.298402	6457.158479	0.694107	0.114954	2.680358	2.775668
-14333888#3	4.33	8.06	163.96	0	38	130.466205	6948.223423	0.75601	0.121894	2.87339	2.986762
-14333980	13.08	8.28	150.17	11	11	582.176544	32570.551712	3.407744	0.550912	13.285327	14.000781
-156211618#0	13.32	9.14	1910.14	138	138	538.05814	24144.154146	3.007209	0.404597	9.597808	10.378728
-156211618#1	1.15	12.89	210.20	138	138	16.389436	2057.665739	0.121581	0.028015	0.767273	0.884504
-156211618#2	0.67	12.93	143.09	138	138	9.65588	1237.876688	0.072383	0.016468	0.459332	0.532112
-157156090#0	3.1	3.89	73.85	0	24	105.500378	2939.639459	0.547883	0.054879	1.24516	1.26367
-167487356#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#2	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#3	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#4	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#5	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487370	0.7	10.38	99.55	86	86	84.604879	5015.071464	0.504995	0.100746	2.148982	2.15575
-167487441	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487519	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-172963174#2	13.67	8.21	877.66	62	23	372.238608	20942.07437	2.170446	0.295721	8.159136	9.00225
-172963174#3	9.4	8.62	617.03	62	62	236.659945	14250.683438	1.400322	0.193787	5.498827	6.125858
-172963174#4	0.03	9.05	34.68	62	62	1.525265	90.681873	0.00906	0.001559	0.037149	0.03898
-172963174#5	4.12	8.68	289.62	62	62	127.910978	7642.313778	0.757316	0.113736	3.015007	3.285142
-193149514	3.26	9.55	676.33	180	180	172.349863	10530.671081	1.032081	0.188843	4.361842	4.526686
-198514517	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-200072875	3.58	10.31	319.44	79	79	76.58742	6329.15774	0.49257	0.081935	2.386608	2.720663
-207634492	4.56	1.14	749.59	86	86	545.835554	10394.038879	2.729849	0.247413	4.697492	4.468182
-207634505#0	5.45	1.75	2369.75	290	290	549.092832	11253.374276	2.764549	0.260171	5.044884	4.837567
-207634505#1	4.71	3.24	1790.06	290	290	318.608651	6308.883352	1.598247	0.143718	2.803276	2.712058
-207634523#0	11.79	9.74	2665.30	217	217	294.817583	21307.645693	1.831156	0.308162	8.284063	9.15932
-207634523#1	0.75	9.40	268.11	217	217	42.753291	2291.629068	0.248745	0.043995	0.972154	0.985073
-211090188#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-211641909#0	3.78	12.87	1362.64	329	329	150.207297	12897.987872	0.987049	0.220878	5.174021	5.544268
-211641909#1	1.06	11.50	484.93	329	329	116.728238	7454.5518	0.709771	0.148629	3.174062	3.204367
-211641911	12.43	12.89	4209.19	329	329	189.294637	23544.477623	1.398855	0.319156	8.775437	10.120786
-212361874#0	6.42	5.05	31.99	0	5	138.687763	4347.974071	0.732401	0.083552	1.851916	1.869056
-212361874#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-212706762#0	0.03	8.00	95.95	155	155	3.160159	156.468887	0.018109	0.003168	0.067604	0.067259
-212706762#1	2.53	7.13	495.37	155	155	181.975316	8592.025561	1.032032	0.170433	3.680739	3.693353
-212710688	17.75	12.51	2882.45	159	159	272.551616	32344.191739	1.981352	0.445847	12.133765	13.903412
-212710692	12.46	12.75	1245.22	97	97	194.723202	23696.892564	1.427371	0.321448	8.849165	10.186305
-212710702	6.9	8.48	723.82	97	97	381.08209	13990.655317	2.059164	0.249433	5.669196	6.014129
-212711374#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-212711374#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-212711374#2	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-216891254#0	3.27	12.55	1226.82	336	336	62.73932	6780.569729	0.441849	0.097576	2.580211	2.91468
-216891254#1	6.2	12.52	2211.71	336	336	111.405986	12420.617596	0.792447	0.17399	4.690463	5.339103
-216891254#2	8.8	12.62	3083.26	336	336	148.09276	17120.540341	1.066498	0.23696	6.435684	7.359404
-217344337#0	1.59	12.78	657.56	336	336	25.233788	2971.109633	0.183044	0.04113	1.115913	1.277155
-217344337#1	6.47	12.88	2299.03	336	336	120.335799	13416.883568	0.856127	0.192515	5.088055	5.76735
-217344337#2	0.48	12.49	287.76	336	336	13.940732	1234.849877	0.092085	0.019249	0.481567	0.530809
-217344337#3	1.94	12.38	741.52	319	319	164.181193	11528.461063	1.022886	0.223658	4.840507	4.955551
-217344337#4	1.38	10.32	586.89	319	319	171.547866	10105.136268	1.022622	0.204397	4.342	4.343736
-217344337#5	1.21	7.59	586.93	319	319	139.681898	6737.052438	0.795424	0.133362	2.8942	2.895975
-219536349#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
