link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	1.98	5.01	466.35	159	159	105.727719	3623.441748	0.564807	0.064916	1.518928	1.557601
-104179543#1	0.61	4.75	255.47	159	159	18.054912	582.421211	0.09552	0.010122	0.242228	0.250365
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.48	9.30	105.49	18	0	114.494996	7849.925239	0.699497	0.105344	3.008252	3.374391
-104688711#4	5.38	9.37	105.99	18	18	123.283502	8649.205069	0.757265	0.113429	3.295332	3.717974
-104688711#5	8.56	9.10	163.45	18	18	338.355653	20375.353626	2.012527	0.332038	8.227776	8.758549
-109406983	17.44	8.84	107.85	6	6	771.263593	46639.388649	4.604915	0.825509	19.041535	20.048325
-109406986	2.97	7.13	148.89	41	41	99.391734	5108.631797	0.570945	0.08657	2.092914	2.196003
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.8	11.83	3375.96	412	412	279.173701	21196.488404	1.764318	0.350565	8.449933	9.111466
-12319876#1	8.79	8.63	3846.22	412	412	336.284737	16280.79093	1.907344	0.27442	6.495339	6.998517
-12544650	15.65	11.23	5802.43	361	361	366.887864	30264.477505	2.368959	0.451776	11.684892	13.009462
-128245297	12.56	12.16	1075.28	83	83	593.84825	44035.921004	3.734634	0.77404	17.903606	18.9291
-128245298#0	0.32	13.06	56.82	83	83	5.149142	635.512389	0.037859	0.008733	0.237519	0.27318
-128245298#1	0.38	13.06	62.11	83	83	5.302151	716.145032	0.040219	0.009371	0.263783	0.307841
-128363658#0	2.95	12.79	235.85	71	71	53.396566	5973.699329	0.380079	0.085738	2.266642	2.56784
-128363658#1	4.61	12.87	349.42	71	71	84.717365	9472.458715	0.602922	0.136667	3.598444	4.071807
-128363658#2	1.67	12.86	144.98	71	71	27.995552	3475.683811	0.206596	0.047536	1.298227	1.49405
-128363658#3	20.21	12.77	1810.91	88	88	320.67504	38877.681835	2.349258	0.531564	14.534849	16.711888
-128363658#4	5.5	10.85	522.47	88	88	474.490376	28919.642635	2.847711	0.558464	12.190221	12.431264
-128363658#5	7.87	5.65	766.50	88	88	536.228291	15291.842653	2.799712	0.316086	6.57411	6.573494
-128823190#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-128825640#0	4.28	7.92	68.36	14	14	117.630362	6299.249371	0.680363	0.099389	2.529779	2.707811
-128825640#1	12.61	8.80	176.44	0	14	300.566834	18847.505015	1.795078	0.251934	7.235981	8.101864
-13278020#0	1.77	12.64	1220.42	569	569	29.971941	3402.057077	0.2144	0.047636	1.283471	1.462401
-13278020#1	2.75	12.74	1775.21	569	569	52.415358	5818.758755	0.372901	0.084423	2.213568	2.501237
-13278020#2	1.58	12.69	1113.72	569	569	84.372954	6625.52865	0.541182	0.120526	2.715123	2.848013
-13278020#3	0.89	11.88	734.31	569	569	88.636868	5875.270299	0.543995	0.115826	2.488491	2.525507
-13278020#4	0.74	10.61	678.69	569	569	87.22962	5249.858936	0.522601	0.105349	2.246959	2.256674
-13278020#5	3.07	2.29	2711.32	527	527	328.806408	7782.000228	1.680508	0.174918	3.459346	3.345267
-13278020#6	6.89	2.91	4491.20	527	527	522.198176	11036.548869	2.636419	0.248973	4.89716	4.744356
-13278020#7	4.3	5.30	2739.69	527	527	327.957991	11940.785313	1.776482	0.247485	5.13734	5.132899
-13278020#8	0.62	8.97	603.33	527	527	62.329065	3494.038875	0.367175	0.070192	1.494997	1.501931
-13278159#0	14.36	2.01	6038.20	361	361	1509.396154	30877.477046	7.597628	0.71069	13.802437	13.273528
-13278159#1	3.76	4.47	1740.63	361	361	235.127484	6049.970838	1.211599	0.123849	2.590311	2.600719
