link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	1.96	5.06	461.01	159	159	102.911468	3553.398839	0.550197	0.062632	1.482901	1.527492
-104179543#1	0.6	4.86	250.17	159	159	18.400978	596.583016	0.097368	0.010085	0.246298	0.256454
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.43	9.37	104.96	18	0	117.449265	8261.680274	0.721952	0.108344	3.146265	3.551391
-104688711#4	5.39	9.35	106.22	18	18	124.052936	8610.220697	0.760319	0.115409	3.297041	3.701213
-104688711#5	8.58	9.08	163.79	18	18	327.656094	19941.316982	1.952399	0.31704	7.996952	8.571984
-109406983	16.43	9.39	101.60	6	6	764.197594	44068.974429	4.519436	0.817899	18.287595	18.943379
-109406986	3.03	6.99	337.39	91	91	87.792504	4247.623258	0.497102	0.067277	1.710589	1.8259
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.77	11.87	3363.75	412	412	276.385579	21020.005744	1.748233	0.348482	8.387075	9.035602
-12319876#1	8.61	8.81	3769.53	412	412	307.928106	15676.150853	1.764567	0.262553	6.242611	6.738593
-12544650	15.65	11.23	5802.73	361	361	373.306743	30625.171942	2.407304	0.460761	11.849553	13.164506
-128245297	12.57	12.16	1075.34	83	83	591.614105	43909.922503	3.726488	0.772451	17.860268	18.874938
-128245298#0	0.32	12.99	57.13	83	83	4.243628	613.2525	0.033316	0.007752	0.223804	0.263612
-128245298#1	0.39	12.99	62.41	83	83	4.729092	696.814099	0.037453	0.00877	0.253907	0.299532
-128363658#0	2.96	12.77	236.34	71	71	57.130677	6361.958572	0.405995	0.091911	2.417122	2.734735
-128363658#1	4.61	12.87	348.49	71	71	89.185211	10055.392249	0.637532	0.145327	3.819164	4.322385
-128363658#2	1.68	12.81	145.51	71	71	25.744642	3234.573125	0.191043	0.043464	1.203881	1.390408
-128363658#3	20.18	12.78	1808.63	88	88	324.906003	38446.945116	2.360756	0.537083	14.457958	16.526721
-128363658#4	5.45	10.94	518.01	88	88	473.871508	28907.832463	2.845138	0.560908	12.201678	12.426183
-128363658#5	7.86	5.66	765.79	88	88	535.892836	15764.28494	2.810697	0.327996	6.792231	6.776564
-128823190#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-128825640#0	4.33	7.84	69.03	14	14	137.999121	7217.086247	0.794789	0.117738	2.927236	3.102351
-128825640#1	12.63	8.78	176.73	0	14	286.582167	17696.033391	1.703569	0.228232	6.742799	7.606904
-13278020#0	1.78	12.60	1224.90	569	569	31.576813	3530.336186	0.224782	0.050054	1.336221	1.517543
-13278020#1	2.75	12.71	1778.75	569	569	51.469314	5607.274429	0.363839	0.081976	2.138981	2.410328
-13278020#2	1.59	12.64	1117.69	569	569	83.910517	6631.933941	0.539178	0.119598	2.710636	2.850767
-13278020#3	0.89	11.84	736.91	569	569	88.287673	5853.212785	0.541857	0.115204	2.478038	2.516025
-13278020#4	0.75	10.59	679.85	569	569	86.056522	5185.390933	0.515685	0.103858	2.218073	2.228962
-13278020#5	3.13	2.24	2765.90	527	527	336.102728	7887.26351	1.716132	0.177288	3.505675	3.390519
-13278020#6	6.93	2.90	4515.26	527	527	527.513731	10989.151129	2.659359	0.24805	4.876416	4.723987
-13278020#7	4.05	5.63	2578.88	527	527	307.579114	11667.58811	1.67725	0.239922	5.005985	5.015453
-13278020#8	0.66	8.38	646.10	527	527	67.269563	3609.851728	0.392425	0.072929	1.547253	1.551716
-13278159#0	14.34	2.01	6028.29	361	361	1516.295564	30821.284382	7.627706	0.710351	13.782529	13.249379
-13278159#1	3.67	4.58	1700.90	361	361	224.858039	5944.746751	1.162513	0.120893	2.540713	2.555481
-13714843#0	1.87	12.84	574.67	265	0	55.383399	5296.936761	0.375723	0.084305	2.074889	2.276922
-13714843#1	15.13	12.49	4110.13	265	265	272.626644	29917.850276	1.928058	0.42312	11.331334	12.860427
-13714843#2	14.74	12.42	4008.72	265	265	420.022566	37783.492894	2.790507	0.601527	14.850677	16.241487
-13714843#3	21.54	3.51	7006.02	306	306	1896.442719	41545.986575	9.604986	0.910135	18.159811	17.859645
-13715172	24.26	11.52	2861.44	116	116	936.184197	65769.233648	5.795222	1.099941	26.27695	28.271431
-13715172.291	24.42	0.71	3612.32	116	116	2997.278127	51551.075109	14.858515	1.261451	23.481916	22.160938
-13797599#0	4.32	11.83	457.79	97	97	265.372796	18438.051776	1.644632	0.339147	7.628558	7.925693
-13797599#1	30.98	6.13	3366.07	106	106	2346.772009	74505.41939	12.431423	1.490152	31.561859	32.027457
-13797599#10	0.37	12.91	40.80	55	55	6.061686	763.095913	0.045082	0.010148	0.283516	0.328023
-13797599#2	16.14	2.00	1481.06	80	80	1684.17894	30715.719474	8.3886	0.726588	13.798416	13.204124
-13797599#3	4.52	11.81	393.47	80	80	313.551847	21794.371948	1.944276	0.404671	9.044998	9.368419
-13797599#4	20.03	1.62	1263.39	55	55	2061.251054	38549.852771	10.289991	0.910246	17.338676	16.571829
-13797599#5	5.87	12.64	343.59	55	55	94.341424	10913.235311	0.679957	0.152548	4.113625	4.69114
-13797599#6	10.03	12.77	572.26	55	55	168.506035	19445.472041	1.213793	0.273683	7.339578	8.358788
-13797599#7	4.16	12.72	249.13	55	55	68.331263	8204.854774	0.499738	0.11189	3.070712	3.526924
-13797599#8	2.91	12.79	180.37	55	55	50.427311	5848.816861	0.364489	0.081679	2.203329	2.51416
-13797599#9	4.45	12.85	265.28	55	55	63.577137	8173.345242	0.474943	0.108225	3.028897	3.513381
-13797704#0	5.21	8.98	556.61	97	97	120.082679	7802.131548	0.725455	0.113424	3.039133	3.353839
-13797704#1	1.35	11.49	171.23	97	97	12.386826	1308.502561	0.086033	0.017749	0.491756	0.562472
-13798697	11.53	12.21	882.07	74	74	457.77763	36494.028946	2.939668	0.62064	14.67229	15.687179
-14326205#0	2.56	11.78	284.20	96	96	30.408137	3279.116791	0.212671	0.044403	1.226104	1.409558
-14326205#1	4.28	12.79	446.06	96	96	70.648912	8409.32944	0.51328	0.114938	3.145361	3.61482
-14326205#2	0.59	12.80	92.04	96	96	13.647029	1442.613147	0.095417	0.02179	0.554966	0.620117
-14326205#3	1.09	12.68	141.09	96	96	28.350833	2771.306926	0.192896	0.04318	1.0779	1.191265
-14326205#4	6.7	11.76	1398.83	197	197	96.995323	10600.623459	0.683656	0.143223	3.967919	4.556774
-14327505#0	2.48	1.46	1349.46	235	235	299.777286	6411.798089	1.515958	0.147992	2.872457	2.756274
-14327505#1	20.96	3.85	5215.79	235	235	1874.272628	50408.759772	9.722299	1.088046	21.998305	21.669197
-14327505#2	22.56	3.53	3131.40	131	131	2123.556153	50575.029098	10.858184	1.11286	22.169432	21.74085
-14327505#3	1.29	10.90	226.18	131	131	140.433829	8694.419015	0.846933	0.172453	3.703624	3.737333
-14328611	0.2	6.05	79.69	81	81	20.113413	857.093314	0.111795	0.017052	0.369624	0.36843
-14333888#0	2.93	7.51	135.41	38	38	116.973174	6134.817477	0.676247	0.111002	2.55638	2.637108
-14333888#1	1.95	9.05	93.91	38	38	59.313335	3788.701278	0.356715	0.055153	1.483449	1.628618
-14333888#2	1.89	8.78	92.26	38	38	111.456619	6224.457601	0.653106	0.110821	2.581621	2.675637
-14333888#3	4.21	8.27	159.63	0	38	138.116878	7517.017222	0.80478	0.134847	3.127165	3.231256
-14333980	13.7	7.91	157.28	11	11	582.345375	31287.842335	3.37997	0.540133	12.841794	13.449397
-156211618#0	12.47	9.76	1968.88	152	152	452.364325	23143.121847	2.593165	0.375726	9.117247	9.948384
-156211618#1	1.17	12.71	234.91	152	152	16.858743	2049.515034	0.123617	0.027887	0.764987	0.881001
-156211618#2	0.68	12.74	160.04	152	152	10.016512	1254.468069	0.074372	0.016889	0.466878	0.539243
-157156090#0	2.82	4.27	67.20	0	24	85.222756	2524.116148	0.445517	0.043843	1.049537	1.085048
-167487356#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#2	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#3	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#4	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#5	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487370	0.73	10.00	96.08	80	80	84.394059	4901.278298	0.501098	0.097741	2.097527	2.106838
-167487441	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487519	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-172963174#2	13.43	8.36	859.30	62	23	348.82355	20648.438628	2.056085	0.282372	7.97571	8.876026
-172963174#3	9.22	8.79	605.25	62	62	226.502368	14158.461954	1.350221	0.181501	5.385089	6.086225
