link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	1.99	5.00	467.09	159	159	106.750841	3674.139965	0.570613	0.065655	1.539096	1.579394
-104179543#1	0.61	4.76	255.31	159	159	17.365476	553.478752	0.091677	0.009434	0.229023	0.237924
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.45	9.35	104.43	18	0	133.285432	9180.81831	0.814922	0.121275	3.50496	3.946495
-104688711#4	5.44	9.27	107.07	18	18	127.002584	8608.398629	0.773599	0.115498	3.299784	3.700432
-104688711#5	8.59	9.07	163.99	18	18	345.008703	20697.541358	2.049225	0.332026	8.324043	8.897054
-109406983	17.39	8.86	107.57	6	6	740.496543	43164.578921	4.38836	0.787106	17.812967	18.554633
-109406986	2.97	7.14	148.88	41	41	91.447798	4681.711378	0.524965	0.079853	1.921654	2.012486
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.79	11.83	3374.72	412	412	272.575872	20906.148102	1.727355	0.343099	8.314212	8.986663
-12319876#1	8.73	8.68	3821.66	412	412	326.549743	15550.635044	1.846561	0.263963	6.219385	6.684651
-12544650	15.74	11.17	5835.93	361	361	380.407317	30866.983582	2.444128	0.461672	11.925776	13.268459
-128245297	12.59	12.14	1077.24	83	83	599.26452	44359.470688	3.771716	0.782065	18.056275	19.068177
-128245298#0	0.32	13.01	57.01	83	83	5.184684	666.660254	0.03897	0.00909	0.248392	0.286569
-128245298#1	0.39	13.01	62.31	83	83	5.617372	741.320612	0.042641	0.009873	0.27454	0.318663
-128363658#0	2.96	12.75	236.73	71	71	58.102893	6270.826975	0.409253	0.092113	2.395263	2.695561
-128363658#1	4.6	12.90	349.36	71	71	81.33402	9655.228028	0.591356	0.134634	3.630484	4.150375
-128363658#2	1.67	12.85	145.01	71	71	29.563969	3502.564644	0.214843	0.048742	1.316662	1.505605
-128363658#3	20.17	12.79	1807.67	88	88	339.323694	39664.156001	2.454191	0.559065	14.950837	17.049944
-128363658#4	5.48	10.88	520.66	88	88	475.259137	28939.650346	2.852163	0.56049	12.211177	12.439862
-128363658#5	7.82	5.69	761.66	88	88	501.069354	15047.972493	2.634266	0.306183	6.431923	6.468647
-128823190#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-128825640#0	4.39	7.73	70.04	14	14	124.776487	6324.192995	0.713689	0.102225	2.559107	2.718534
-128825640#1	12.69	8.74	177.56	0	14	305.819167	18657.597254	1.815363	0.254783	7.205881	8.020227
-13278020#0	1.76	12.72	1213.24	569	569	29.450199	3346.325569	0.21094	0.047375	1.26496	1.438444
-13278020#1	2.74	12.78	1769.99	569	569	54.029191	5915.483985	0.382715	0.086847	2.257551	2.542814
-13278020#2	1.59	12.62	1119.18	569	569	84.437879	6582.70613	0.5406	0.119977	2.700339	2.829605
-13278020#3	0.9	11.81	738.81	569	569	88.916723	5890.078446	0.545563	0.115742	2.492743	2.531873
-13278020#4	0.75	10.54	683.03	569	569	86.492685	5198.554623	0.517964	0.10408	2.223854	2.234621
-13278020#5	3.1	2.26	2743.71	527	527	332.161466	7772.550678	1.695476	0.174833	3.455707	3.341208
-13278020#6	6.64	3.02	4326.88	527	527	503.372741	10692.001968	2.542571	0.240476	4.738517	4.596242
-13278020#7	4.09	5.58	2602.40	527	527	313.782338	11852.054881	1.709802	0.243834	5.086087	5.094749
-13278020#8	0.62	8.96	604.14	527	527	62.419974	3468.274962	0.366883	0.069281	1.481286	1.490857
-13278159#0	14.55	1.98	6117.15	361	361	1545.59512	31351.635341	7.773435	0.722804	14.022923	13.477367
-13278159#1	3.8	4.43	1757.16	361	361	231.333308	6071.723056	1.194683	0.123501	2.595393	2.610066
