link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	2.02	4.92	146.26	49	49	107.976975	3630.043837	0.57513	0.065007	1.52168	1.560441
-104179543#1	0.62	4.70	79.72	49	49	17.564869	540.378133	0.092298	0.009367	0.224618	0.232293
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.73	8.90	110.04	18	0	139.948861	8933.798294	0.839307	0.118423	3.421684	3.840318
-104688711#4	5.71	8.83	112.42	18	18	146.297988	9094.654604	0.872054	0.122479	3.499428	3.909464
-104688711#5	8.96	8.69	171.03	18	18	357.273351	20490.294025	2.099341	0.327244	8.243204	8.807981
-109406983	17.37	8.87	107.46	6	6	815.561943	47546.925868	4.837247	0.881818	19.708634	20.438398
-109406986	2.94	7.19	173.07	48	48	103.417703	5177.796246	0.590867	0.088149	2.124515	2.225736
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.68	12.01	1718.97	213	213	260.01802	20439.061037	1.658868	0.32995	8.081581	8.785886
-12319876#1	8.0	9.48	1809.98	213	213	238.635603	14004.059	1.408062	0.219563	5.458579	6.019817
-12544650	14.22	12.36	2000.96	137	137	247.619226	27106.787502	1.750696	0.379473	10.252276	11.652075
-128245297	12.6	12.13	2143.52	165	165	604.18963	44429.709178	3.79571	0.786295	18.108248	19.098368
-128245298#0	0.32	12.98	113.61	165	165	4.605701	590.66262	0.034502	0.007928	0.219556	0.253901
-128245298#1	0.39	13.00	123.97	165	165	5.104685	693.762071	0.039073	0.009047	0.255701	0.29822
-128363658#0	2.96	12.77	86.53	26	26	42.75957	5134.882907	0.313311	0.070536	1.924669	2.207271
-128363658#1	4.62	12.84	127.91	26	26	77.060674	9708.743412	0.573462	0.129145	3.608697	4.173385
-128363658#2	1.68	12.80	53.32	26	26	29.10025	3335.072954	0.209617	0.047452	1.262569	1.433607
-128363658#3	19.97	12.92	650.94	32	32	298.115823	38165.698819	2.223688	0.51593	14.196091	16.405833
-128363658#4	5.55	10.74	191.83	32	32	509.737667	30662.855253	3.049865	0.595567	12.953793	13.180593
-128363658#5	8.66	5.14	306.69	32	32	562.915944	15000.190238	2.914551	0.314158	6.47449	6.448147
-128823190#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-128825640#0	4.25	7.99	96.83	20	20	127.6368	6923.207161	0.74035	0.109315	2.779517	2.976025
-128825640#1	12.34	9.00	246.48	0	20	280.991722	18301.811482	1.692737	0.237685	6.971618	7.867292
-13278020#0	1.77	12.66	550.38	257	257	28.319763	3367.904089	0.206097	0.045701	1.259863	1.447722
-13278020#1	2.75	12.73	802.01	257	257	47.708559	5551.165118	0.344559	0.077818	2.091948	2.386212
-13278020#2	1.59	12.66	504.18	257	257	78.608803	6339.94078	0.507877	0.112901	2.579832	2.725254
-13278020#3	0.89	11.93	330.34	257	257	86.559656	5758.703827	0.531788	0.113555	2.439129	2.4754
-13278020#4	0.74	10.71	303.46	257	257	86.342917	5218.627737	0.517886	0.105028	2.235649	2.243248
-13278020#5	3.42	2.05	1473.19	257	257	359.100585	8003.33684	1.823596	0.18265	3.572927	3.440428
-13278020#6	4.39	4.57	1395.30	257	257	261.557502	6102.874037	1.33401	0.132699	2.667764	2.623469
-13278020#7	2.17	10.50	675.08	257	257	165.358294	10231.456553	0.996734	0.199155	4.310978	4.398043
-13278020#8	0.52	10.69	247.00	257	257	59.261875	3609.932961	0.35601	0.071961	1.541761	1.551745
-13278159#0	12.86	2.24	2052.03	137	137	1284.853326	25829.353112	6.457079	0.598897	11.563143	11.103467
-13278159#1	1.66	10.10	292.31	137	137	47.614051	2980.650684	0.285767	0.046731	1.166012	1.281266
-13714843#0	1.83	13.13	130.89	61	0	37.21947	4018.479521	0.262804	0.061372	1.547651	1.727369
-13714843#1	14.51	13.02	907.65	61	61	219.73889	27875.331559	1.636222	0.37751	10.382817	11.982436
-13714843#2	14.23	12.87	890.53	61	61	345.511955	35011.103475	2.376647	0.528285	13.48881	15.049772
-13714843#3	18.86	4.01	1743.89	87	87	1580.512061	35056.671361	8.013773	0.757426	15.216186	15.070044
-13715172	23.42	11.93	1047.87	44	44	808.684255	63761.15958	5.168623	1.043156	25.315759	27.408197
-13715172.291	25.41	0.68	1425.37	44	44	3103.557171	53246.589157	15.382345	1.304512	24.263702	22.889815
-13797599#0	4.34	11.76	223.04	47	47	295.810874	20126.695319	1.823696	0.376951	8.377166	8.65156
-13797599#1	27.0	7.04	1965.00	71	71	1847.015533	62885.974481	9.880484	1.219506	26.311098	27.032587
-13797599#10	0.37	12.90	32.68	44	44	7.224342	784.21412	0.051077	0.011304	0.29867	0.3371
-13797599#2	11.99	2.69	742.70	54	54	1287.670232	24501.839158	6.436268	0.566388	10.900627	10.532866
-13797599#3	4.47	11.95	262.58	54	54	325.390573	22316.962317	2.011701	0.422018	9.315704	9.593049
-13797599#4	23.48	1.38	1184.69	44	44	2487.520675	44209.57777	12.36423	1.064996	20.018595	19.004908
-13797599#5	5.75	12.91	269.14	44	44	87.015434	10569.449965	0.638779	0.145545	3.962136	4.543362
-13797599#6	9.9	12.94	451.78	44	44	153.95242	19337.833748	1.144049	0.263576	7.220761	8.312522
-13797599#7	4.1	12.89	196.69	44	44	68.556409	8250.332278	0.502864	0.115294	3.103711	3.546469
-13797599#8	2.89	12.88	143.27	44	44	38.440705	4998.317918	0.289022	0.066469	1.853972	2.148568
-13797599#9	4.42	12.94	210.78	44	44	73.755135	9285.843452	0.549273	0.125608	3.461903	3.991595
-13797704#0	5.48	8.53	283.90	47	47	132.512853	7981.596663	0.786608	0.119724	3.131116	3.430987
-13797704#1	1.31	11.91	80.10	47	47	8.437834	919.04194	0.059738	0.013277	0.349988	0.395057
-13798697	11.38	12.38	458.69	39	39	483.813561	38211.208988	3.097434	0.653266	15.381307	16.425318
-14326205#0	2.48	12.16	51.64	18	18	17.631266	2836.946574	0.144422	0.032537	1.013834	1.21949
-14326205#1	4.24	12.90	82.95	18	18	63.478897	7745.368907	0.467743	0.105908	2.899177	3.329409
-14326205#2	0.58	12.98	17.02	18	18	7.006034	1000.873314	0.053716	0.012726	0.365463	0.430234
-14326205#3	1.06	13.07	25.66	18	18	17.395549	2228.902539	0.127393	0.029574	0.824372	0.958112
-14326205#4	6.34	12.43	214.96	32	32	85.549604	10573.032482	0.631619	0.144749	3.950849	4.544903
-14327505#0	3.83	0.94	823.98	93	93	465.452244	8936.4993	2.329549	0.212202	4.036922	3.841613
-14327505#1	17.99	4.48	1771.18	93	93	1603.276107	45523.76431	8.374758	0.97261	19.76578	19.569228
-14327505#2	20.88	3.81	1040.17	47	47	1917.825278	47092.578997	9.839323	1.027818	20.570983	20.243802
-14327505#3	1.34	10.51	84.17	47	47	156.924024	9375.594312	0.938496	0.18841	4.016171	4.030139
-14328611	0.19	6.17	73.30	76	76	19.366075	830.010715	0.107723	0.016333	0.356747	0.356789
-14333888#0	2.89	7.60	21.11	6	6	124.618013	6753.016943	0.725864	0.123117	2.818071	2.902842
-14333888#1	1.88	9.39	14.29	6	6	36.757457	2657.104349	0.22768	0.035236	1.013848	1.14219
-14333888#2	1.78	9.29	13.77	6	6	90.534751	5465.901507	0.539397	0.092105	2.227878	2.349567
-14333888#3	3.96	8.80	23.70	0	6	93.373306	5585.30409	0.553779	0.087387	2.232853	2.400905
-14333980	12.56	8.62	52.46	4	4	561.959414	30993.573661	3.280216	0.533146	12.719619	13.322892
-156211618#0	17.51	6.95	6494.75	357	357	1029.099628	33789.420541	5.471569	0.636392	14.000214	14.525009
-156211618#1	1.18	12.58	557.32	357	357	17.784993	2133.455306	0.1297	0.028991	0.797571	0.917083
-156211618#2	0.68	12.65	378.45	357	357	10.369848	1231.218941	0.07538	0.01678	0.460792	0.52925
-157156090#0	2.67	4.51	37.12	0	14	103.096723	3115.146176	0.54088	0.05645	1.310054	1.33911
-167487356#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#2	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#3	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#4	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#5	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487370	0.71	10.20	190.78	162	162	86.302314	5053.782162	0.513619	0.101631	2.167517	2.172391
-167487441	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487519	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-172963174#2	12.95	8.66	627.49	47	8	334.108312	20553.084555	1.986466	0.276025	7.89847	8.835034
-172963174#3	9.1	8.90	452.96	47	47	222.259556	14218.630561	1.333485	0.187451	5.436782	6.112078
-172963174#4	0.03	9.34	25.47	47	47	1.471789	92.830389	0.008867	0.001577	0.037833	0.039904
-172963174#5	4.03	8.89	214.39	47	47	132.187981	8115.892866	0.787062	0.116984	3.17364	3.488719
-193149514	3.29	9.47	265.17	70	70	127.188115	8027.353585	0.766472	0.136826	3.27459	3.450624
-198514517	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-200072875	3.67	10.06	906.49	219	219	76.294036	5964.706057	0.483541	0.081087	2.276233	2.563996
-207634492	4.63	1.13	1432.96	162	162	547.000517	10706.159003	2.742538	0.252915	4.829284	4.602345
-207634505#0	3.93	2.43	1799.88	306	306	400.080572	9334.628833	2.041217	0.208661	4.142709	4.012706
-207634505#1	4.86	3.14	1948.97	306	306	341.854043	7421.34636	1.729991	0.163695	3.273504	3.190261
