link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-248846659#1	14.02	10.31	645.86	45	0	294.809256	24443.923692	1.898399	0.318943	9.231207	10.507504
1	10.89	13.05	750.75	0	69	132.645721	18047.237666	1.010969	0.236093	6.645906	7.757757
100	14.11	15.77	2481.55	0	176	167.759101	27376.472413	1.375163	0.397209	10.081798	11.767941
11	14.42	11.99	2104.28	142	142	616.923694	40527.671834	3.753062	0.730164	16.246839	17.421125
12	31.35	13.77	4501.18	142	142	865.104989	75575.353231	5.669906	1.23773	29.262519	32.486601
13	14.63	13.10	2128.41	142	142	546.256644	39522.689518	3.400459	0.68522	15.666754	16.989119
132017141#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
132017141#1	1.6	10.37	347.23	169	169	68.89484	4883.72393	0.427665	0.081066	1.96824	2.099306
132017141#2	1.23	10.73	40.04	24	24	19.106683	1778.21165	0.127579	0.023269	0.669129	0.764383
132017141#3	0.71	10.10	299.01	253	253	21.639967	1521.043157	0.133927	0.024778	0.610305	0.653833
132017141#4	1.35	9.94	418.41	229	229	30.855494	2312.866227	0.193503	0.033057	0.895879	0.99421
132017141#5	0.73	9.99	348.36	288	288	35.692856	2295.305105	0.216253	0.039807	0.939761	0.986654
132017141#6	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
132017142	20.81	16.20	506.37	24	24	489.95104	59118.379055	3.589204	0.972029	22.721359	25.412308
132017149	11.6	12.61	3450.65	288	288	321.198068	30275.602687	2.167256	0.47877	11.855897	13.014165
132017150	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
132017151	23.41	13.17	427.82	18	18	306.1015	41701.467379	2.335401	0.552025	15.401549	17.925716
135657120	14.54	21.47	3070.35	208	208	464.397495	50679.317676	3.347803	0.954691	19.438326	21.784683
135657123	2.86	18.64	646.99	208	208	393.11636	28092.14997	2.474538	0.603944	11.918239	12.075443
14	45.45	15.40	6498.05	142	142	767.09233	103129.126241	5.824605	1.568877	38.760663	44.330652
142362576	109.24	21.57	26598.36	243	243	2574.860386	326682.091693	19.655554	5.89805	121.876202	140.425664
142362585	16.3	21.48	4098.23	248	248	384.241514	48942.032167	2.936069	0.881539	18.260256	21.037937
142362611	14.46	16.57	427.58	29	29	293.617091	32707.196669	2.100777	0.560819	12.52801	14.059344
142362617	12.79	16.30	562.36	43	43	248.346619	28703.646692	1.797197	0.479772	10.884655	12.338413
142362623	2.93	11.80	189.87	57	57	253.225069	16903.499624	1.556708	0.330907	7.137878	7.266034
142362634	16.34	15.68	632.54	38	38	193.926762	31448.54853	1.576875	0.451195	11.548979	13.518355
142362639	21.11	15.21	21.42	1	1	502.679989	57326.933202	3.635722	0.944546	22.284011	24.642249
142362642	21.78	13.06	841.39	38	38	317.032789	40023.048171	2.360796	0.548006	14.93238	17.204225
148050996	0.09	20.62	16.52	51	51	1.836131	224.421407	0.013805	0.00409	0.084313	0.096468
148051000	3.35	15.83	185.87	51	51	38.293476	6046.057103	0.306871	0.0882	2.226282	2.598934
148051003	21.31	15.74	1102.10	51	51	316.074304	47473.072055	2.514263	0.706669	17.651494	20.406577
15	1.9	8.19	351.83	142	142	79.437289	4125.093333	0.459461	0.081235	1.766126	1.773199
152051288	109.11	21.57	27661.34	253	253	2620.062818	329030.939844	19.925517	5.958496	122.96161	141.435313
152051296	57.44	21.53	14011.81	243	243	1359.210875	171198.407539	10.345446	3.095571	63.966165	73.590346
158879913	48.35	12.91	292.30	6	6	703.519905	93174.272575	5.323137	1.233369	34.477871	40.051734
158879917	21.93	15.99	177.82	8	8	301.185199	50302.126108	2.502593	0.730127	18.496705	21.62267
158888001	53.75	21.57	13655.44	253	253	1277.423163	161379.645338	9.735821	2.917261	60.24908	69.369713
158888002	227.57	21.57	55353.13	243	243	5430.712797	683052.204082	41.322851	12.363476	255.201833	293.612825
158888013	27.78	15.54	6150.55	219	219	354.509557	56267.259579	2.875029	0.821184	20.767789	24.18682
158888040	4.93	15.68	1768.22	338	338	231.344346	21167.128036	1.552581	0.387475	8.529097	9.098762
158888049	19.98	13.18	5308.93	261	261	281.190029	36966.795817	2.121275	0.498566	13.724272	15.890473
16	36.6	15.36	5241.06	142	142	799.960926	95814.590101	5.836405	1.536853	36.752008	41.18639
160289846#0	68.23	9.98	12436.30	181	181	1498.091281	115542.258131	9.45634	1.569126	44.158919	49.66716
17	41.9	15.40	5993.12	142	142	892.235401	107041.673563	6.516327	1.717732	41.053285	46.012408
18	51.13	12.96	7467.38	145	145	764.661497	97070.486798	5.69242	1.307061	36.073529	41.726546
185675533	388.49	21.57	284536.17	732	732	9259.510824	1164490.247897	70.449945	21.078057	435.072333	500.560967
185675534	48.77	21.57	28069.87	573	573	1169.489736	147050.154713	8.897454	2.661818	54.943614	63.210119
188949094#0	3.71	10.63	1194.99	288	249	108.82217	6947.578819	0.657462	0.124776	2.846847	2.986466
188949094#1	2.72	13.66	807.64	267	0	376.808617	24988.076123	2.31911	0.520984	10.722739	10.741178
19	20.65	11.14	3055.56	145	145	572.010592	40735.794415	3.539087	0.618527	15.69497	17.510714
19a	17.66	15.08	2605.66	145	145	583.655094	55796.928243	3.945471	0.952043	21.949236	23.98459
2	10.83	13.12	634.19	57	0	165.790912	21242.186735	1.241808	0.290066	7.91703	9.131122
20	23.75	15.73	3487.50	145	145	358.842514	54170.178806	2.853841	0.803908	20.12799	23.285368
21	12.48	17.85	1847.47	145	145	391.133337	41295.118972	2.749179	0.748721	16.174334	17.750849
22	86.55	12.36	12606.11	145	145	1670.387142	164880.371339	11.374467	2.332298	62.186058	70.875311
23	65.07	12.85	9489.45	145	145	1157.927325	130985.154904	8.268548	1.84001	49.356675	56.305018
24	22.88	17.81	3356.37	145	145	777.327442	79612.064344	5.407743	1.450685	31.337473	34.221518
24328854#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
24328854#1	3.95	12.52	125.47	29	29	252.453806	18343.33285	1.585265	0.345896	7.624054	7.884957
24328854#2	1.08	12.63	21.22	15	15	18.340913	1965.70523	0.128555	0.028451	0.749202	0.844973
24328854#3	0.74	12.86	16.70	15	15	16.950366	2036.687818	0.123426	0.029195	0.769319	0.875485
24328854#4	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
24328854#5	0.31	10.39	33.07	43	43	34.415972	2083.708576	0.206307	0.040883	0.886166	0.895692
24330636	28.57	15.78	6005.28	208	208	383.420087	60649.97115	3.102143	0.885059	22.392342	26.070755
24347613	13.25	17.91	581.16	43	43	688.733237	61346.106399	4.598134	1.179085	24.804906	26.369793
24443869	29.78	12.98	4009.68	133	133	439.738102	55362.650248	3.267769	0.753387	20.653208	23.798079
24443872	8.71	13.20	1078.82	119	119	114.555409	15577.279288	0.875603	0.208067	5.765248	6.696018
