link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-248846659#1	14.0	10.32	645.52	45	0	283.299017	23604.946276	1.827144	0.308655	8.916901	10.146858
1	10.87	13.07	749.71	0	69	137.695156	17987.82226	1.035227	0.240006	6.664054	7.732214
100	14.1	15.77	2481.17	0	176	177.86396	27207.705536	1.418762	0.403969	10.09895	11.695389
11	14.34	12.06	1989.46	135	135	591.592128	39848.469696	3.622844	0.717001	15.974257	17.129153
12	31.45	13.73	4291.80	135	135	879.731798	75260.988565	5.727446	1.232504	29.131025	32.351486
13	14.26	13.44	1972.56	135	135	518.286694	38942.305279	3.258268	0.669908	15.384233	16.739629
132017141#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
132017141#1	1.59	10.40	332.08	162	162	67.040341	4754.629831	0.416236	0.079053	1.916947	2.043814
132017141#2	1.23	10.66	40.29	24	24	22.798828	2072.172266	0.151066	0.027089	0.780364	0.890746
132017141#3	0.71	10.19	296.38	253	253	22.271881	1567.817129	0.137945	0.025798	0.630662	0.673939
132017141#4	1.35	9.94	418.42	229	229	31.199318	2348.275367	0.195856	0.033324	0.907906	1.009431
132017141#5	0.74	9.88	352.17	288	288	35.471475	2279.194559	0.214825	0.039277	0.931325	0.97973
132017141#6	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
132017142	20.83	16.18	507.04	24	24	521.89659	59237.995131	3.744289	0.996886	22.985515	25.463711
132017149	11.59	12.63	3445.07	288	288	317.754678	29964.438421	2.143993	0.473543	11.732352	12.880409
132017150	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
132017151	23.39	13.19	427.47	18	18	301.813014	41862.927245	2.326836	0.551087	15.434832	17.995123
135657120	14.53	21.48	3172.44	215	215	479.339094	51854.575038	3.444878	0.979646	19.91852	22.28987
135657123	2.86	18.58	670.66	215	215	391.776663	27933.491851	2.465017	0.601139	11.858389	12.007243
14	45.22	15.48	6145.72	135	135	755.296873	101758.632219	5.749739	1.55552	38.266763	43.741529
142362576	109.23	21.57	26596.20	243	243	2613.403441	329447.00429	19.900839	5.959029	123.035919	141.614165
142362585	16.29	21.49	4095.92	248	248	384.345415	49023.176936	2.937366	0.882609	18.282297	21.072818
142362611	14.46	16.56	427.80	29	29	273.291343	32843.23356	1.9911	0.543158	12.394536	14.117835
142362617	12.88	16.19	658.45	50	50	257.628528	29290.148747	1.854119	0.493044	11.159193	12.590519
142362623	2.92	11.81	189.63	57	57	252.424474	16930.908588	1.553797	0.331898	7.150384	7.277815
142362634	16.36	15.67	633.04	38	38	203.955268	32248.35894	1.647022	0.469041	11.8896	13.862154
142362639	21.11	15.21	21.42	1	1	502.679989	57326.933202	3.635722	0.944546	22.284011	24.642249
142362642	21.77	13.07	841.13	38	38	313.184382	40841.924754	2.355514	0.546069	15.1382	17.556237
148050996	0.09	20.59	16.55	51	51	1.417545	183.589544	0.010873	0.003286	0.068318	0.078917
148051000	3.36	15.80	186.46	51	51	34.849502	5966.119057	0.291491	0.08426	2.177605	2.564575
148051003	21.31	15.74	1102.45	51	51	309.560814	47904.139865	2.485923	0.704301	17.735561	20.59188
15	1.89	8.24	332.61	135	135	79.529019	4136.487116	0.460227	0.081818	1.773014	1.778097
152051288	109.1	21.57	28424.08	260	260	2606.967276	327905.911143	19.837459	5.935483	122.504345	140.951717
152051296	57.44	21.52	14012.74	243	243	1338.956672	170676.703832	10.241337	3.076078	63.65219	73.366097
158879913	48.34	12.91	292.27	6	6	686.862544	89357.108364	5.142834	1.193396	33.1433	38.410884
158879917	21.95	15.97	178.01	8	8	291.757466	48658.035717	2.411846	0.704012	17.873234	20.91595
158888001	53.76	21.56	14034.83	260	260	1281.758984	161590.317159	9.762095	2.922953	60.350053	69.46027
158888002	227.54	21.57	55344.55	243	243	5410.78236	682683.758951	41.219943	12.346032	254.919153	293.454456
158888013	27.77	15.55	6148.23	219	219	350.334026	56299.613811	2.858753	0.818133	20.751582	24.200731
158888040	4.93	15.67	1769.51	338	338	230.154008	21347.579052	1.549892	0.38769	8.576954	9.176332
158888049	19.98	13.17	5309.74	261	261	282.938566	36915.951383	2.131797	0.500317	13.726689	15.868615
16	36.56	15.38	4976.67	135	135	811.339988	96216.497347	5.897163	1.551266	36.958208	41.359146
160289846#0	68.22	9.98	12433.13	181	181	1487.713023	114717.664234	9.392226	1.567326	43.907691	49.312685
17	41.81	15.43	5686.53	135	135	894.467162	107857.589029	6.540653	1.729395	41.333362	46.363133
18	51.01	12.99	7090.35	138	138	774.495041	97925.862956	5.753158	1.326287	36.425647	42.094228
185675533	388.5	21.57	284543.59	732	732	9246.330973	1164892.855506	70.397153	21.074446	435.09997	500.734037
185675534	48.76	21.57	28068.03	573	573	1158.98118	145815.064059	8.819189	2.639043	54.474339	62.679211
188949094#0	3.68	10.72	1184.95	288	249	105.077996	6832.968792	0.637349	0.123131	2.799685	2.937198
188949094#1	2.72	13.67	804.21	267	0	374.808458	24866.007933	2.307034	0.51827	10.668897	10.688707
19	20.5	11.22	2887.41	138	138	560.444696	40457.063285	3.482523	0.618446	15.619451	17.390885
19a	17.57	15.15	2468.26	138	138	577.804505	55302.29195	3.907804	0.945735	21.764836	23.771965
2	10.86	13.10	634.50	57	0	163.465566	20789.200495	1.221085	0.283238	7.748105	8.936404
20	23.68	15.78	3308.80	138	138	358.028048	53713.826223	2.839123	0.800993	19.973762	23.089199
21	12.45	17.90	1754.06	138	138	391.801877	41320.350319	2.760138	0.751638	16.193053	17.761693
22	86.02	12.44	11923.31	138	138	1613.346477	163734.741354	11.088331	2.297895	61.589253	70.382845
23	64.89	12.89	9005.11	138	138	1167.023241	132353.862894	8.341337	1.863318	49.885985	56.893361
24	22.84	17.84	3189.14	138	138	778.574992	79848.122883	5.415962	1.454883	31.418139	34.322988
24328854#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
24328854#1	3.95	12.52	125.48	29	29	245.27022	17895.950631	1.542525	0.335502	7.426056	7.69265
24328854#2	1.08	12.71	20.86	15	15	20.234115	2129.127595	0.141452	0.030635	0.811423	0.915222
24328854#3	0.74	13.01	16.51	15	15	23.629769	2491.882996	0.165733	0.037858	0.960765	1.071153
24328854#4	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
24328854#5	0.31	10.32	38.70	50	50	33.116588	1988.467176	0.198166	0.039296	0.847699	0.854752
24330636	28.62	15.75	6218.62	215	215	388.278911	61485.027618	3.146521	0.896712	22.702313	26.42971
24347613	13.31	17.83	678.94	50	50	681.816126	60899.150367	4.552363	1.169253	24.612971	26.177667
24443869	29.75	13.00	4006.01	133	133	433.096805	55471.588004	3.23935	0.748172	20.638958	23.844912
24443872	8.71	13.20	1078.85	119	119	119.902566	15926.365754	0.90823	0.21416	5.909927	6.846075
24443879.82	13.91	15.50	403.25	0	29	150.848428	24971.40629	1.240734	0.361418	9.192746	10.734108
24443883	25.52	13.01	2096.68	81	81	359.650396	47871.928955	2.730876	0.633797	17.721271	20.578144
24443886	39.21	13.04	3047.23	77	77	582.39221	74952.287326	4.361868	1.010046	27.863565	32.218849
245327987	8.32	21.51	2067.41	242	242	197.882574	24620.147484	1.498177	0.446543	9.216764	10.583072
245327988#1	8.41	21.44	2254.36	262	0	234.868593	26809.212437	1.721728	0.497224	10.194207	11.524041
245328442	61.05	21.53	15931.47	260	260	1428.594466	181471.129427	10.909196	3.273844	67.710496	78.006124
248722719	1.49	9.86	450.46	229	229	151.830911	8956.822093	0.904571	0.176774	3.819326	3.850135
248722721#0	2.37	8.32	687.34	234	234	68.95958	3944.704381	0.404833	0.062311	1.582416	1.695676
248722721#1	0.81	9.19	6.66	5	5	17.174743	1285.599934	0.107096	0.015392	0.478922	0.552633
248722721#2	0.19	8.91	102.87	143	143	10.24821	587.1248	0.060419	0.010508	0.243726	0.25238
248722721#3	0.91	8.96	141.04	98	98	24.700579	1584.782145	0.148671	0.022836	0.618921	0.681238
248722721#4	0.52	8.66	199.99	188	188	20.856798	1212.29581	0.122993	0.019641	0.489241	0.521118
248722721#5	1.32	8.66	98.80	53	53	83.043268	4669.573424	0.48746	0.08358	1.939587	2.007255
248722721#6	0.39	8.65	219.20	234	234	22.253983	1230.685674	0.13012	0.021973	0.511112	0.529021
248722722#0	69.01	12.14	15892.23	229	229	1372.276146	132577.499334	9.287938	1.891333	50.259061	56.989617
248722722#1	84.97	12.57	19545.72	229	229	1598.594325	172774.793949	11.248657	2.461332	65.541971	74.268618
248722725	2.08	7.43	491.33	181	181	89.991068	4363.686935	0.512729	0.084779	1.863318	1.875767
248722726	2.0	7.73	235.49	90	90	83.85285	4386.796644	0.485114	0.082692	1.851702	1.8857
248846659#1.206	13.78	10.39	1239.45	0	90	252.314954	21095.933999	1.629285	0.277315	7.977843	9.068327
248927010	0.37	7.48	136.17	135	135	36.97096	1845.922128	0.212153	0.036981	0.795128	0.793482
248927011	2.3	8.41	518.32	181	181	95.144137	5046.196044	0.552679	0.098299	2.150101	2.169142
249236831	15.16	9.75	2831.94	181	181	606.362888	38979.940181	3.6658	0.635057	15.682455	16.755887
249236832	13.05	12.60	2429.51	181	181	363.58056	33878.70135	2.444565	0.539287	13.293885	14.562978
249270205#0	14.55	12.19	2703.22	181	181	250.112028	26368.91726	1.742809	0.371728	9.955815	11.334902
