link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	1.99	4.99	467.56	159	159	104.548034	3637.209946	0.559823	0.065275	1.525349	1.563518
-104179543#1	0.61	4.77	254.80	159	159	18.121232	579.021289	0.095685	0.009783	0.239021	0.248905
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.45	9.34	104.96	18	0	112.52303	7793.989838	0.688868	0.102341	2.971047	3.350349
-104688711#4	5.41	9.33	106.47	18	18	124.815077	8795.841399	0.766933	0.111879	3.327059	3.781012
-104688711#5	8.51	9.14	162.60	18	18	338.680832	21122.117744	2.027837	0.323276	8.380439	9.079576
-109406983	17.47	8.83	108.05	6	6	751.901956	44784.684402	4.473617	0.82613	18.539363	19.251019
-109406986	2.99	7.08	150.07	41	41	104.739875	5133.108704	0.595565	0.08635	2.100707	2.206529
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.81	11.81	3381.62	412	412	279.567324	21209.88757	1.76619	0.349708	8.448734	9.117228
-12319876#1	8.69	8.73	3801.71	412	412	322.866191	15735.193557	1.833729	0.265097	6.278056	6.763983
-12544650	15.65	11.23	5804.04	361	361	368.699376	30398.289331	2.380934	0.455091	11.746806	13.06698
-128245297	12.52	12.20	2336.19	181	181	610.872404	45221.401151	3.843206	0.799271	18.41343	19.43868
-128245298#0	0.32	13.11	123.28	181	181	5.459419	671.147324	0.040177	0.009303	0.251415	0.288498
-128245298#1	0.38	13.13	134.68	181	181	6.101946	753.2792	0.044891	0.010453	0.28206	0.323803
-128363658#0	2.97	12.71	237.39	71	71	61.36227	6461.419215	0.429159	0.096631	2.480985	2.777487
-128363658#1	4.6	12.89	348.65	71	71	86.180593	9820.92125	0.618451	0.140649	3.721494	4.221597
-128363658#2	1.69	12.73	146.35	71	71	27.911826	3250.699619	0.202207	0.045461	1.224449	1.397339
-128363658#3	20.18	12.78	1808.85	88	88	317.886065	38442.370092	2.328178	0.530956	14.407033	16.524758
-128363658#4	5.48	10.88	521.05	88	88	473.669574	28908.016041	2.843329	0.557938	12.183418	12.426266
-128363658#5	7.85	5.67	764.36	88	88	518.425466	15108.005983	2.714899	0.311417	6.489639	6.49446
-128823190#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-128825640#0	4.29	7.91	68.48	14	14	138.643844	7501.691181	0.803123	0.115176	2.990894	3.224699
-128825640#1	12.63	8.78	176.68	0	14	284.08648	17718.418951	1.692667	0.227768	6.745436	7.616525
-13278020#0	1.76	12.68	1216.87	569	569	28.309188	3324.568768	0.204834	0.046132	1.249292	1.429092
-13278020#1	2.74	12.76	1771.77	569	569	52.712872	5778.418597	0.373194	0.084402	2.203023	2.483896
-13278020#2	1.59	12.62	1119.19	569	569	84.773121	6615.748558	0.542846	0.120342	2.712416	2.843809
-13278020#3	0.9	11.78	740.51	569	569	90.444186	5943.522676	0.553873	0.117412	2.520318	2.554845
-13278020#4	0.75	10.49	686.32	569	569	87.453834	5228.626271	0.523086	0.104933	2.2388	2.247548
-13278020#5	3.09	2.27	2731.15	527	527	327.511191	7694.879549	1.672488	0.172991	3.421004	3.307818
-13278020#6	6.67	3.01	4349.59	527	527	502.941778	10675.061902	2.54013	0.239749	4.729834	4.588961
-13278020#7	4.26	5.36	2711.64	527	527	334.277116	12246.010726	1.812597	0.25407	5.271002	5.264101
-13278020#8	0.61	9.02	599.80	527	527	62.577877	3497.019839	0.368319	0.06999	1.494773	1.503213
-13278159#0	14.45	1.99	6077.49	361	361	1509.125108	30651.503368	7.591269	0.707686	13.715116	13.176393
-13278159#1	3.81	4.41	1763.86	361	361	228.783703	5906.837801	1.179585	0.121655	2.535354	2.539188
-13714843#0	1.87	12.87	572.28	265	0	55.251691	5227.474472	0.373505	0.084399	2.055505	2.247061
-13714843#1	15.13	12.49	4109.59	265	265	274.979046	30137.342371	1.944714	0.427211	11.419901	12.954776
-13714843#2	14.73	12.43	4005.16	265	265	406.761955	36871.238216	2.70946	0.583954	14.468387	15.849351
-13714843#3	21.25	3.56	6910.19	306	306	1866.357174	40635.231234	9.447018	0.891502	17.763756	17.468141
-13715172	23.79	11.74	2806.66	116	116	871.216739	65266.408092	5.485929	1.078099	25.977002	28.05526
-13715172.291	25.61	0.67	3787.12	116	116	3145.81036	53765.570385	15.586608	1.317333	24.499234	23.112927
-13797599#0	4.33	11.80	458.86	97	97	258.485556	18240.927133	1.608112	0.331179	7.515159	7.840962
-13797599#1	30.79	6.17	3344.80	106	106	2309.446637	73545.056133	12.239772	1.468583	31.136833	31.614626
-13797599#10	0.37	12.97	40.61	55	55	8.232664	895.627557	0.058331	0.013303	0.342908	0.384992
-13797599#2	15.55	2.07	1427.55	80	80	1621.473545	29399.174557	8.071294	0.695218	13.201626	12.638175
-13797599#3	4.53	11.79	394.35	80	80	312.62957	21566.744519	1.93415	0.402611	8.967338	9.27057
-13797599#4	21.76	1.49	1372.76	55	55	2290.126886	42063.901014	11.413505	1.001221	18.971622	18.082472
-13797599#5	5.83	12.73	341.11	55	55	89.863061	10794.019925	0.657074	0.149027	4.049617	4.639895
-13797599#6	9.99	12.82	570.03	55	55	159.343362	19123.94786	1.16449	0.264316	7.174952	8.220581
-13797599#7	4.12	12.83	247.05	55	55	67.671609	8341.630934	0.499048	0.112945	3.111879	3.585719
-13797599#8	2.89	12.86	179.36	55	55	46.739757	5949.958092	0.347401	0.079149	2.207224	2.557639
-13797599#9	4.45	12.87	264.79	55	55	69.354055	8512.969317	0.509522	0.117082	3.184982	3.659367
-13797704#0	5.03	9.30	537.77	97	97	107.002448	7234.516479	0.65255	0.102334	2.795168	3.109844
-13797704#1	1.36	11.45	171.90	97	97	10.42257	1125.128028	0.0733	0.015044	0.421887	0.483647
-13798697	11.52	12.23	881.02	74	74	440.18721	34864.484703	2.821578	0.595008	14.036533	14.986709
-14326205#0	2.51	11.99	133.80	46	46	27.231661	3010.857514	0.193409	0.042346	1.13853	1.294241
-14326205#1	4.25	12.86	212.62	46	46	67.662956	8358.396348	0.497165	0.113312	3.11417	3.592925
-14326205#2	0.58	12.87	43.86	46	46	14.618749	1436.246244	0.099514	0.022497	0.559181	0.61738
-14326205#3	1.09	12.73	67.30	46	46	32.856098	3044.468968	0.220635	0.048492	1.194124	1.308685
-14326205#4	6.91	11.39	1077.52	147	147	102.558631	10642.054431	0.710278	0.146058	4.005298	4.574583
-14327505#0	2.57	1.40	1400.36	235	235	309.042882	6570.98371	1.561931	0.152112	2.946321	2.824705
-14327505#1	21.79	3.70	5421.30	235	235	1976.644606	51973.081402	10.225731	1.130603	22.738985	22.341675
-14327505#2	22.41	3.55	3110.35	131	131	2119.318087	50405.2885	10.836002	1.113323	22.126814	21.667879
-14327505#3	1.3	10.86	226.93	131	131	142.229327	8752.482693	0.856591	0.17424	3.733417	3.762292
-14328611	0.18	6.70	71.89	81	81	19.574293	883.400431	0.110004	0.017601	0.380914	0.379737
-14333888#0	2.93	7.52	135.21	38	38	133.698088	7204.505597	0.777537	0.130111	2.998646	3.09692
-14333888#1	1.97	8.97	94.81	38	38	59.364869	3774.261766	0.356465	0.054146	1.472105	1.622413
-14333888#2	1.9	8.74	92.74	38	38	99.712321	5660.756727	0.585671	0.096398	2.317917	2.433331
-14333888#3	4.16	8.37	157.76	0	38	123.108937	6849.562074	0.720391	0.119995	2.828457	2.944347
-14333980	13.1	8.27	150.44	11	11	614.559847	33380.700799	3.576704	0.582008	13.736744	14.349019
-156211618#0	17.2	7.08	5360.52	300	300	1019.332392	32559.246174	5.396795	0.613721	13.469985	13.996221
-156211618#1	1.16	12.89	457.19	300	300	18.711579	2264.124106	0.136961	0.031199	0.848025	0.973252
-156211618#2	0.67	12.89	312.07	300	300	11.359288	1341.500366	0.082466	0.018566	0.503412	0.576655
-157156090#0	2.84	4.24	67.64	0	24	80.827463	2456.686731	0.424212	0.043577	1.027087	1.056059
-167487356#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#2	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#3	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#4	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#5	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487370	0.7	10.40	205.46	178	178	84.525271	5011.895243	0.50461	0.10097	2.149709	2.154385
-167487441	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487519	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-172963174#2	13.23	8.48	847.57	62	23	336.327238	20263.513654	1.990973	0.27856	7.833374	8.710554
-172963174#3	9.12	8.88	598.73	62	62	217.340583	13793.90087	1.301127	0.180453	5.2677	5.929505
-172963174#4	0.03	9.25	33.92	62	62	1.457547	91.378937	0.008748	0.001447	0.036566	0.03928
-172963174#5	4.02	8.91	282.15	62	62	123.849819	7685.117233	0.739045	0.10937	2.99555	3.303546
-193149514	3.3	9.45	683.80	180	180	170.365341	10305.696443	1.017691	0.184838	4.270462	4.42998
-198514517	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-200072875	3.59	10.29	603.95	149	149	73.038788	5961.716281	0.46849	0.079602	2.264419	2.562711
-207634492	4.2	1.24	1429.98	178	178	455.435937	9209.789625	2.290291	0.21485	4.14053	3.959079
-207634505#0	4.44	2.15	2394.95	360	360	417.756765	9216.6559	2.118636	0.208065	4.103165	3.962009
-207634505#1	4.26	3.58	2012.74	360	360	264.725157	5698.218661	1.338199	0.124907	2.504479	2.449533
-207634523#0	11.68	9.83	3489.86	287	287	277.864177	20501.211694	1.734957	0.292526	7.939251	8.812668
-207634523#1	0.73	9.58	349.88	287	287	33.767972	1818.775071	0.196656	0.034515	0.76865	0.781814
-211090188#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-211641909#0	3.75	12.96	1354.42	329	329	165.424094	13832.848707	1.07877	0.242436	5.58949	5.946118
-211641909#1	1.08	11.34	492.27	329	329	120.025927	7604.525804	0.728309	0.151548	3.239046	3.268835
-211641911	12.29	13.04	4162.37	329	329	181.882048	23293.153383	1.35927	0.315692	8.666181	10.012749
-212361874#0	5.98	5.43	29.79	0	5	140.613264	5707.14099	0.77141	0.096008	2.337744	2.453305
-212361874#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-212706762#0	0.03	7.58	206.38	317	317	3.242415	154.887842	0.01844	0.003125	0.066875	0.06658
-212706762#1	2.92	6.18	1169.62	317	317	218.42835	8950.850974	1.205969	0.179167	3.843279	3.84762
-212710688	17.95	12.37	2915.51	159	159	288.591696	32671.839987	2.063294	0.456419	12.315399	14.044254
-212710692	12.58	12.64	1256.36	97	97	208.505668	24342.653746	1.507941	0.336895	9.153081	10.463886
-212710702	5.58	10.49	584.83	97	97	193.901706	11043.210637	1.13772	0.173983	4.3119	4.747063
-212711374#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-212711374#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-212711374#2	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-216891254#0	3.28	12.51	1260.12	344	344	68.890319	7128.626762	0.477753	0.105436	2.734759	3.064293
-216891254#1	6.2	12.52	2264.22	344	344	106.095127	11907.290452	0.755585	0.166463	4.49343	5.118445
-216891254#2	8.79	12.63	3152.58	344	344	145.021051	16744.972519	1.044317	0.233036	6.303363	7.197961
-217344337#0	1.59	12.78	673.65	344	344	22.286087	2765.451663	0.164665	0.037161	1.029911	1.188752
-217344337#1	6.49	12.84	2359.87	344	344	120.857331	13340.150896	0.857422	0.192545	5.070163	5.734365
-217344337#2	0.48	12.41	296.60	344	344	12.264731	1089.658648	0.081116	0.016698	0.423164	0.468398
-217344337#3	1.93	12.46	755.32	327	327	160.96335	11401.408177	1.005032	0.219793	4.777862	4.900938
-217344337#4	1.38	10.29	603.39	327	327	172.979209	10160.375457	1.030484	0.205766	4.367936	4.36748
-217344337#5	1.22	7.54	605.21	327	327	138.621366	6664.285549	0.788799	0.131629	2.8613	2.864696
-219536349#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-219536349#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-220232893#0	2.51	2.35	543.85	120	120	194.645698	3749.522739	0.974015	0.086678	1.680349	1.611844
