link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	2.03	4.89	147.13	49	49	111.699044	3738.466984	0.594483	0.06658	1.564908	1.607049
-104179543#1	0.62	4.68	80.04	49	49	18.842133	582.732607	0.099046	0.009912	0.240982	0.2505
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.72	8.91	109.91	18	0	132.446119	8306.62222	0.791306	0.112453	3.198829	3.570715
-104688711#4	5.71	8.82	112.53	18	18	148.336622	9118.561644	0.882475	0.126307	3.533182	3.919737
-104688711#5	8.99	8.66	171.73	18	18	365.474839	20927.627629	2.146961	0.335276	8.425516	8.995972
-109406983	17.34	8.89	107.22	6	6	780.120916	46670.546019	4.653288	0.850132	19.216612	20.061689
-109406986	2.94	7.21	172.61	48	48	100.378069	5248.186448	0.578644	0.08844	2.145748	2.255991
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.69	11.99	1721.18	213	213	261.171189	20210.422216	1.658919	0.329676	8.017421	8.687602
-12319876#1	8.03	9.44	1818.12	213	213	256.466408	14393.756736	1.499985	0.232547	5.664352	6.187332
-12544650	14.21	12.37	1998.92	137	137	254.917389	28157.456569	1.805763	0.391497	10.628426	12.103715
-128245297	12.62	12.11	2146.81	165	165	599.785821	43992.879155	3.764145	0.77764	17.927455	18.910596
-128245298#0	0.32	13.02	113.26	165	165	5.859609	694.540535	0.042621	0.009802	0.261692	0.298554
-128245298#1	0.39	13.02	123.80	165	165	6.464548	799.957282	0.047731	0.011117	0.299692	0.343868
-128363658#0	2.94	12.83	86.16	26	26	48.876735	5908.992605	0.357484	0.081545	2.214809	2.540027
-128363658#1	4.63	12.81	128.48	26	26	77.065305	9558.038067	0.570455	0.130768	3.572475	4.108599
-128363658#2	1.69	12.74	53.58	26	26	19.965576	2773.824318	0.154	0.03603	1.020122	1.192352
-128363658#3	19.98	12.91	651.07	32	32	285.861136	36760.557882	2.138795	0.494944	13.664233	15.801824
-128363658#4	5.62	10.61	194.17	32	32	530.922036	31429.073352	3.165652	0.615904	13.32404	13.509954
-128363658#5	8.67	5.13	307.09	32	32	613.799972	16009.11752	3.170573	0.340592	6.941484	6.881859
