link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	2.04	4.86	208.50	69	69	102.436733	3484.328428	0.546679	0.062862	1.463603	1.4978
-104179543#1	0.62	4.68	112.72	69	69	15.439218	491.171228	0.081515	0.00852	0.204193	0.21114
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.75	8.86	110.67	18	0	149.34941	9360.640664	0.893429	0.133443	3.649616	4.023789
-104688711#4	5.69	8.86	112.04	18	18	122.544894	7869.252109	0.735587	0.102089	2.998818	3.382711
-104688711#5	8.96	8.69	171.14	18	18	355.072915	20129.356589	2.079969	0.316872	8.069236	8.652838
-109406983	17.28	8.92	106.90	6	6	783.460369	46880.265224	4.665471	0.845248	19.24155	20.151851
-109406986	2.94	7.19	172.87	48	48	90.752601	4626.845427	0.520493	0.078769	1.897801	1.988902
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.64	12.07	1710.20	213	213	259.773022	20239.270366	1.654047	0.332551	8.043054	8.699998
-12319876#1	7.97	9.52	1803.59	213	213	252.027721	14398.568612	1.478389	0.23031	5.648649	6.1894
-12544650	14.21	12.37	1999.64	137	137	242.286805	27060.666478	1.723088	0.373441	10.193417	11.632253
-128245297	12.58	12.15	1504.15	116	116	594.559609	44401.055922	3.750303	0.779595	18.04474	19.086054
-128245298#0	0.32	13.00	79.65	116	116	4.480401	601.939099	0.033602	0.007906	0.221795	0.258749
-128245298#1	0.39	13.03	86.95	116	116	5.240324	716.268132	0.039725	0.009557	0.264571	0.307894
-128363658#0	2.94	12.84	86.09	26	26	52.632514	6288.516818	0.380999	0.086684	2.356756	2.703169
-128363658#1	4.61	12.86	127.96	26	26	72.563239	9510.370269	0.545436	0.124834	3.514492	4.088113
-128363658#2	1.68	12.79	53.36	26	26	24.090861	2945.669361	0.17676	0.039706	1.098352	1.266221
-128363658#3	20.01	12.89	652.08	32	32	292.541331	36947.542386	2.175522	0.502254	13.77039	15.882198
-128363658#4	5.63	10.59	194.62	32	32	527.407342	31289.572813	3.145646	0.609016	13.23242	13.449995
-128363658#5	8.85	5.03	313.29	32	32	573.672822	15680.237201	2.977792	0.323771	6.726839	6.740475
-128823190#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-128825640#0	4.25	7.98	96.88	20	20	141.459783	7796.847826	0.823191	0.121688	3.119806	3.351571
-128825640#1	12.35	8.99	246.71	0	20	281.932863	18046.61465	1.693793	0.248693	6.972375	7.757574
-13278020#0	1.77	12.64	551.56	257	257	27.390129	3234.366726	0.199145	0.044408	1.213193	1.390319
-13278020#1	2.75	12.72	802.94	257	257	48.800484	5542.092139	0.349662	0.078192	2.094326	2.382312
-13278020#2	1.59	12.61	505.89	257	257	78.68232	6319.822599	0.507707	0.112559	2.572418	2.716606
-13278020#3	0.89	11.86	332.16	257	257	86.334673	5746.140033	0.53038	0.112868	2.430998	2.47
-13278020#4	0.74	10.64	305.52	257	257	85.945579	5184.092661	0.515181	0.104004	2.218835	2.228404
-13278020#5	3.49	2.01	1506.04	257	257	373.057754	8256.363686	1.893076	0.188661	3.687267	3.549199
-13278020#6	4.73	4.24	1502.83	257	257	299.163451	6710.851914	1.519607	0.148556	2.951037	2.884829
-13278020#7	2.19	10.42	679.81	257	257	159.963158	9875.000198	0.963526	0.191682	4.158271	4.24482
-13278020#8	0.52	10.60	248.93	257	257	57.860666	3517.419658	0.347363	0.069839	1.500534	1.511978
-13278159#0	12.95	2.23	2066.23	137	137	1319.08526	26204.582415	6.621346	0.607649	11.730422	11.264783
-13278159#1	1.67	10.09	292.61	137	137	41.114995	2797.496455	0.25176	0.041706	1.078354	1.202536
-13714843#0	1.84	13.04	130.71	61	0	36.267011	3988.9219	0.256834	0.059272	1.525577	1.714666
-13714843#1	14.59	12.95	912.61	61	61	235.466523	28408.752755	1.721812	0.396322	10.673222	12.211722
-13714843#2	14.37	12.75	899.13	61	61	396.068148	36712.23466	2.659472	0.582258	14.386115	15.780996
-13714843#3	20.26	3.73	1873.77	87	87	1746.296736	38164.405376	8.842416	0.834067	16.648606	16.405992
-13715172	23.43	11.92	1048.44	44	44	807.040035	63099.123817	5.145306	1.035157	25.072798	27.123617
-13715172.291	23.32	0.74	1308.04	44	44	2791.455788	48075.283198	13.839513	1.175121	21.8935	20.666752
-13797599#0	4.34	11.76	222.98	47	47	295.462118	20099.277044	1.822309	0.376372	8.366253	8.639774
-13797599#1	26.94	7.05	1960.55	71	71	1826.490336	62345.874014	9.773477	1.209891	26.101736	26.80041
-13797599#10	0.37	13.02	32.37	44	44	6.909672	774.928903	0.049275	0.011216	0.294645	0.333109
-13797599#2	13.49	2.39	835.79	54	54	1463.469106	26846.543926	7.29195	0.630574	12.016772	11.540838
-13797599#3	4.49	11.89	263.98	54	54	316.642893	21601.590174	1.954325	0.407765	9.01531	9.285545
-13797599#4	21.65	1.49	1092.30	44	44	2189.015048	39730.973268	10.898782	0.94627	17.912303	17.079613
-13797599#5	5.76	12.88	269.68	44	44	83.302678	10904.275637	0.628365	0.143235	4.03391	4.687296
-13797599#6	9.91	12.93	452.31	44	44	151.067922	19598.111123	1.132732	0.261887	7.27469	8.424409
-13797599#7	4.12	12.83	197.67	44	44	59.981109	7734.966314	0.449001	0.101923	2.865485	3.324941
-13797599#8	2.88	12.92	142.89	44	44	43.498847	5535.006534	0.324901	0.074374	2.058908	2.379268
-13797599#9	4.41	12.97	210.30	44	44	72.960323	9091.057869	0.537632	0.125343	3.401203	3.907862
-13797704#0	5.55	8.43	287.34	47	47	122.224192	7512.207163	0.72836	0.108952	2.921628	3.229218
-13797704#1	1.31	11.87	80.32	47	47	12.265524	1272.657737	0.085633	0.019792	0.493055	0.54706
-13798697	11.35	12.41	457.71	39	39	498.30748	38297.776937	3.1671	0.671282	15.534768	16.462515
-14326205#0	2.49	12.10	51.88	18	18	31.064088	3554.481694	0.222255	0.049008	1.336689	1.527923
-14326205#1	4.25	12.88	83.08	18	18	60.949379	8144.847687	0.462945	0.106785	3.006644	3.501132
-14326205#2	0.58	12.91	17.11	18	18	9.055391	1034.850121	0.065172	0.014513	0.390783	0.444839
-14326205#3	1.07	12.93	25.93	18	18	12.247528	1790.240489	0.094892	0.022157	0.650109	0.769551
-14326205#4	6.35	12.40	215.49	32	32	85.764847	10257.817845	0.626576	0.14316	3.853471	4.409403
-14327505#0	3.67	0.98	789.47	93	93	444.096652	8623.434962	2.225	0.204257	3.89225	3.70703
-14327505#1	17.63	4.57	1736.03	93	93	1569.087783	45206.667912	8.211518	0.96215	19.606544	19.432904
-14327505#2	22.05	3.61	1097.96	47	47	2065.444885	49343.625708	10.563454	1.081578	21.589808	21.211505
-14327505#3	1.31	10.72	82.49	47	47	155.873052	9416.375444	0.934869	0.18976	4.035162	4.047667
-14328611	0.18	6.55	69.02	76	76	19.195125	857.691872	0.107672	0.01713	0.37011	0.368686
-14333888#0	2.85	7.71	20.82	6	6	114.121454	6088.585253	0.661995	0.10891	2.529182	2.617235
-14333888#1	1.88	9.39	14.29	6	6	45.211313	3143.950928	0.277981	0.046032	1.229489	1.351461
-14333888#2	1.79	9.26	13.82	6	6	84.292759	5031.796899	0.501574	0.088657	2.07722	2.162958
-14333888#3	3.95	8.83	23.61	0	6	133.305923	7912.833591	0.791193	0.134449	3.234342	3.401403
-14333980	12.62	8.58	52.71	4	4	570.13637	31422.252764	3.324309	0.524074	12.784793	13.50719
-156211618#0	14.63	8.32	4682.48	308	308	743.999057	28364.271557	4.044911	0.504704	11.517443	12.192855
-156211618#1	1.18	12.65	478.23	308	308	19.472097	2259.026706	0.140363	0.031688	0.851289	0.97106
-156211618#2	0.68	12.72	324.78	308	308	11.014372	1247.260246	0.078685	0.017588	0.471031	0.536145
-157156090#0	2.71	4.45	37.64	0	14	96.881541	2917.602293	0.508182	0.053603	1.23167	1.254191
-167487356#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#2	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#3	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#4	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#5	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487370	0.71	10.28	131.98	113	113	86.574352	5088.795286	0.515761	0.102607	2.18396	2.187441
-167487441	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
