link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	1.97	5.05	462.47	159	159	105.366202	3643.734348	0.563529	0.064614	1.523125	1.566324
-104179543#1	0.6	4.80	253.07	159	159	18.997313	607.715734	0.100329	0.010275	0.250897	0.261239
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.42	9.41	105.09	18	0	136.489062	9498.01659	0.836376	0.123434	3.611099	4.082849
-104688711#4	5.39	9.35	106.18	18	18	127.792464	8905.03371	0.783443	0.116152	3.388706	3.827947
-104688711#5	8.55	9.11	163.25	18	18	334.267941	20296.181851	1.99068	0.322742	8.140144	8.724526
-109406983	16.69	9.24	103.22	6	6	779.873703	47375.599079	4.667816	0.857627	19.493243	20.364757
-109406986	2.98	7.11	149.43	41	41	93.84272	4713.322176	0.536214	0.078618	1.922646	2.026078
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.78	11.85	3367.17	412	412	275.412224	21015.844487	1.742566	0.347116	8.373403	9.033815
-12319876#1	8.78	8.63	3844.56	412	412	333.335581	15794.22046	1.883009	0.268132	6.316157	6.789361
-12544650	15.66	11.22	5806.39	361	361	371.205814	30435.518115	2.391393	0.454129	11.748555	13.082988
-128245297	12.49	12.23	2331.05	181	181	604.742661	44946.602047	3.80983	0.794968	18.301066	19.320554
-128245298#0	0.32	13.06	123.84	181	181	4.866097	652.828884	0.036981	0.008766	0.241686	0.280624
-128245298#1	0.38	13.11	134.83	181	181	5.637256	795.334587	0.043612	0.010417	0.292362	0.341881
-128363658#0	2.95	12.80	235.80	71	71	56.813709	6140.990429	0.400748	0.090711	2.349109	2.639749
-128363658#1	4.62	12.86	350.46	71	71	81.165356	9679.331689	0.59123	0.133583	3.63051	4.160738
-128363658#2	1.68	12.81	145.45	71	71	29.636173	3541.601004	0.216818	0.049777	1.334025	1.522384
-128363658#3	20.18	12.79	1808.23	88	88	315.006929	37813.307188	2.299121	0.522558	14.17597	16.254352
-128363658#4	5.39	11.06	512.52	88	88	456.223022	28273.459684	2.74968	0.545145	11.904289	12.153494
-128363658#5	7.77	5.73	756.74	88	88	492.92387	14636.680528	2.588187	0.300277	6.272533	6.291846
-128823190#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-128825640#0	4.2	8.07	67.10	14	14	125.674967	7166.224951	0.736164	0.107395	2.834981	3.080493
-128825640#1	12.62	8.79	176.50	0	14	289.64509	18031.459049	1.726626	0.240233	6.920096	7.751078
-13278020#0	1.76	12.71	1213.64	569	569	30.473686	3483.454068	0.218473	0.049046	1.314927	1.49739
-13278020#1	2.75	12.74	1774.84	569	569	56.945193	6057.54376	0.399063	0.089782	2.320588	2.603879
-13278020#2	1.59	12.59	1121.99	569	569	86.217963	6721.237204	0.551887	0.122002	2.754478	2.889154
-13278020#3	0.9	11.74	742.81	569	569	88.360757	5829.930403	0.541577	0.114602	2.468026	2.506018
-13278020#4	0.75	10.48	686.83	569	569	86.293966	5167.16833	0.516271	0.10332	2.209797	2.22113
-13278020#5	3.24	2.16	2867.79	527	527	343.955087	7979.133324	1.754064	0.180056	3.551134	3.430014
-13278020#6	6.23	3.22	4061.88	527	527	435.737496	9513.295476	2.206906	0.211629	4.200635	4.089537
-13278020#7	3.51	6.51	2232.58	527	527	257.457954	10949.771	1.432271	0.221548	4.671395	4.70687
-13278020#8	0.56	9.84	550.03	527	527	59.464122	3494.224417	0.354158	0.069851	1.492611	1.502009
-13278159#0	14.41	2.00	6061.63	361	361	1517.606783	30880.525489	7.635071	0.711494	13.807479	13.274844
-13278159#1	3.74	4.49	1733.79	361	361	233.637039	6093.858206	1.205965	0.124916	2.611221	2.619581
-13714843#0	1.87	12.85	574.48	265	0	53.023927	5035.621126	0.358805	0.080871	1.976988	2.164593
-13714843#1	15.07	12.54	4094.12	265	265	279.814586	30388.581631	1.973172	0.435572	11.54721	13.062768
-13714843#2	14.72	12.44	4002.72	265	265	414.406571	37267.981272	2.753589	0.592848	14.644013	16.019892
-13714843#3	22.32	3.39	7259.59	306	306	2011.690243	43477.250685	10.175568	0.958987	19.046874	18.689864
-13715172	23.91	11.69	2820.23	116	116	898.489629	65058.914678	5.605735	1.085937	25.966468	27.966076
-13715172.291	24.19	0.71	3577.16	116	116	2960.975588	50984.002969	14.679948	1.247488	23.224086	21.917161
-13797599#0	4.32	11.83	457.80	97	97	255.878955	18179.172759	1.592522	0.328229	7.475419	7.814418
