link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	2.05	4.84	148.54	49	49	105.131229	3572.576348	0.560978	0.064462	1.500793	1.535735
-104179543#1	0.61	4.71	79.52	49	49	15.381552	492.846697	0.081261	0.008375	0.203712	0.21186
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.76	8.84	108.81	18	0	152.008533	9600.464435	0.909459	0.12847	3.686352	4.126893
-104688711#4	5.71	8.83	112.42	18	18	136.522879	8488.599112	0.814621	0.118477	3.293426	3.648936
-104688711#5	8.93	8.72	170.57	18	18	362.32278	20889.405977	2.132211	0.336699	8.422282	8.979537
-109406983	17.31	8.91	107.03	6	6	788.477429	45351.275465	4.656136	0.832306	18.719834	19.494605
-109406986	3.03	6.98	360.29	97	97	88.293481	4350.32471	0.502371	0.071908	1.771009	1.870042
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.69	11.99	1720.42	213	213	264.955801	20671.498345	1.686738	0.335719	8.18817	8.8858
-12319876#1	8.08	9.38	1829.33	213	213	270.489776	14415.050989	1.564278	0.235943	5.694747	6.196492
-12544650	14.23	12.35	2002.45	137	137	250.653822	27494.398556	1.772389	0.38455	10.395337	11.818692
-128245297	12.56	12.17	2136.00	165	165	594.359197	44417.794807	3.748555	0.779236	18.046201	19.09325
-128245298#0	0.32	13.03	113.19	165	165	4.841791	600.52233	0.035713	0.008335	0.224896	0.258139
-128245298#1	0.38	13.05	123.54	165	165	5.545089	708.903077	0.041356	0.009773	0.264758	0.304727
-128363658#0	2.95	12.78	86.45	26	26	43.266563	5321.424194	0.318359	0.070857	1.979772	2.28746
-128363658#1	4.64	12.79	128.43	26	26	81.347228	8960.65251	0.577852	0.130092	3.413168	3.851803
-128363658#2	1.68	12.83	53.20	26	26	28.703335	3527.619906	0.211189	0.047965	1.317747	1.516376
-128363658#3	20.01	12.89	652.18	32	32	300.407379	39034.583147	2.259152	0.521933	14.480371	16.779337
-128363658#4	5.6	10.66	193.25	32	32	494.657729	29751.558363	2.959096	0.573224	12.53938	12.788874
-128363658#5	8.65	5.14	306.44	32	32	537.687747	14714.123806	2.793048	0.307666	6.34754	6.325163
-128823190#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-128825640#0	4.23	8.02	96.41	20	20	134.120147	7251.390594	0.777573	0.115453	2.918424	3.117098
-128825640#1	12.39	8.96	247.50	0	20	296.944314	18671.400748	1.775806	0.255634	7.206529	8.026153
-13278020#0	1.77	12.60	553.00	257	257	28.80379	3402.658359	0.209068	0.046437	1.274605	1.462661
-13278020#1	2.76	12.67	806.35	257	257	46.408407	5316.300823	0.333841	0.074549	2.005721	2.285254
-13278020#2	1.59	12.64	504.77	257	257	73.443379	5920.574526	0.47445	0.105108	2.407398	2.544988
-13278020#3	0.88	11.99	328.53	257	257	86.492138	5760.71481	0.531578	0.113795	2.440754	2.476264
-13278020#4	0.73	10.81	300.80	257	257	85.847157	5235.108501	0.515992	0.104985	2.239108	2.250333
-13278020#5	3.34	2.10	1441.51	257	257	358.729628	8107.417765	1.824433	0.184623	3.61687	3.485166
-13278020#6	4.55	4.41	1444.96	257	257	276.417341	6362.160428	1.407519	0.138187	2.780553	2.734933
-13278020#7	2.25	10.14	698.60	257	257	165.581524	10092.996306	0.994161	0.195696	4.247047	4.338529
-13278020#8	0.52	10.67	247.34	257	257	57.907583	3532.962555	0.34798	0.070268	1.507749	1.518659
-13278159#0	12.56	2.29	2004.60	137	137	1247.491694	24945.51344	6.266066	0.578769	11.169557	10.723529
-13278159#1	1.66	10.11	292.27	137	137	38.860809	2638.02782	0.237481	0.039429	1.01708	1.133986
-13714843#0	1.84	13.08	129.47	61	0	35.691955	4010.006658	0.255496	0.058958	1.529051	1.72373
-13714843#1	14.56	12.98	910.30	61	61	233.243701	28355.642272	1.709337	0.393413	10.635497	12.188894
-13714843#2	14.26	12.84	892.73	61	61	371.966622	35755.113295	2.523512	0.557917	13.928476	15.369575
-13714843#3	18.72	4.04	1730.74	87	87	1576.006055	35179.089046	7.992674	0.75625	15.235042	15.122666
-13715172	23.32	11.98	1043.36	44	44	798.848275	63887.442388	5.125277	1.043102	25.342014	27.462475
-13715172.291	25.89	0.67	1452.63	44	44	3250.306129	55478.101381	16.102863	1.361197	25.289582	23.849117
-13797599#0	4.36	11.72	223.83	47	47	302.456793	20621.833784	1.865795	0.384899	8.573343	8.864399
-13797599#1	26.8	7.09	1950.66	71	71	1803.903264	61275.375448	9.642178	1.180273	25.57259	26.340261
-13797599#10	0.37	12.97	32.49	44	44	5.22826	654.308394	0.038893	0.008892	0.244265	0.28126
-13797599#2	11.01	2.93	682.01	54	54	1117.009229	21601.948349	5.591374	0.495187	9.578877	9.28625
-13797599#3	4.5	11.86	264.66	54	54	327.228355	22233.063242	2.018378	0.421821	9.295862	9.556984
-13797599#4	24.18	1.34	1220.03	44	44	2607.454734	46677.914534	12.968596	1.122002	21.118164	20.06599
-13797599#5	5.76	12.89	269.60	44	44	87.905906	11213.590349	0.656591	0.150459	4.170295	4.820254
-13797599#6	9.89	12.95	451.39	44	44	144.561058	18321.151911	1.077531	0.249035	6.834183	7.875494
-13797599#7	4.09	12.94	195.98	44	44	58.26003	7968.135267	0.447524	0.102368	2.928912	3.425172
-13797599#8	2.87	12.96	142.43	44	44	41.458465	5583.29379	0.316816	0.072921	2.060271	2.400026
-13797599#9	4.42	12.96	210.43	44	44	64.794164	8556.79616	0.490517	0.11398	3.172297	3.678209
-13797704#0	5.59	8.38	289.18	47	47	143.50712	8001.305628	0.83762	0.124369	3.168034	3.439462
-13797704#1	1.3	11.98	79.60	47	47	6.996516	990.075871	0.054313	0.012216	0.360059	0.425593
-13798697	11.38	12.38	458.61	39	39	492.791434	38599.564607	3.146513	0.664862	15.572371	16.592251
