link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	2.05	4.86	383.99	127	127	102.534964	3434.010426	0.54581	0.061391	1.438893	1.476172
-104179543#1	0.62	4.67	207.98	127	127	16.990787	530.116653	0.089438	0.009089	0.219705	0.227882
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.71	8.92	109.13	18	0	148.432999	9255.488234	0.886103	0.128113	3.583457	3.978595
-104688711#4	5.7	8.84	112.32	18	18	148.580047	9341.690371	0.88758	0.123006	3.574334	4.015659
-104688711#5	9.03	8.62	172.53	18	18	339.79969	19515.310222	1.997085	0.310483	7.842717	8.388875
-109406983	17.41	8.86	107.65	6	6	873.145759	47563.931421	5.097194	0.897251	19.833482	20.445731
-109406986	2.96	7.15	264.41	73	73	96.367103	4790.875022	0.54952	0.080273	1.957969	2.059415
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.68	12.00	1719.07	213	213	268.732911	20814.936891	1.708311	0.340555	8.264541	8.947455
-12319876#1	8.07	9.40	1826.26	213	213	244.308884	14068.0941	1.434793	0.220567	5.484631	6.047347
-12544650	14.24	12.34	2003.72	137	137	250.527692	27675.744129	1.776515	0.384689	10.446401	11.896648
-128245297	12.56	12.16	1502.35	116	116	597.28054	44633.785106	3.768334	0.781546	18.124027	19.186097
-128245298#0	0.32	13.07	79.37	116	116	3.703268	524.52375	0.028681	0.006586	0.191361	0.225471
-128245298#1	0.38	13.08	86.65	116	116	4.636947	634.869071	0.035541	0.008242	0.23357	0.272904
-128363658#0	2.95	12.80	86.34	26	26	53.603708	6433.254592	0.392553	0.088081	2.410503	2.765387
-128363658#1	4.63	12.81	127.30	26	26	71.378003	8745.130687	0.523759	0.118731	3.266109	3.759166
-128363658#2	1.68	12.81	53.27	26	26	25.814413	3569.909526	0.198012	0.044338	1.302757	1.534559
-128363658#3	19.96	12.92	650.48	32	32	303.968658	39119.910605	2.271335	0.528479	14.544825	16.816008
-128363658#4	5.44	10.98	187.77	32	32	466.240456	28461.676349	2.799115	0.551064	12.003756	12.234402
-128363658#5	8.55	5.21	302.71	32	32	581.977699	16064.272713	3.027294	0.335565	6.919116	6.905549
-128823190#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-128825640#0	4.23	8.02	96.50	20	20	123.482393	6765.09464	0.716683	0.100726	2.675184	2.908067
-128825640#1	12.41	8.94	248.06	0	20	300.461996	18733.838217	1.793278	0.257287	7.238365	8.052993
-13278020#0	1.78	12.55	555.17	257	257	26.946541	3185.340246	0.195458	0.043146	1.191305	1.369245
-13278020#1	2.77	12.63	808.83	257	257	48.352813	5480.117084	0.346381	0.077745	2.073619	2.355671
-13278020#2	1.6	12.58	507.23	257	257	76.531799	6215.49807	0.495357	0.109748	2.522881	2.671762
-13278020#3	0.89	11.84	332.68	257	257	85.88076	5730.348959	0.527874	0.112187	2.421648	2.463212
-13278020#4	0.74	10.65	305.20	257	257	85.028167	5155.763278	0.510267	0.103004	2.203306	2.216227
-13278020#5	3.39	2.07	1462.60	257	257	361.520592	8119.780415	1.837451	0.185346	3.62509	3.490481
-13278020#6	4.33	4.63	1377.44	257	257	253.986901	5992.277083	1.296754	0.128988	2.610671	2.575926
-13278020#7	2.18	10.45	678.03	257	257	154.833438	9698.919602	0.935741	0.186542	4.070149	4.169132
-13278020#8	0.51	10.73	246.04	257	257	57.84065	3539.314916	0.34784	0.070418	1.510383	1.52139
-13278159#0	12.55	2.30	2003.10	137	137	1250.724777	25273.835081	6.288537	0.585102	11.309663	10.864658
-13278159#1	1.66	10.10	292.39	137	137	46.269753	2769.735906	0.274941	0.0443	1.090388	1.190602
-13714843#0	1.83	13.10	129.15	61	0	30.782167	3526.632695	0.221861	0.051574	1.341483	1.515948
-13714843#1	14.51	13.02	907.48	61	61	230.612631	28841.358518	1.710732	0.394523	10.772553	12.397688
-13714843#2	14.28	12.82	893.89	61	61	388.380934	36766.559109	2.622346	0.57675	14.352914	15.804352
-13714843#3	20.2	3.74	1868.17	87	87	1764.013538	38265.035378	8.925276	0.834094	16.662127	16.449266
-13715172	23.94	11.67	1071.40	44	44	892.223079	65645.007308	5.596766	1.092588	26.195538	28.218004
-13715172.291	23.73	0.73	1331.46	44	44	2932.294524	50551.046658	14.538987	1.235278	23.017109	21.731039
-13797599#0	4.34	11.76	223.13	47	47	298.610514	20118.13507	1.837313	0.379609	8.396114	8.647878
-13797599#1	27.0	7.04	1965.03	71	71	1842.094468	62681.24866	9.852677	1.217257	26.241456	26.94458
-13797599#10	0.37	12.90	32.66	44	44	4.735065	653.555578	0.036535	0.008273	0.239628	0.280937
-13797599#2	11.91	2.71	737.66	54	54	1262.914502	23974.643745	6.311328	0.554504	10.666033	10.306237
-13797599#3	4.5	11.86	264.59	54	54	325.747409	22490.145131	2.016668	0.421373	9.360547	9.667496
-13797599#4	23.18	1.40	1169.77	44	44	2427.88979	43369.19018	12.072467	1.039491	19.60018	18.643638
-13797599#5	5.75	12.91	269.08	44	44	82.497636	10694.909287	0.620203	0.142921	3.97138	4.597295
-13797599#6	9.91	12.93	452.09	44	44	156.99353	19550.725261	1.163389	0.268205	7.312733	8.404034
-13797599#7	4.08	12.96	195.72	44	44	63.125957	8076.675486	0.472267	0.108543	3.004547	3.471825
-13797599#8	2.87	12.95	142.52	44	44	40.503637	5288.043132	0.305854	0.069523	1.957292	2.27311
-13797599#9	4.42	12.94	210.75	44	44	69.86104	8553.924643	0.514014	0.118241	3.206745	3.676972
-13797704#0	5.52	8.47	286.01	47	47	122.658248	7186.755718	0.723417	0.108038	2.821967	3.089318
-13797704#1	1.29	12.03	79.27	47	47	7.932575	986.45385	0.057952	0.013043	0.365488	0.424036
-13798697	11.35	12.41	457.44	39	39	503.115548	38687.811477	3.200779	0.677481	15.693062	16.630174
