link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	2.02	4.91	146.49	49	49	105.171487	3602.518404	0.561814	0.064672	1.511131	1.548606
-104179543#1	0.62	4.70	79.72	49	49	16.424922	508.036275	0.086297	0.008413	0.208638	0.218391
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.69	8.95	109.90	18	0	151.991929	9909.682943	0.915765	0.128271	3.772451	4.259818
-104688711#4	5.67	8.89	111.75	18	18	135.135495	8613.563018	0.810264	0.114864	3.304059	3.702659
-104688711#5	9.02	8.63	172.34	18	18	363.978992	20651.018593	2.132971	0.327463	8.295167	8.877077
-109406983	17.9	8.61	110.69	6	6	818.239276	47592.170053	4.846324	0.870729	19.639208	20.457867
-109406986	2.95	7.17	173.34	48	48	98.873016	4996.088157	0.566189	0.086086	2.056676	2.147624
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.66	12.03	1714.58	213	213	264.683761	20437.220411	1.681462	0.33651	8.130431	8.785088
-12319876#1	8.01	9.47	1812.46	213	213	253.382327	14137.020319	1.479423	0.226011	5.544334	6.076976
-12544650	14.22	12.36	2000.56	137	137	248.787322	27184.951526	1.757099	0.381334	10.286186	11.685673
-128245297	12.58	12.15	1504.38	116	116	598.341923	44307.277923	3.764399	0.779387	18.020278	19.045744
-128245298#0	0.32	12.99	79.72	116	116	4.868095	598.27722	0.035871	0.008186	0.223675	0.257174
-128245298#1	0.39	13.03	87.01	116	116	6.108266	760.364625	0.045163	0.010344	0.283805	0.326849
-128363658#0	2.94	12.83	86.10	26	26	55.892864	6618.952314	0.405268	0.091952	2.487057	2.845209
-128363658#1	4.63	12.82	128.77	26	26	69.624597	9153.185855	0.522946	0.1202	3.381522	3.934574
-128363658#2	1.67	12.89	52.94	26	26	23.901119	2784.890666	0.172637	0.03923	1.050589	1.197107
-128363658#3	20.05	12.87	653.42	32	32	293.545191	38727.362816	2.218461	0.514517	14.338058	16.647277
-128363658#4	5.53	10.78	191.12	32	32	484.96695	29307.260889	2.904793	0.566384	12.360493	12.597886
-128363658#5	8.59	5.18	304.38	32	32	554.426526	15542.082276	2.888677	0.320479	6.66851	6.681074
-128823190#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-128825640#0	4.18	8.11	95.42	20	20	135.521032	7447.587545	0.788607	0.118846	2.997765	3.201433
-128825640#1	12.32	9.01	246.11	0	20	274.980323	17634.675595	1.650482	0.230929	6.733578	7.580515
-13278020#0	1.77	12.61	552.53	257	257	30.145475	3445.470583	0.216122	0.048049	1.298214	1.481063
-13278020#1	2.76	12.69	804.84	257	257	47.166598	5432.978363	0.338996	0.076263	2.048802	2.335408
-13278020#2	1.59	12.66	504.00	257	257	79.082953	6361.985614	0.510664	0.113687	2.591426	2.734729
