link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-248846659#1	14.0	10.32	646.11	45	0	282.964776	23440.95699	1.821874	0.306859	8.859419	10.076366
1	10.87	13.07	749.82	0	69	142.945764	18427.307936	1.069716	0.246651	6.835938	7.92113
100	14.11	15.76	2482.46	0	176	169.906893	27505.167942	1.38636	0.399812	10.136132	11.823261
11	14.01	12.35	1986.89	138	138	608.641237	40257.248233	3.714056	0.733841	16.196403	17.304865
12	31.01	13.92	4326.21	138	138	868.853155	75482.373141	5.689298	1.24712	29.265145	32.446624
13	14.81	12.94	2093.74	138	138	566.470046	39500.837978	3.492376	0.6868	15.656631	16.979742
132017141#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
132017141#1	1.6	10.38	336.65	165	165	73.941768	5122.936709	0.456639	0.087571	2.082818	2.202131
132017141#2	1.23	10.73	39.84	24	24	30.052874	2543.920339	0.19524	0.035751	0.976249	1.093529
132017141#3	0.7	10.21	294.71	253	253	25.94101	1795.080498	0.160058	0.030219	0.726957	0.771629
132017141#4	1.34	9.98	416.73	229	229	32.129762	2423.899779	0.201854	0.034508	0.937504	1.041939
132017141#5	0.8	9.11	381.70	288	288	39.213456	2356.875884	0.233823	0.041873	0.972726	1.013122
132017141#6	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
132017142	20.79	16.22	505.88	24	24	497.788993	61515.322923	3.679161	1.002022	23.56064	26.442652
132017149	11.5	12.72	3420.96	288	288	334.084369	31318.976969	2.250433	0.499391	12.290182	13.462661
132017150	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
132017151	23.41	13.18	427.79	18	18	326.282812	42877.366426	2.466542	0.584512	15.960561	18.43117
135657120	14.54	21.47	3129.90	212	212	463.434833	50990.24456	3.349737	0.957959	19.52677	21.918338
135657123	2.85	18.68	657.84	212	212	394.785708	28112.593082	2.482865	0.605455	11.937066	12.08423
14	44.97	15.56	6248.57	138	138	765.552563	103838.27412	5.840741	1.581306	38.975501	44.635483
142362576	109.24	21.57	26597.64	243	243	2586.922024	326565.689749	19.709399	5.90442	121.932996	140.375622
142362585	16.3	21.49	4097.67	248	248	382.883178	47852.528765	2.903778	0.866564	17.907862	20.569606
142362611	14.48	16.54	428.18	29	29	282.24858	33073.170152	2.058705	0.557	12.555647	14.216668
142362617	12.84	16.23	617.18	47	47	245.71426	27393.808631	1.753763	0.462119	10.431541	11.775371
142362623	2.95	11.73	190.95	57	57	254.922143	17259.190401	1.572137	0.333357	7.25349	7.418934
142362634	16.33	15.69	632.10	38	38	198.699316	32246.278268	1.616544	0.466047	11.850562	13.86126
142362639	21.2	15.14	21.52	1	1	408.249325	51545.040395	3.072846	0.804896	19.704406	22.156912
142362642	21.76	13.07	840.67	38	38	311.747438	41133.292838	2.356953	0.547167	15.223124	17.681486
148050996	0.09	20.60	16.54	51	51	1.119407	144.922147	0.008625	0.0026	0.053966	0.062295
148051000	3.36	15.79	186.55	51	51	37.274331	6112.949623	0.307023	0.087824	2.246519	2.627689
148051003	21.26	15.78	1099.63	51	51	307.644675	47133.266965	2.456781	0.695381	17.463931	20.260514
15	2.0	7.78	360.07	138	138	84.018777	4127.923978	0.48045	0.082526	1.777961	1.774418
152051288	109.11	21.57	28098.70	257	257	2609.425271	327888.921722	19.84696	5.936652	122.515276	140.944413
152051296	57.44	21.53	14010.54	243	243	1355.71696	171814.38942	10.341009	3.10087	64.128603	73.855133
158879913	48.53	12.87	293.37	6	6	670.436957	86654.813814	5.027376	1.15263	32.135634	37.249293
158879917	21.95	15.97	177.94	8	8	386.766999	51957.318491	2.951943	0.813825	19.652406	22.334124
158888001	53.75	21.57	13869.81	257	257	1281.256111	161512.591409	9.755979	2.921284	60.32008	69.426859
158888002	227.56	21.57	55351.10	243	243	5425.002036	682575.125835	41.28279	12.353399	255.001223	293.407752
158888013	27.79	15.54	6152.33	219	219	355.282516	56296.648127	2.878568	0.820648	20.777078	24.199454
158888040	4.94	15.66	1770.61	338	338	227.870965	21167.341201	1.53561	0.384194	8.503135	9.098856
158888049	19.99	13.17	5312.16	261	261	284.276633	37346.55531	2.146465	0.504177	13.871021	16.053715
16	36.16	15.54	5032.56	138	138	802.842142	94387.122989	5.822012	1.537627	36.331231	40.572765
160289846#0	68.21	9.98	12432.25	181	181	1493.040899	115550.890361	9.433576	1.567564	44.147144	49.67087
17	41.36	15.60	5749.23	138	138	863.968364	106154.032312	6.362923	1.698738	40.583797	45.630849
18	51.18	12.95	7268.53	141	141	782.310399	97543.980504	5.787574	1.326405	36.348109	41.930073
185675533	388.49	21.57	284534.78	732	732	9242.029091	1163122.04944	70.335685	21.048933	434.508535	499.972844
185675534	48.77	21.57	28069.44	573	573	1163.703723	146572.468301	8.858721	2.651802	54.748854	63.004785
188949094#0	3.69	10.70	1187.13	288	249	105.69195	6846.664432	0.640243	0.123902	2.808803	2.943084
188949094#1	2.71	13.70	804.09	267	0	378.360117	25063.08054	2.32812	0.52337	10.760147	10.773418
19	20.73	11.10	2983.95	141	141	555.552526	39905.536302	3.445936	0.608972	15.400504	17.153809
19a	17.66	15.08	2533.82	141	141	597.316697	56595.574865	4.032806	0.971877	22.314298	24.327887
2	10.84	13.12	635.90	57	0	153.480827	20386.491725	1.161478	0.271283	7.543227	8.763301
20	23.74	15.73	3389.70	141	141	346.154351	52492.268523	2.756562	0.777543	19.489582	22.56411
21	12.48	17.85	1797.38	141	141	397.134464	41983.450111	2.791502	0.760358	16.436289	18.046731
22	86.43	12.38	12240.46	141	141	1617.773034	163187.519119	11.095416	2.282834	61.343435	70.147636
23	64.98	12.87	9214.46	141	141	1186.634969	133635.366867	8.457089	1.88832	50.427299	57.44422
24	22.85	17.83	3259.97	141	141	772.292036	79938.471162	5.394845	1.451138	31.409698	34.361829
24328854#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
24328854#1	3.95	12.51	124.55	29	29	236.524208	17812.367441	1.497887	0.32588	7.329828	7.656728
24328854#2	1.05	13.05	21.16	15	15	22.748147	2539.256598	0.162554	0.036798	0.965331	1.091518
24328854#3	0.73	13.13	16.36	15	15	14.452441	1735.342355	0.104743	0.024169	0.651115	0.74595
24328854#4	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
24328854#5	0.31	10.43	36.01	47	47	37.607922	2244.533567	0.224845	0.045092	0.9621	0.964822
24330636	28.59	15.76	6125.87	212	212	388.195837	61472.397862	3.143168	0.897356	22.694796	26.42428
24347613	13.24	17.92	634.83	47	47	699.073948	61245.689031	4.650065	1.186909	24.85635	26.326621
24443869	29.76	12.99	4006.51	133	133	434.073486	55609.218444	3.245076	0.75043	20.691875	23.904072
24443872	8.7	13.21	1078.06	119	119	119.352148	15585.857758	0.899526	0.211883	5.800723	6.699704
24443879.82	13.85	15.57	401.33	0	29	145.341832	25733.869499	1.234269	0.365621	9.411562	11.061861
