link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	2.02	4.93	145.98	49	49	107.671049	3708.189988	0.575699	0.066837	1.557085	1.59403
-104179543#1	0.61	4.71	79.53	49	49	16.642239	524.937164	0.087733	0.008966	0.217301	0.225655
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.72	8.90	110.94	18	0	159.635721	10013.101979	0.954608	0.1399	3.88479	4.304262
-104688711#4	5.7	8.84	112.30	18	18	135.363913	8336.586229	0.806249	0.118532	3.249829	3.583589
-104688711#5	8.94	8.71	170.79	18	18	335.651442	19589.040902	1.979307	0.307363	7.839738	8.420571
-109406983	16.82	9.17	104.04	6	6	789.100604	45167.384556	4.658362	0.845471	18.775602	19.415534
-109406986	2.95	7.18	173.30	48	48	98.741164	5032.285194	0.566032	0.084439	2.055879	2.163186
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.64	12.06	1710.87	213	213	255.404909	20073.580649	1.629992	0.326577	7.952891	8.628778
-12319876#1	7.96	9.53	1801.31	213	213	253.533288	14204.00108	1.482569	0.228439	5.581421	6.105765
-12544650	14.25	12.34	2004.33	137	137	253.504834	27848.444576	1.795165	0.38837	10.523821	11.970884
-128245297	12.58	12.14	1504.82	116	116	594.929906	44176.072379	3.743566	0.774629	17.950071	18.989347
-128245298#0	0.32	12.99	79.83	116	116	5.024346	590.698072	0.036527	0.008351	0.222823	0.253916
-128245298#1	0.38	13.05	86.83	116	116	5.944903	734.937414	0.043946	0.0102	0.275396	0.315919
-128363658#0	2.94	12.84	86.07	26	26	62.21643	6821.595107	0.440596	0.099515	2.601027	2.932313
-128363658#1	4.6	12.90	127.45	26	26	84.879341	9533.499348	0.60531	0.137871	3.623673	4.098045
-128363658#2	1.67	12.84	53.14	26	26	22.189066	2579.434892	0.160568	0.036518	0.974236	1.10879
-128363658#3	19.99	12.91	651.41	32	32	301.646921	38339.687003	2.252768	0.520352	14.285551	16.480623
-128363658#4	5.5	10.85	189.62	32	32	484.105196	29511.014818	2.905375	0.568112	12.428235	12.685471
-128363658#5	8.59	5.18	304.15	32	32	579.374657	16012.630418	3.012956	0.331952	6.879844	6.883353
-128823190#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-128825640#0	4.24	8.01	96.60	20	20	128.656265	7153.625262	0.750513	0.11346	2.873465	3.07507
-128825640#1	12.36	8.97	247.06	0	20	290.852675	18782.302962	1.748457	0.24419	7.156757	8.07384
-13278020#0	1.76	12.69	549.43	257	257	28.569665	3389.618463	0.208	0.046623	1.271609	1.457055
-13278020#1	2.75	12.72	802.79	257	257	48.58334	5589.404296	0.349753	0.079397	2.11378	2.402648
-13278020#2	1.59	12.63	505.37	257	257	75.735261	6174.671717	0.490751	0.10887	2.504882	2.654213
-13278020#3	0.89	11.90	331.17	257	257	83.736944	5651.068743	0.516093	0.109738	2.380995	2.429134
-13278020#4	0.74	10.72	303.14	257	257	85.934429	5213.038811	0.515827	0.10447	2.229663	2.240847
-13278020#5	3.23	2.17	1392.36	257	257	337.946948	7708.45019	1.720404	0.175076	3.436179	3.313658
