link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	2.03	4.88	147.32	49	49	111.365816	3750.904829	0.593287	0.066881	1.57067	1.612395
-104179543#1	0.62	4.66	80.37	49	49	19.538009	605.257082	0.102739	0.010355	0.250716	0.260183
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.73	8.89	110.66	18	0	145.601659	9115.090218	0.868976	0.120562	3.491662	3.918251
-104688711#4	5.68	8.88	111.78	18	18	143.906969	9019.021601	0.859423	0.121041	3.466656	3.876952
-104688711#5	8.95	8.70	170.90	18	18	347.018386	20186.640294	2.044185	0.313675	8.059858	8.677461
-109406983	17.5	8.81	108.25	6	6	820.355834	47370.293316	4.8531	0.875326	19.604516	20.362484
-109406986	2.93	7.23	172.02	48	48	101.205147	5164.16914	0.580794	0.089229	2.127008	2.219874
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.67	12.02	1716.60	213	213	268.454952	20569.10937	1.700778	0.340703	8.197765	8.84178
-12319876#1	8.11	9.35	1834.71	213	213	254.200927	14219.398978	1.484014	0.227675	5.580509	6.112386
-12544650	14.24	12.35	2003.28	137	137	256.714749	28103.114673	1.815742	0.394045	10.633042	12.080353
-128245297	12.58	12.14	1505.22	116	116	598.273571	44307.069012	3.767034	0.780531	18.030331	19.045653
-128245298#0	0.32	13.04	79.56	116	116	3.777205	509.661837	0.028771	0.006658	0.187872	0.219082
-128245298#1	0.38	13.09	86.58	116	116	5.324779	666.093158	0.03952	0.009067	0.24847	0.286326
-128363658#0	2.93	12.87	85.87	26	26	40.791416	5530.22079	0.311497	0.070697	2.030562	2.377214
-128363658#1	4.62	12.85	128.41	26	26	71.275355	8593.210224	0.522742	0.118818	3.22515	3.69386
-128363658#2	1.66	12.93	52.80	26	26	27.85602	3592.024371	0.209184	0.047912	1.333528	1.544061
