link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	1.98	5.02	464.89	159	159	102.874228	3579.731007	0.550849	0.064094	1.500312	1.53881
-104179543#1	0.6	4.80	253.13	159	159	19.113687	610.130849	0.100913	0.010315	0.251911	0.262278
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.46	9.34	104.97	18	0	122.835502	8721.460663	0.75584	0.108641	3.283194	3.749042
-104688711#4	5.38	9.37	106.02	18	18	127.329071	8758.389617	0.778721	0.118317	3.361181	3.764905
-104688711#5	8.53	9.13	162.89	18	18	337.715754	20763.339656	2.016021	0.323347	8.28059	8.925346
-109406983	16.69	9.24	103.22	6	6	721.937376	44673.753732	4.33694	0.786669	18.208464	19.203374
-109406986	2.98	7.11	149.47	41	41	96.771567	4856.649444	0.552725	0.080344	1.977281	2.08769
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.79	11.84	3370.68	412	412	273.179973	20671.112556	1.725462	0.342639	8.245727	8.885629
-12319876#1	8.68	8.73	3801.74	412	412	325.562917	15787.466908	1.846801	0.265499	6.294577	6.786455
-12544650	15.73	11.17	5833.39	361	361	377.180881	30841.419132	2.429375	0.46117	11.909891	13.257468
-128245297	12.52	12.21	2335.90	181	181	610.946678	45184.089672	3.84338	0.799513	18.403993	19.422641
-128245298#0	0.32	13.06	123.90	181	181	4.594659	571.356089	0.033894	0.007902	0.213743	0.245602
-128245298#1	0.38	13.07	135.28	181	181	5.180511	638.99562	0.038145	0.008872	0.239438	0.274677
-128363658#0	2.96	12.76	236.43	71	71	60.515123	6442.726113	0.423623	0.094915	2.464643	2.769453
-128363658#1	4.61	12.88	349.48	71	71	84.782779	9852.293116	0.61129	0.139532	3.719131	4.235083
-128363658#2	1.68	12.82	145.40	71	71	29.783426	3639.17656	0.218975	0.049819	1.361081	1.564329
-128363658#3	20.18	12.78	1808.86	88	88	310.506992	37558.991177	2.270777	0.516709	14.06464	16.145033
