link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-248846659#1	14.01	10.32	645.02	45	0	285.970437	23755.376667	1.84242	0.30928	8.966767	10.211524
1	10.9	13.04	751.32	0	69	141.624409	18143.057298	1.056679	0.242852	6.731362	7.798943
100	14.11	15.77	2481.71	0	176	172.667898	27476.402264	1.401016	0.401884	10.149495	11.810895
11	14.17	12.21	2038.01	140	140	578.806393	39867.392018	3.562374	0.713889	15.954516	17.137281
12	31.35	13.77	4437.40	140	140	877.563092	75359.946439	5.721103	1.232548	29.169532	32.394022
13	14.5	13.22	2080.24	140	140	521.24094	38720.517652	3.264396	0.662152	15.269279	16.644303
132017141#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
132017141#1	1.6	10.35	343.69	167	167	67.566561	4703.575585	0.417542	0.079045	1.903279	2.021867
132017141#2	1.23	10.70	40.15	24	24	23.099567	2054.409666	0.152104	0.027351	0.777291	0.88311
132017141#3	0.71	10.12	298.47	253	253	19.081568	1360.916565	0.118472	0.021686	0.542574	0.585002
132017141#4	1.35	9.97	417.29	229	229	32.494282	2408.190748	0.20318	0.034589	0.93439	1.035186
132017141#5	0.73	10.02	347.34	288	288	34.962377	2301.719071	0.212941	0.038997	0.935594	0.989412
132017141#6	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
132017142	20.85	16.17	507.45	24	24	497.360647	59570.829531	3.643286	0.981791	22.932877	25.606795
132017149	11.57	12.65	3439.85	288	288	320.215564	30135.579595	2.159882	0.47805	11.811163	12.953973
132017150	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
132017151	23.44	13.16	428.39	18	18	327.081223	42573.777469	2.460874	0.577317	15.838434	18.300676
135657120	14.54	21.47	3099.88	210	210	469.013984	50931.227677	3.375214	0.960998	19.550889	21.892967
135657123	2.86	18.63	653.61	210	210	392.441832	27921.331682	2.468208	0.601651	11.860813	12.002015
14	45.41	15.41	6401.08	140	140	767.810725	102900.703271	5.836574	1.569068	38.703467	44.232462
142362576	109.23	21.57	26596.21	243	243	2581.876356	326838.636552	19.69195	5.904691	121.977398	140.492953
142362585	16.31	21.48	4098.68	248	248	384.973508	49305.242796	2.947435	0.886599	18.379165	21.194066
142362611	14.52	16.50	429.29	29	29	279.538715	31713.118044	2.011537	0.537656	12.087235	13.632042
142362617	12.75	16.35	586.88	45	45	255.123066	29194.698532	1.839346	0.490903	11.108731	12.54949
142362623	2.93	11.80	189.86	57	57	253.441135	16960.30384	1.559082	0.331929	7.160314	7.290452
142362634	16.35	15.67	632.98	38	38	199.056204	32033.538578	1.609766	0.463671	11.780726	13.769812
142362639	21.11	15.21	21.42	1	1	502.679989	57326.933202	3.635722	0.944546	22.284011	24.642249
142362642	21.8	13.05	842.24	38	38	316.082182	40253.769891	2.359372	0.546111	14.983865	17.303407
148050996	0.09	20.59	16.55	51	51	1.587428	198.27503	0.011934	0.003577	0.074054	0.085229
148051000	3.36	15.80	186.25	51	51	38.05445	5878.557355	0.306834	0.086485	2.175079	2.526933
148051003	21.31	15.74	1102.24	51	51	310.17662	47375.654204	2.479342	0.700381	17.568542	20.364705
15	1.93	8.07	352.09	140	140	81.960758	4182.930788	0.472257	0.082306	1.791059	1.798063
152051288	109.12	21.57	27880.79	255	255	2613.570796	328158.955721	19.873091	5.942806	122.63502	141.060487
152051296	57.45	21.52	14014.04	243	243	1356.579512	171207.636477	10.33335	3.093858	63.952236	73.594315
158879913	48.29	12.93	291.93	6	6	722.049358	91893.335916	5.386768	1.251847	34.261947	39.501081
158879917	21.93	15.98	177.85	8	8	293.36061	49304.717084	2.442866	0.712757	18.110859	21.19393
158888001	53.75	21.57	13762.32	255	255	1277.104816	161426.194271	9.736852	2.917847	60.263598	69.389723
158888002	227.55	21.57	55347.83	243	243	5418.097082	681127.147811	41.215123	12.330077	254.490569	292.785331
158888013	27.76	15.55	6147.20	219	219	364.532051	57076.797856	2.943016	0.83747	21.105005	24.534802
158888040	4.93	15.67	1769.96	338	338	227.395397	21040.421828	1.529166	0.382673	8.45697	9.044299
158888049	19.98	13.17	5310.16	261	261	280.930951	37036.001918	2.122886	0.498296	13.74222	15.920223
16	36.61	15.35	5169.03	140	140	816.721491	96181.458069	5.921236	1.554449	36.985187	41.344082
160289846#0	68.15	9.99	12420.40	181	181	1488.188652	115002.919152	9.400189	1.567328	43.98687	49.435309
17	41.91	15.39	5910.66	140	140	886.648172	106129.942495	6.478466	1.705764	40.726804	45.620494
18	51.14	12.96	7365.46	143	143	770.039105	98098.406539	5.741638	1.320173	36.446243	42.168406
185675533	388.48	21.57	284529.52	732	732	9245.318836	1163347.114227	70.358404	21.054269	434.607506	500.069588
185675534	48.76	21.57	28067.52	573	573	1166.322449	146767.041843	8.875989	2.656139	54.829408	63.088422
188949094#0	3.67	10.76	1179.14	288	249	105.129117	6845.768766	0.638187	0.123436	2.806148	2.9427
188949094#1	2.7	13.75	801.78	267	0	378.026783	25070.713424	2.326881	0.523751	10.763202	10.776698
19	20.66	11.14	3015.64	143	143	559.716045	40214.548627	3.471289	0.610046	15.491444	17.286647
19a	17.66	15.08	2569.76	143	143	588.161975	56430.093968	3.98283	0.961294	22.18873	24.25676
