link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	1.98	5.02	464.99	159	159	109.679064	3755.384496	0.585674	0.066468	1.569104	1.61432
-104179543#1	0.61	4.76	255.15	159	159	19.851084	623.789681	0.104567	0.010529	0.257485	0.268149
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.51	9.25	104.79	18	0	125.720281	8806.73479	0.771862	0.115103	3.351858	3.785691
-104688711#4	5.41	9.31	106.63	18	18	127.03879	8787.356464	0.777489	0.115556	3.350723	3.777361
-104688711#5	8.52	9.14	162.68	18	18	350.523	21610.052826	2.093912	0.336525	8.615324	9.289315
-109406983	17.37	8.87	107.46	6	6	741.66208	44429.510658	4.422912	0.797313	18.223059	19.09838
-109406986	3.0	7.05	150.62	41	41	103.72244	5112.180689	0.590492	0.086101	2.092423	2.197533
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.8	11.82	3375.90	412	412	284.643455	21460.030087	1.795458	0.355785	8.562883	9.224752
-12319876#1	8.83	8.59	3864.10	412	412	344.529754	15984.522936	1.938808	0.274604	6.417699	6.871166
-12544650	15.72	11.18	5827.23	361	361	371.754248	30511.153427	2.396642	0.454716	11.774785	13.115501
-128245297	12.59	12.13	1077.56	83	83	596.669622	44177.280101	3.755704	0.779478	17.98273	18.989861
-128245298#0	0.32	13.07	56.73	83	83	4.479151	561.726126	0.032951	0.007493	0.208387	0.241463
-128245298#1	0.38	13.08	62.02	83	83	5.154314	690.876939	0.038934	0.009155	0.255104	0.296979
-128363658#0	2.97	12.73	237.08	71	71	54.320516	6316.210365	0.392363	0.088937	2.38197	2.715072
-128363658#1	4.6	12.89	349.07	71	71	86.353078	9441.819035	0.611743	0.139132	3.608031	4.058634
-128363658#2	1.68	12.82	145.33	71	71	23.79771	3074.802252	0.178728	0.040593	1.138667	1.32173
-128363658#3	20.22	12.76	1812.03	88	88	313.111815	38045.623592	2.292825	0.521071	14.228392	16.354219
-128363658#4	5.47	10.91	519.58	88	88	474.610469	28997.263358	2.85028	0.560018	12.222882	12.464629
-128363658#5	7.87	5.66	766.22	88	88	521.396636	15734.952973	2.743584	0.322331	6.741847	6.763952
-128823190#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-128825640#0	4.24	8.01	67.61	14	14	116.908476	6269.384176	0.675372	0.093582	2.482841	2.694981
-128825640#1	12.67	8.76	177.19	0	14	268.077861	16578.371971	1.595606	0.221449	6.367082	7.126448
-13278020#0	1.76	12.72	1213.48	569	569	29.988879	3425.050707	0.214874	0.047841	1.290842	1.472285
-13278020#1	2.74	12.78	1769.81	569	569	50.736597	5709.359221	0.362563	0.082743	2.169805	2.45421
-13278020#2	1.59	12.65	1117.10	569	569	84.398741	6617.579739	0.541201	0.120216	2.71143	2.844596
-13278020#3	0.9	11.82	738.22	569	569	87.849398	5811.162062	0.538852	0.114429	2.461046	2.49795
-13278020#4	0.75	10.56	681.57	569	569	85.682036	5164.432875	0.513444	0.103259	2.208016	2.219954
-13278020#5	3.04	2.31	2688.18	527	527	325.569719	7702.324054	1.663875	0.173037	3.423128	3.311017
