link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	2.04	4.87	382.56	127	127	102.553795	3472.51271	0.54677	0.061843	1.453435	1.492723
-104179543#1	0.62	4.70	206.63	127	127	15.09551	483.434684	0.079762	0.008313	0.200502	0.207814
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.75	8.86	110.92	18	0	159.084268	9730.078829	0.945295	0.13491	3.771261	4.182606
-104688711#4	5.67	8.89	111.69	18	18	144.375152	9172.194153	0.865283	0.123993	3.529488	3.942792
-104688711#5	8.88	8.76	169.66	18	18	348.384248	20165.423994	2.051856	0.323865	8.121875	8.668326
-109406983	18.12	8.51	112.04	6	6	770.806357	45200.271969	4.571016	0.829555	18.660463	19.429682
-109406986	2.95	7.16	264.02	73	73	84.255693	4278.643707	0.482671	0.072013	1.749379	1.839225
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.69	11.99	1817.80	225	225	261.693713	20157.601771	1.661004	0.331809	8.020654	8.664893
-12319876#1	8.06	9.40	1927.36	225	225	252.847228	14204.285658	1.478404	0.226178	5.568499	6.10589
-12544650	14.25	12.34	2004.66	137	137	254.10821	28066.868435	1.800723	0.38922	10.589681	12.064777
-128245297	12.59	12.13	1506.07	116	116	591.004016	44004.378307	3.724926	0.770094	17.869289	18.915545
-128245298#0	0.32	12.94	80.12	116	116	4.291031	531.398669	0.031608	0.007102	0.197461	0.228426
-128245298#1	0.39	12.95	87.42	116	116	5.233416	660.120414	0.038939	0.009061	0.24644	0.283758
-128363658#0	2.97	12.70	87.00	26	26	56.48919	6536.23844	0.405903	0.090461	2.45726	2.809655
-128363658#1	4.63	12.81	127.86	26	26	76.050895	8772.697686	0.546622	0.124139	3.313912	3.771011
-128363658#2	1.66	12.92	52.83	26	26	18.070822	2464.08435	0.137462	0.031917	0.906598	1.059208
-128363658#3	20.02	12.88	652.59	32	32	293.164074	37461.735717	2.189093	0.503	13.919803	16.103235
-128363658#4	5.56	10.73	191.78	32	32	508.795637	30509.054645	3.042376	0.59338	12.893755	13.114481
-128363658#5	8.66	5.14	306.78	32	32	578.97415	15830.196875	3.00488	0.326668	6.788661	6.804938
-128823190#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-128825640#0	4.38	7.75	99.87	20	20	128.784214	6543.507429	0.737064	0.10608	2.649201	2.812809
-128825640#1	12.35	8.98	246.82	0	20	290.578708	18472.525075	1.742552	0.253516	7.131714	7.94066
-13278020#0	1.77	12.66	550.68	257	257	27.758435	3424.390939	0.204997	0.04579	1.27461	1.472003
-13278020#1	2.75	12.73	802.54	257	257	50.75654	5681.366161	0.361963	0.081632	2.156632	2.442178
-13278020#2	1.59	12.62	505.52	257	257	80.282121	6441.273276	0.517944	0.115043	2.623909	2.768812
-13278020#3	0.89	11.88	331.62	257	257	85.804163	5711.561806	0.527159	0.112343	2.417421	2.455136
-13278020#4	0.74	10.69	304.02	257	257	84.94516	5142.220319	0.509633	0.10314	2.20059	2.210405
-13278020#5	3.38	2.07	1459.31	257	257	361.631181	8076.667792	1.836887	0.184403	3.606025	3.47195
-13278020#6	4.51	4.45	1434.25	257	257	277.401145	6299.03375	1.410633	0.137884	2.760053	2.707798
-13278020#7	2.27	10.07	703.94	257	257	167.628084	9996.814715	1.001257	0.194642	4.212913	4.297186
-13278020#8	0.52	10.69	246.92	257	257	58.668513	3576.963657	0.352525	0.071301	1.527494	1.537573
-13278159#0	12.6	2.29	2011.48	137	137	1236.717196	24997.081475	6.21812	0.577212	11.175412	10.74569
-13278159#1	1.58	10.62	278.01	137	137	35.506263	2662.389166	0.22265	0.039465	1.024598	1.144456
-13714843#0	1.84	13.04	129.95	61	0	38.962984	4385.914628	0.277879	0.06365	1.6671	1.885317
-13714843#1	14.58	12.96	911.68	61	61	221.413953	28343.389223	1.657055	0.382241	10.544299	12.183636
-13714843#2	14.41	12.71	901.70	61	61	405.592599	37425.248327	2.713912	0.592119	14.657248	16.087493
-13714843#3	20.74	3.65	1917.30	87	87	1843.856432	39307.560433	9.311508	0.862554	17.163705	16.897441
-13715172	23.48	11.90	1050.89	44	44	813.666901	63921.685916	5.194279	1.044943	25.371403	27.477204
-13715172.291	25.33	0.68	1421.33	44	44	3165.402396	54176.981924	15.685565	1.327493	24.687134	23.289782
-13797599#0	4.34	11.76	223.00	47	47	300.712304	20336.344038	1.851057	0.381734	8.47266	8.741678
-13797599#1	27.01	7.03	1965.94	71	71	1860.974841	63134.940554	9.95253	1.22795	26.449673	27.139609
-13797599#10	0.37	12.99	32.46	44	44	4.776688	579.294517	0.035016	0.00803	0.217411	0.249014
-13797599#2	12.64	2.55	782.91	54	54	1355.365744	25171.247153	6.759546	0.586381	11.230198	10.820652
-13797599#3	4.47	11.93	263.03	54	54	317.181921	21937.711868	1.963085	0.410261	9.124657	9.430031
-13797599#4	22.19	1.46	1119.67	44	44	2274.096534	40735.44925	11.310818	0.977739	18.423283	17.511432
-13797599#5	5.75	12.91	269.13	44	44	93.361839	10720.793813	0.671643	0.153651	4.06307	4.608413
-13797599#6	9.94	12.89	453.49	44	44	153.941874	18266.975252	1.120013	0.255815	6.878373	7.852201
-13797599#7	4.09	12.94	195.90	44	44	66.92286	8069.063315	0.491003	0.112783	3.03584	3.468549
-13797599#8	2.89	12.89	143.18	44	44	40.181312	5061.970536	0.299531	0.068445	1.886622	2.175929
-13797599#9	4.44	12.89	211.54	44	44	59.385653	7786.36834	0.44669	0.102764	2.882393	3.347036
-13797704#0	5.43	8.61	281.24	47	47	121.74444	7921.865372	0.735715	0.114803	3.078088	3.405309
-13797704#1	1.32	11.77	81.05	47	47	6.39729	910.400586	0.04972	0.011549	0.332672	0.391344
-13798697	11.38	12.38	458.63	39	39	492.503273	38580.031621	3.145462	0.662433	15.554035	16.583857
-14326205#0	2.47	12.19	123.02	43	43	23.98765	3062.899292	0.178886	0.040845	1.135799	1.316613
-14326205#1	4.19	13.06	195.64	43	43	62.328633	7912.441032	0.465339	0.107663	2.951882	3.401226
-14326205#2	0.58	13.03	40.49	43	43	7.90662	985.196318	0.05859	0.013634	0.368745	0.423494
-14326205#3	1.06	13.07	61.31	43	43	14.707438	1832.532284	0.108722	0.025229	0.684656	0.787728
-14326205#4	6.17	12.77	372.86	57	57	92.561625	11310.125863	0.681856	0.158243	4.248148	4.861744
-14327505#0	3.62	1.00	629.37	75	75	429.247147	8374.902202	2.151593	0.198371	3.780586	3.600189
-14327505#1	16.92	4.76	1343.82	75	75	1471.966916	43661.410729	7.732604	0.923505	18.894935	18.768619
-14327505#2	22.45	3.55	689.76	29	29	2210.390697	52224.654885	11.294468	1.157766	22.936668	22.449983
-14327505#3	1.33	10.54	51.76	29	29	151.078695	9064.307864	0.904211	0.180756	3.872641	3.896333
-14328611	0.2	5.91	94.56	94	94	19.743651	852.143702	0.109993	0.016897	0.367027	0.366302
-14333888#0	2.79	7.88	20.36	6	6	126.631029	6898.472273	0.737933	0.122864	2.858008	2.965371
-14333888#1	1.85	9.53	14.08	6	6	51.808822	3460.243655	0.315394	0.051762	1.362427	1.487423
-14333888#2	1.77	9.37	13.65	6	6	93.81522	5758.76274	0.561106	0.096461	2.342023	2.475456
-14333888#3	3.95	8.83	23.62	0	6	101.598642	6037.610097	0.602551	0.099354	2.446557	2.595326
-14333980	12.5	8.67	52.19	4	4	579.429187	33507.839993	3.415308	0.55466	13.587127	14.403686
-156211618#0	15.15	8.04	4453.55	283	283	780.111698	29140.580313	4.226912	0.522667	11.863088	12.526571
-156211618#1	1.17	12.72	436.97	283	283	19.692571	2250.100617	0.141529	0.031674	0.849463	0.967223
-156211618#2	0.68	12.76	297.41	283	283	12.587548	1441.041162	0.090584	0.020239	0.543625	0.619443
-157156090#0	2.75	4.39	38.14	0	14	115.698074	3708.347839	0.611679	0.06513	1.546085	1.594108
-167487356#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#2	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#3	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#4	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#5	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487370	0.7	10.31	131.62	113	113	88.335325	5174.586053	0.525938	0.104962	2.224909	2.224318
-167487441	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487519	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-172963174#2	13.1	8.57	634.70	47	8	347.597801	20853.787804	2.05535	0.285576	8.059241	8.964294
-172963174#3	9.23	8.77	459.42	47	47	228.261599	14249.854143	1.361489	0.189064	5.46277	6.125502
-172963174#4	0.03	9.45	25.18	47	47	1.843925	111.157486	0.011006	0.001998	0.046104	0.047782
-172963174#5	4.03	8.88	214.70	47	47	123.685631	7598.316779	0.736795	0.110835	2.979658	3.26623
-193149514	3.36	9.27	572.92	148	148	161.110287	9662.038224	0.959608	0.169297	3.97902	4.153306
-198514517	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-200072875	3.61	10.23	790.28	194	194	70.304116	5833.298239	0.452648	0.075175	2.19646	2.507512
-207634492	4.42	1.18	955.89	113	113	526.986448	10240.641067	2.640498	0.24253	4.620727	4.402232
-207634505#0	4.15	2.30	1745.89	281	281	417.183573	9663.000288	2.126781	0.216298	4.290303	4.153866
-207634505#1	5.01	3.05	1845.64	281	281	354.37165	7454.839899	1.787709	0.165737	3.295956	3.204667
