link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	2.03	4.89	380.89	127	127	110.057381	3735.09452	0.586996	0.066617	1.564077	1.605598
-104179543#1	0.62	4.67	207.97	127	127	17.554287	553.368972	0.092517	0.009375	0.228648	0.237877
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.71	8.92	108.58	18	0	163.891052	10449.489886	0.982982	0.140499	4.015133	4.491856
-104688711#4	5.68	8.87	111.96	18	18	134.027895	8403.448252	0.799579	0.107889	3.197423	3.612347
-104688711#5	8.91	8.74	170.08	18	18	343.952699	19923.522601	2.026018	0.319493	8.020528	8.564343
-109406983	17.68	8.72	109.37	6	6	846.762296	45765.613017	4.938597	0.871909	19.151764	19.672702
-109406986	2.96	7.16	264.27	73	73	86.654078	4364.937904	0.495512	0.073202	1.78331	1.87632
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.66	12.04	1715.22	213	213	255.339774	19994.072434	1.626746	0.324506	7.919194	8.594602
-12319876#1	7.89	9.61	1785.65	213	213	249.359223	14206.166269	1.462955	0.229783	5.593471	6.10669
-12544650	14.24	12.34	2003.71	137	137	254.508349	27604.960419	1.792962	0.38856	10.45811	11.866216
-128245297	12.58	12.14	1504.86	116	116	598.243606	44106.393852	3.761222	0.781557	17.984065	18.959386
-128245298#0	0.32	13.07	79.37	116	116	4.646054	609.325541	0.035108	0.008181	0.226277	0.261924
-128245298#1	0.38	13.10	86.54	116	116	6.020236	781.52874	0.045291	0.010518	0.290499	0.335946
-128363658#0	2.96	12.77	86.51	26	26	48.366284	5916.803327	0.354642	0.079017	2.203104	2.543388
-128363658#1	4.63	12.82	128.62	26	26	71.820979	8588.00812	0.523857	0.118422	3.220781	3.691624
-128363658#2	1.68	12.79	53.36	26	26	23.066922	3002.883965	0.174071	0.039031	1.109534	1.290816
-128363658#3	20.0	12.90	651.94	32	32	301.94024	38766.839197	2.258798	0.518611	14.393164	16.664246
-128363658#4	5.48	10.89	189.28	32	32	486.386443	29713.191919	2.920347	0.574335	12.529097	12.772373
-128363658#5	8.66	5.14	306.80	32	32	571.915832	15814.249129	2.976108	0.333613	6.843079	6.798065
-128823190#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-128825640#0	4.26	7.96	97.24	20	20	123.439983	6561.523952	0.712265	0.100717	2.61749	2.820558
-128825640#1	12.36	8.98	246.96	0	20	284.45141	18254.043566	1.708809	0.245353	7.011856	7.846749
-13278020#0	1.78	12.58	554.01	257	257	26.798173	3217.238511	0.195549	0.043555	1.202179	1.382957
-13278020#1	2.77	12.65	807.24	257	257	47.595093	5427.056372	0.341611	0.076539	2.050237	2.332863
-13278020#2	1.6	12.59	506.97	257	257	80.683306	6425.67597	0.51934	0.11487	2.619839	2.762107
-13278020#3	0.9	11.82	333.35	257	257	84.743147	5665.135552	0.521087	0.110644	2.392365	2.43518
-13278020#4	0.74	10.64	305.62	257	257	85.6635	5184.029694	0.513823	0.103568	2.215764	2.228377
-13278020#5	3.28	2.13	1416.16	257	257	351.211931	7892.856054	1.785122	0.179925	3.522479	3.392932
-13278020#6	4.41	4.55	1400.24	257	257	270.828036	6304.583474	1.380793	0.136742	2.752922	2.71018
-13278020#7	2.27	10.05	704.90	257	257	166.881414	9977.190538	0.99718	0.193699	4.200229	4.288751
-13278020#8	0.52	10.66	247.56	257	257	58.4054	3552.764394	0.350733	0.070771	1.517033	1.527171
-13278159#0	12.58	2.29	2008.34	137	137	1256.62304	25486.177559	6.32048	0.589136	11.396765	10.955937
-13278159#1	1.55	10.86	271.93	137	137	32.0475	2656.895412	0.207208	0.039956	1.026945	1.14209
-13714843#0	1.83	13.08	129.20	61	0	36.170016	4151.198491	0.259666	0.059949	1.574761	1.784423
-13714843#1	14.54	13.00	909.02	61	61	217.356268	27784.653901	1.620662	0.375186	10.334969	11.943458
-13714843#2	14.32	12.79	896.41	61	61	396.494592	36872.426796	2.658935	0.584453	14.439983	15.849855
-13714843#3	19.84	3.81	1834.84	87	87	1698.967905	37338.67944	8.606854	0.810756	16.23591	16.051033
-13715172	23.26	12.01	1040.63	44	44	793.296188	62598.807436	5.071695	1.035726	24.937917	26.908532
-13715172.291	24.11	0.72	1352.85	44	44	2976.359671	51182.965365	14.754831	1.253553	23.320635	22.002693
-13797599#0	4.33	11.78	222.60	47	47	299.942608	20331.831025	1.848149	0.381825	8.470578	8.739738
-13797599#1	27.04	7.03	1967.55	71	71	1883.000057	62681.723488	10.039887	1.221053	26.273961	26.944813
-13797599#10	0.37	13.09	32.21	44	44	6.488152	788.393519	0.047459	0.010976	0.296034	0.338897
-13797599#2	12.64	2.55	782.88	54	54	1382.07219	25728.285419	6.895593	0.600831	11.490018	11.060107
-13797599#3	4.48	11.92	263.35	54	54	315.303382	21692.523793	1.949288	0.407007	9.033049	9.324635
-13797599#4	22.19	1.46	1119.59	44	44	2282.963905	41230.982679	11.362446	0.984663	18.60868	17.724445
-13797599#5	5.77	12.87	269.91	44	44	90.318611	10704.363023	0.657094	0.14956	4.029064	4.601354
-13797599#6	9.9	12.94	451.80	44	44	135.279795	18118.590789	1.028065	0.237248	6.688917	7.788429
-13797599#7	4.1	12.90	196.52	44	44	68.479868	8258.114098	0.501689	0.115333	3.10514	3.549814
-13797599#8	2.88	12.94	142.68	44	44	48.803996	5821.327442	0.355848	0.08213	2.194311	2.502342
-13797599#9	4.42	12.96	210.39	44	44	60.69105	7773.723496	0.453562	0.104545	2.891251	3.341598
-13797704#0	5.48	8.54	283.75	47	47	136.749794	7838.275714	0.802445	0.117579	3.072588	3.369385
-13797704#1	1.29	12.05	79.17	47	47	8.653169	1171.665129	0.066027	0.015762	0.433892	0.50365
-13798697	11.36	12.40	457.81	39	39	506.298241	39036.228118	3.222898	0.682579	15.82455	16.779944
-14326205#0	2.47	12.19	123.00	43	43	23.970219	3102.339936	0.179862	0.041364	1.150197	1.333567
-14326205#1	4.17	13.11	194.91	43	43	70.620484	8504.356554	0.517028	0.119855	3.201677	3.655662
-14326205#2	0.58	13.05	40.43	43	43	9.529019	1011.808707	0.066663	0.015257	0.389138	0.434933
-14326205#3	1.06	13.08	61.26	43	43	18.962091	2151.75083	0.135549	0.031396	0.817984	0.924945
-14326205#4	6.14	12.84	370.84	57	57	79.749293	10782.258123	0.606636	0.142188	3.980518	4.634843
-14327505#0	3.52	1.03	610.58	75	75	424.861186	8294.246917	2.129672	0.196157	3.742324	3.565517
-14327505#1	17.3	4.66	1373.65	75	75	1543.477009	44694.058528	8.08183	0.94938	19.371741	19.212545
-14327505#2	23.86	3.34	733.16	29	29	2469.858129	56373.856379	12.572614	1.257704	24.806191	24.233674
-14327505#3	1.31	10.71	50.97	29	29	161.172632	9622.251322	0.964245	0.196018	4.138732	4.136162
-14328611	0.2	6.08	91.95	94	94	20.285799	861.70933	0.112662	0.017012	0.370739	0.370415
-14333888#0	2.87	7.67	20.93	6	6	107.03829	5454.979465	0.615385	0.100822	2.288523	2.344872
-14333888#1	1.85	9.51	14.11	6	6	44.008556	3135.87038	0.271703	0.042477	1.20317	1.347992
-14333888#2	1.76	9.44	13.55	6	6	83.892296	4935.706104	0.4989	0.094532	2.088099	2.121642
-14333888#3	3.85	9.05	23.05	0	6	132.882641	8120.722837	0.795038	0.141982	3.342414	3.490757
-14333980	12.62	8.59	52.67	4	4	545.904426	31000.201651	3.204986	0.518061	12.613552	13.325752
-156211618#0	15.24	7.98	4482.49	283	283	804.798895	29404.723627	4.345074	0.527812	11.975601	12.640132
-156211618#1	1.18	12.63	439.95	283	283	19.462539	2229.568472	0.139776	0.031088	0.839664	0.958398
-156211618#2	0.68	12.69	299.11	283	283	11.743239	1341.922518	0.084117	0.018688	0.505234	0.576836
-157156090#0	2.62	4.60	36.42	0	14	75.474686	2231.933476	0.394656	0.039707	0.934123	0.959445
-167487356#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#2	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#3	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#4	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#5	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487370	0.72	10.04	135.21	113	113	86.892491	5042.06832	0.515937	0.10111	2.161331	2.167357
-167487441	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487519	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-172963174#2	13.02	8.62	630.45	47	8	343.194899	20975.645509	2.038117	0.286252	8.096678	9.016672
-172963174#3	9.15	8.85	455.42	47	47	219.358169	13840.290315	1.312147	0.185441	5.315081	5.949441
-172963174#4	0.03	9.34	25.46	47	47	1.668565	104.381914	0.010028	0.001756	0.042438	0.044869
-172963174#5	4.01	8.93	213.57	47	47	128.790064	7971.968158	0.768889	0.117761	3.135735	3.426846
-193149514	3.34	9.32	569.99	148	148	159.904358	9642.662187	0.953919	0.170056	3.977009	4.144975
-198514517	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-200072875	3.6	10.25	788.54	194	194	70.070472	5812.494956	0.451207	0.075418	2.192103	2.498569
-207634492	4.47	1.17	965.55	113	113	526.939777	10253.790089	2.640636	0.242914	4.626774	4.407884
-207634505#0	4.18	2.28	1761.48	281	281	416.599339	9515.152763	2.120648	0.213867	4.229631	4.090314
-207634505#1	4.98	3.06	1835.02	281	281	358.564942	7583.072102	1.809821	0.168706	3.353025	3.259789
-207634523#0	11.42	10.05	3366.53	283	283	261.471277	19806.599122	1.644978	0.284108	7.672645	8.514073
-207634523#1	0.71	9.98	332.16	283	283	27.133905	1518.122752	0.159279	0.028326	0.637254	0.652576
-211090188#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-211641909#0	3.77	12.89	690.80	167	167	150.758672	12934.449719	0.990369	0.221854	5.190767	5.559941
-211641909#1	1.06	11.52	245.80	167	167	118.868768	7586.907162	0.722772	0.151754	3.233875	3.26126
-211641911	12.36	12.97	2124.13	167	167	175.998576	22852.368132	1.320328	0.304562	8.468874	9.82328
-212361874#0	4.65	6.97	23.20	0	5	96.202553	4368.595116	0.536631	0.061835	1.707615	1.877918
-212361874#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-212706762#0	0.03	7.07	207.52	297	297	3.433162	156.818244	0.019348	0.003162	0.067738	0.06741
-212706762#1	3.67	4.92	1375.27	297	297	301.901755	10167.072919	1.6143	0.209366	4.401162	4.370463
-212710688	18.34	12.11	2378.50	127	127	300.156888	32644.771367	2.115467	0.454383	12.330243	14.032628
-212710692	12.13	13.10	587.35	47	47	190.872485	23753.961728	1.412586	0.327693	8.882301	10.210827
-212710702	6.45	9.07	327.92	47	47	312.873148	12363.79697	1.706473	0.211347	4.929496	5.314791
-212711374#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-212711374#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-212711374#2	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-216891254#0	3.26	12.60	622.15	171	171	60.517705	6733.709998	0.431012	0.095678	2.551042	2.894538
-216891254#1	6.17	12.58	1120.03	171	171	104.571254	12014.481555	0.751686	0.166454	4.518018	5.164523
-216891254#2	8.75	12.68	1560.85	171	171	145.082541	16906.363268	1.047577	0.233758	6.349748	7.267337
-217344337#0	1.59	12.72	336.23	171	171	22.29619	2764.284618	0.16444	0.036915	1.027548	1.188251
