link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	1.97	5.04	463.05	159	159	102.644486	3576.334511	0.549715	0.063952	1.498267	1.53735
-104179543#1	0.6	4.80	253.13	159	159	17.700909	566.617329	0.093515	0.009705	0.23476	0.243572
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.43	9.37	105.91	18	0	130.908827	9127.143738	0.803	0.120773	3.484051	3.923421
-104688711#4	5.37	9.39	105.69	18	18	130.869566	9086.301272	0.802372	0.122871	3.486532	3.905861
-104688711#5	8.59	9.07	164.03	18	18	333.791463	20048.991815	1.984233	0.327142	8.099276	8.618259
-109406983	17.23	8.95	106.55	6	6	724.76641	44116.332364	4.340756	0.802317	18.18029	18.963729
-109406986	3.03	6.99	337.24	91	91	87.731298	4211.327536	0.496167	0.067742	1.702968	1.810297
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.78	11.85	3369.85	412	412	275.686541	20714.455916	1.73854	0.343328	8.268841	8.904262
-12319876#1	8.78	8.64	3843.32	412	412	321.324625	15546.557301	1.822497	0.261296	6.197392	6.682898
-12544650	15.64	11.24	5798.21	361	361	380.204271	31200.17826	2.452595	0.474923	12.110687	13.411669
-128245297	12.55	12.18	1073.65	83	83	599.004296	44188.942286	3.765627	0.785327	18.025057	18.994867
-128245298#0	0.33	12.86	57.70	83	83	5.921922	658.829001	0.041971	0.009375	0.249126	0.283203
-128245298#1	0.39	12.82	63.24	83	83	6.126909	722.7654	0.044396	0.010049	0.271373	0.310686
-128363658#0	2.95	12.82	155.84	47	47	55.114654	6318.601921	0.395775	0.089369	2.385135	2.7161
-128363658#1	4.6	12.91	229.66	47	47	73.478143	8910.04804	0.538626	0.123167	3.339201	3.830055
