link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	2.02	4.92	146.12	49	49	121.129302	4081.447376	0.645458	0.073366	1.712752	1.754484
-104179543#1	0.63	4.61	81.20	49	49	22.920795	701.337339	0.120315	0.011974	0.290381	0.301485
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.75	8.86	109.77	18	0	128.430427	8044.709398	0.766432	0.105504	3.075521	3.458134
-104688711#4	5.68	8.88	111.78	18	18	155.056607	9804.960666	0.928801	0.135505	3.792732	4.214792
-104688711#5	9.0	8.65	171.89	18	18	356.082466	20411.84217	2.090707	0.318649	8.16293	8.774269
-109406983	17.61	8.76	108.89	6	6	807.776378	47325.637371	4.795779	0.872557	19.58103	20.34328
-109406986	2.93	7.21	172.47	48	48	93.564589	4924.470105	0.540045	0.082445	2.009258	2.116839
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.67	12.03	1716.16	213	213	266.790859	20523.992937	1.691744	0.338787	8.169959	8.822388
-12319876#1	8.07	9.39	1826.90	213	213	259.572634	14118.991924	1.506283	0.22655	5.543161	6.06923
-12544650	14.26	12.32	2006.89	137	137	260.520046	27820.629841	1.826744	0.395133	10.567799	11.958921
-128245297	12.63	12.10	2148.90	165	165	602.097278	44770.635069	3.79235	0.785547	18.194853	19.244922
-128245298#0	0.33	12.84	114.85	165	165	4.490319	542.407764	0.032877	0.007472	0.203157	0.233158
-128245298#1	0.39	12.88	125.17	165	165	5.49922	673.914298	0.040535	0.009258	0.252111	0.289687
-128363658#0	2.98	12.68	87.16	26	26	56.589285	6499.395158	0.407802	0.090628	2.449855	2.793817
-128363658#1	4.62	12.86	128.84	26	26	73.631921	9361.832632	0.548649	0.123181	3.46875	4.024264
-128363658#2	1.68	12.82	53.25	26	26	23.102525	3040.206599	0.173255	0.040081	1.123364	1.306858
-128363658#3	20.03	12.88	652.87	32	32	300.625415	38618.997218	2.249577	0.520995	14.361078	16.600689
-128363658#4	5.55	10.75	191.67	32	32	491.955131	29815.890392	2.948063	0.573198	12.551077	12.816527
-128363658#5	8.62	5.16	305.37	32	32	580.557001	15849.322848	3.013826	0.326402	6.79452	6.813162
-128823190#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-128825640#0	4.25	7.98	96.88	20	20	115.117584	6164.824851	0.665445	0.095177	2.461193	2.65003
-128825640#1	12.37	8.97	247.10	0	20	267.812011	17235.992489	1.609569	0.22927	6.603223	7.409129
-13278020#0	1.77	12.65	551.03	257	257	27.801057	3234.82191	0.200637	0.044729	1.215851	1.390514
-13278020#1	2.75	12.73	802.37	257	257	46.843967	5520.745106	0.339812	0.076876	2.076285	2.373136
-13278020#2	1.59	12.64	505.02	257	257	76.677836	6152.259642	0.49463	0.10994	2.506424	2.644578
-13278020#3	0.89	11.93	330.25	257	257	83.339305	5588.08319	0.512936	0.109445	2.361028	2.402059
-13278020#4	0.73	10.77	301.73	257	257	85.075638	5178.07996	0.511101	0.1038	2.214576	2.225819
-13278020#5	3.41	2.06	1470.68	257	257	364.43512	8196.718912	1.852576	0.187214	3.659902	3.523554
-13278020#6	4.53	4.43	1440.55	257	257	286.514598	6532.85369	1.457632	0.142743	2.860201	2.80831
-13278020#7	2.42	9.42	751.97	257	257	192.178152	10663.135297	1.128848	0.209429	4.505705	4.583617
-13278020#8	0.52	10.63	248.21	257	257	59.286033	3595.239278	0.355803	0.071905	1.53727	1.545429
-13278159#0	12.59	2.29	2009.07	137	137	1267.752254	25499.826937	6.371283	0.589844	11.404439	10.961813
-13278159#1	1.61	10.47	282.22	137	137	32.797611	2629.845449	0.209799	0.037329	1.000474	1.130467
-13714843#0	1.83	13.13	129.02	61	0	30.430229	3850.227811	0.226402	0.05279	1.437149	1.655051
-13714843#1	14.5	13.04	906.54	61	61	224.130738	28429.886839	1.670316	0.387284	10.601814	12.220813
-13714843#2	14.27	12.83	893.18	61	61	365.407879	34773.907146	2.468773	0.54428	13.559892	14.947797
-13714843#3	19.04	3.97	1760.93	87	87	1576.498299	35007.034908	7.995162	0.757663	15.204253	15.048703
-13715172	23.9	11.69	1069.48	44	44	890.265751	65576.740533	5.583629	1.088265	26.146687	28.188663
-13715172.291	24.45	0.71	1371.94	44	44	3060.914631	52509.213111	15.170953	1.28699	23.931035	22.572829
-13797599#0	4.36	11.70	224.13	47	47	304.054062	20618.919309	1.872753	0.38567	8.578755	8.863146
-13797599#1	27.04	7.03	1968.07	71	71	1891.918478	63059.164205	10.090575	1.233599	26.463935	27.107053
-13797599#10	0.37	12.97	32.49	44	44	5.080878	729.320414	0.039509	0.009207	0.266476	0.313505
