link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	1.97	5.03	463.90	159	159	110.516131	3786.833119	0.590195	0.066943	1.581718	1.627839
-104179543#1	0.6	4.78	254.15	159	159	19.163927	621.768654	0.101426	0.010567	0.257074	0.26728
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.5	9.27	105.44	18	0	131.498364	8882.446823	0.80132	0.124641	3.440707	3.818227
-104688711#4	5.39	9.36	106.10	18	18	130.600183	8984.153363	0.798282	0.11895	3.431977	3.861956
-104688711#5	8.6	9.05	164.28	18	18	337.913433	20506.695094	2.012675	0.328928	8.243391	8.815014
-109406983	16.83	9.16	104.11	6	6	745.907721	45008.704482	4.456571	0.811712	18.502724	19.347338
-109406986	2.98	7.10	149.59	41	41	102.125365	5064.448788	0.58211	0.085152	2.071783	2.177014
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.8	11.81	3378.24	412	412	280.638729	21085.480686	1.768345	0.350258	8.416494	9.063749
-12319876#1	8.81	8.60	3858.57	412	412	339.394979	15993.324257	1.915744	0.272403	6.40137	6.874949
-12544650	15.77	11.15	5845.50	361	361	377.077605	30529.53598	2.421855	0.459671	11.816783	13.123399
-128245297	12.6	12.12	1078.65	83	83	606.459286	44601.066402	3.811027	0.788168	18.16743	19.172029
-128245298#0	0.32	12.98	57.16	83	83	4.581178	611.656101	0.034887	0.008242	0.226946	0.262925
-128245298#1	0.39	13.03	62.21	83	83	6.094529	798.302393	0.046025	0.010729	0.296391	0.343157
-128363658#0	2.96	12.77	236.26	71	71	53.138107	5784.279335	0.375152	0.085028	2.208616	2.486414
-128363658#1	4.62	12.85	349.19	71	71	89.235986	9506.083368	0.626441	0.141737	3.646459	4.086257
-128363658#2	1.68	12.81	145.54	71	71	30.440955	3463.476086	0.217992	0.049357	1.310955	1.488802
-128363658#3	20.15	12.80	1806.28	88	88	321.987091	38927.717932	2.3588	0.536859	14.585649	16.73339
-128363658#4	5.44	10.97	516.67	88	88	457.990751	28122.474346	2.75366	0.542111	11.844199	12.088596
-128363658#5	7.78	5.72	757.64	88	88	490.943454	15005.637935	2.587313	0.304826	6.414262	6.450441
-128823190#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-128825640#0	4.21	8.07	67.14	14	14	118.98796	6449.746429	0.689515	0.098956	2.571441	2.772507
-128825640#1	12.66	8.77	177.03	0	14	284.890711	17956.165064	1.703317	0.238639	6.884245	7.71871
-13278020#0	1.77	12.61	1223.65	569	569	28.133643	3269.235208	0.202888	0.045179	1.228546	1.405307
-13278020#1	2.75	12.71	1779.07	569	569	54.78422	5858.938394	0.384814	0.086521	2.242315	2.518507
-13278020#2	1.59	12.62	1119.83	569	569	83.619213	6545.146497	0.535748	0.118791	2.681365	2.813461
-13278020#3	0.9	11.81	738.75	569	569	88.062109	5836.893242	0.540386	0.114642	2.469875	2.509011
-13278020#4	0.75	10.56	681.92	569	569	87.291762	5251.384153	0.522866	0.105129	2.246332	2.25733
-13278020#5	3.17	2.21	2798.56	527	527	342.380624	7958.210972	1.746416	0.179553	3.541671	3.421019
-13278020#6	7.08	2.83	4613.05	527	527	557.389154	11570.956433	2.809081	0.262088	5.13974	4.974092
-13278020#7	4.36	5.23	2775.94	527	527	337.459326	12021.964948	1.82162	0.250134	5.17755	5.167799
-13278020#8	0.61	9.01	601.01	527	527	62.73408	3510.562182	0.369423	0.070563	1.501903	1.509034
-13278159#0	14.53	1.98	6111.35	361	361	1533.531042	31044.813073	7.711074	0.714681	13.876546	13.345476
-13278159#1	3.74	4.49	1733.52	361	361	226.958909	5915.206148	1.171353	0.120788	2.531529	2.542785
