link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	2.03	4.89	207.04	69	69	103.359876	3506.597796	0.551254	0.062581	1.468629	1.507375
-104179543#1	0.61	4.76	110.76	69	69	15.34429	495.381518	0.081168	0.008497	0.205267	0.21295
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.72	8.91	109.12	18	0	155.688741	9770.477958	0.930659	0.134115	3.775113	4.199971
-104688711#4	5.7	8.85	112.20	18	18	142.691946	8920.010773	0.852669	0.125147	3.464883	3.834383
-104688711#5	8.93	8.72	170.60	18	18	339.204971	19737.611137	1.997978	0.304982	7.868096	8.484444
-109406983	17.82	8.65	110.24	6	6	816.763643	46731.461781	4.816819	0.855596	19.280919	20.087896
-109406986	2.95	7.17	263.70	73	73	102.667804	5091.384912	0.58521	0.085625	2.082739	2.188593
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.66	12.04	1940.52	241	241	261.747955	20213.248201	1.662349	0.332178	8.035325	8.688813
-12319876#1	8.09	9.37	2071.04	241	241	273.623889	14365.81149	1.576653	0.23351	5.6646	6.175332
-12544650	14.24	12.35	2003.34	137	137	244.163333	27365.492013	1.73883	0.37619	10.297586	11.763287
-128245297	12.59	12.14	1505.52	116	116	598.986147	44504.613892	3.773727	0.781815	18.093375	19.130571
-128245298#0	0.32	13.01	79.73	116	116	4.863926	563.839951	0.035177	0.008109	0.213604	0.242371
-128245298#1	0.39	13.02	87.02	116	116	5.624432	684.995791	0.04133	0.009562	0.257282	0.294451
-128363658#0	2.94	12.83	86.11	26	26	41.225454	5513.874425	0.313073	0.071091	2.029157	2.370187
-128363658#1	4.61	12.86	128.18	26	26	66.933327	8497.891666	0.499514	0.114774	3.16403	3.652888
-128363658#2	1.67	12.84	53.14	26	26	24.800263	3244.355953	0.18583	0.042518	1.198889	1.394614
-128363658#3	20.02	12.88	652.54	32	32	292.340382	36812.506876	2.171606	0.498797	13.716305	15.824155
-128363658#4	5.47	10.90	189.11	32	32	493.402032	29870.219308	2.95684	0.581869	12.620597	12.83987
-128363658#5	8.8	5.06	311.58	32	32	562.485342	14859.691751	2.91008	0.314612	6.439531	6.387749
-128823190#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-128825640#0	4.17	8.13	95.12	20	20	129.076215	7293.414268	0.754487	0.10911	2.884127	3.135168
-128825640#1	12.34	8.99	246.64	0	20	288.937475	18673.466556	1.739021	0.251913	7.176124	8.02704
-13278020#0	1.76	12.68	549.78	257	257	27.4559	3326.804104	0.201379	0.04503	1.242531	1.430054
-13278020#1	2.75	12.73	802.05	257	257	49.727296	5523.914239	0.353875	0.079486	2.098364	2.374496
-13278020#2	1.59	12.62	505.53	257	257	79.422385	6338.566213	0.511583	0.113291	2.583517	2.724663
-13278020#3	0.89	11.88	331.75	257	257	85.77192	5725.722908	0.527277	0.112178	2.420181	2.461224
-13278020#4	0.74	10.68	304.42	257	257	84.796925	5151.759181	0.509112	0.102865	2.201195	2.214506
