link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	1.98	5.01	465.88	159	159	101.806404	3511.138435	0.544305	0.062486	1.469228	1.509325
-104179543#1	0.6	4.80	252.83	159	159	18.221581	593.515044	0.096489	0.010059	0.245202	0.255135
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.47	9.31	103.72	18	0	125.254139	8629.76911	0.765801	0.113633	3.292062	3.70962
-104688711#4	5.44	9.27	107.11	18	18	128.504066	8757.139858	0.784048	0.118596	3.363698	3.764368
-104688711#5	8.51	9.15	162.49	18	18	330.590608	20189.983088	1.972841	0.327781	8.140968	8.678864
-109406983	16.87	9.14	104.34	6	6	753.722333	45245.878535	4.499164	0.823624	18.644957	19.449281
-109406986	2.99	7.07	150.18	41	41	105.572121	5250.440285	0.60273	0.091525	2.16951	2.25696
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.81	11.81	3379.61	412	412	284.421203	21387.514696	1.793445	0.356081	8.54496	9.193579
-12319876#1	8.76	8.66	3834.05	412	412	328.546561	15932.768644	1.863842	0.268885	6.361478	6.848913
-12544650	15.74	11.17	5835.97	361	361	379.92316	30712.6695	2.438495	0.461483	11.878995	13.202123
-128245297	12.62	12.11	1080.08	83	83	604.34229	44623.424518	3.798998	0.785616	18.153827	19.181642
-128245298#0	0.32	13.12	56.57	83	83	5.121774	641.269657	0.037727	0.008879	0.239631	0.275655
-128245298#1	0.38	13.13	61.74	83	83	6.540863	822.244323	0.04849	0.011509	0.30806	0.353448
-128363658#0	2.95	12.78	236.14	71	71	54.367118	6165.73707	0.389166	0.088029	2.335323	2.650389
-128363658#1	4.61	12.86	350.52	71	71	79.713417	9380.683428	0.577319	0.131052	3.529714	4.03236
-128363658#2	1.68	12.83	145.31	71	71	29.10097	3411.072155	0.210907	0.047488	1.283219	1.466276
-128363658#3	20.16	12.80	1806.83	88	88	312.914627	38640.858121	2.30429	0.526026	14.421877	16.610086
-128363658#4	5.43	10.98	516.19	88	88	469.712924	28753.033956	2.822751	0.557875	12.134503	12.359641
-128363658#5	7.84	5.68	763.39	88	88	517.598376	15606.684806	2.722751	0.317985	6.675037	6.708817
-128823190#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-128825640#0	4.26	7.97	67.91	14	14	123.639096	6728.755409	0.717078	0.103139	2.682181	2.892442
-128825640#1	12.67	8.76	177.25	0	14	305.143386	18932.980662	1.816557	0.247106	7.233143	8.138618
-13278020#0	1.77	12.62	1222.94	569	569	30.56603	3433.543414	0.217976	0.048353	1.297474	1.475936
-13278020#1	2.76	12.69	1782.14	569	569	55.484235	5981.405828	0.390421	0.088251	2.287368	2.57115
-13278020#2	1.59	12.61	1120.64	569	569	85.495768	6694.308032	0.547968	0.121376	2.741814	2.877579
-13278020#3	0.9	11.78	740.43	569	569	87.966819	5817.189725	0.539517	0.114487	2.463299	2.500541
-13278020#4	0.75	10.53	683.65	569	569	86.413874	5189.219756	0.517361	0.103798	2.21926	2.230609
-13278020#5	3.25	2.16	2868.91	527	527	350.318982	8131.376658	1.786629	0.183454	3.618439	3.495459
-13278020#6	7.3	2.75	4757.58	527	527	568.526066	11812.373479	2.865532	0.267724	5.24907	5.077871
-13278020#7	4.15	5.50	2640.92	527	527	308.168039	11482.071758	1.675443	0.236353	4.927499	4.935711
-13278020#8	0.61	9.08	595.87	527	527	61.41446	3469.00072	0.362355	0.069293	1.481427	1.491169
-13278159#0	14.56	1.98	6121.73	361	361	1548.350735	31267.263662	7.783789	0.720625	13.981505	13.441104
-13278159#1	3.81	4.41	1765.09	361	361	244.037253	6179.702	1.255245	0.127324	2.651779	2.656488
-13714843#0	1.87	12.85	575.36	265	0	55.858615	5194.249727	0.375429	0.084202	2.046678	2.23278
-13714843#1	15.27	12.37	4148.95	265	265	292.746258	30884.006972	2.043482	0.441741	11.747847	13.275737
-13714843#2	14.89	12.30	4048.34	265	265	424.213443	37805.703284	2.810585	0.599864	14.854053	16.25104
-13714843#3	21.62	3.50	7030.21	306	306	1902.593956	41584.959352	9.634735	0.912537	18.188128	17.8764
-13715172	23.77	11.75	2804.04	116	116	864.666488	64806.630049	5.44712	1.074488	25.827671	27.857614
-13715172.291	24.5	0.70	3623.45	116	116	2997.978101	51583.079441	14.862475	1.262106	23.494988	22.174696
-13797599#0	4.33	11.78	459.51	97	97	254.975196	17629.637643	1.577924	0.32407	7.296162	7.578193
-13797599#1	30.43	6.24	3306.68	106	106	2271.472879	72575.963514	12.045153	1.454341	30.762021	31.19803
-13797599#10	0.37	12.96	40.66	55	55	6.999537	888.506377	0.052025	0.01227	0.332107	0.381931
-13797599#2	16.53	1.95	1517.19	80	80	1782.122219	32433.3701	8.875288	0.769889	14.588325	13.94251
-13797599#3	4.5	11.86	391.90	80	80	313.124706	21619.889917	1.938147	0.404376	8.993166	9.293414
