link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-248846659#1	14.01	10.32	647.37	45	0	288.722354	24019.092278	1.860315	0.31133	9.055308	10.324888
1	10.86	13.08	748.96	0	69	149.837582	18623.970686	1.105037	0.255348	6.954877	8.005662
100	14.1	15.78	2479.98	0	176	168.301111	27247.578363	1.374402	0.396007	10.042163	11.712535
11	14.29	12.11	2113.60	144	144	630.051089	40553.658103	3.815827	0.739747	16.321345	17.432292
12	31.1	13.88	4526.99	144	144	886.507173	75467.007156	5.768294	1.24589	29.267654	32.440034
13	14.73	13.01	2173.46	144	144	550.667742	39422.294134	3.413611	0.678834	15.567022	16.945978
132017141#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
132017141#1	1.6	10.37	347.96	171	171	71.321793	4938.527878	0.440463	0.084806	2.010412	2.122861
132017141#2	1.22	10.80	39.64	24	24	32.404004	2828.868708	0.212245	0.038253	1.074795	1.216019
132017141#3	0.71	10.19	294.77	253	253	25.341812	1753.268182	0.156267	0.029069	0.707082	0.753656
132017141#4	1.35	9.95	417.15	229	229	32.407418	2395.348479	0.202457	0.034212	0.927699	1.029666
132017141#5	0.8	9.17	379.44	288	288	40.113705	2424.260757	0.239443	0.042726	0.998278	1.042088
132017141#6	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
132017142	20.78	16.22	505.82	24	24	483.807197	61245.121889	3.600524	0.988659	23.366664	26.32651
132017149	11.58	12.63	3443.65	288	288	337.424365	31374.712925	2.266898	0.500938	12.321395	13.486621
132017150	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
132017151	23.35	13.21	426.80	18	18	333.540034	43635.241825	2.515239	0.592255	16.231418	18.756953
135657120	14.55	21.47	3041.90	206	206	462.116146	50622.521986	3.334891	0.952317	19.401402	21.76027
135657123	2.85	18.67	639.59	206	206	392.244419	28003.4807	2.468638	0.602532	11.882789	12.037328
14	45.05	15.53	6531.92	144	144	761.365956	103160.656677	5.80619	1.569491	38.717084	44.344207
142362576	109.22	21.57	26594.41	243	243	2604.104451	328554.114944	19.836674	5.941447	122.685607	141.230354
142362585	16.3	21.49	4097.49	248	248	388.084602	48366.642733	2.939302	0.876533	18.106716	20.7906
142362611	14.39	16.64	425.67	29	29	287.306398	32790.767815	2.070605	0.556726	12.511974	14.095271
142362617	12.82	16.26	537.49	41	41	243.930694	27764.566033	1.748917	0.464069	10.525402	11.934747
142362623	2.93	11.78	190.17	57	57	256.617708	17246.7534	1.579946	0.335676	7.267038	7.413585
142362634	16.32	15.71	631.51	38	38	199.851074	32186.066939	1.628956	0.467231	11.847834	13.835377
142362639	21.2	15.14	21.52	1	1	408.249325	51545.040395	3.072846	0.804896	19.704406	22.156912
142362642	21.77	13.07	840.93	38	38	323.538592	40942.885146	2.40552	0.557971	15.255453	17.599626
148050996	0.09	20.58	16.56	51	51	1.437305	187.900325	0.011063	0.003328	0.069869	0.08077
148051000	3.36	15.80	186.48	51	51	40.157445	5929.646469	0.317503	0.089449	2.211148	2.548892
148051003	21.28	15.76	1100.84	51	51	295.378491	46082.341945	2.375945	0.674104	17.033082	19.808772
15	1.97	7.87	371.06	144	144	81.429906	4027.759575	0.466164	0.079767	1.729536	1.731362
152051288	109.12	21.57	27443.51	251	251	2625.286803	328562.575126	19.936539	5.955549	122.850352	141.233981
152051296	57.43	21.53	14008.95	243	243	1356.171126	171624.384251	10.34012	3.099073	64.071358	73.773458
158879913	48.55	12.86	293.49	6	6	682.854173	88383.920864	5.128139	1.17933	32.795978	37.992559
158879917	21.91	16.00	177.65	8	8	354.360101	52049.03735	2.792076	0.788409	19.440069	22.373568
158888001	53.75	21.57	13545.99	251	251	1281.701608	160578.821128	9.736231	2.909571	60.029987	69.025471
158888002	227.56	21.57	55350.84	243	243	5427.803312	682358.837096	41.290364	12.352406	254.953577	293.314778
158888013	27.77	15.55	6148.66	219	219	357.165737	56436.183426	2.892256	0.824409	20.837059	24.259433
158888040	4.93	15.67	1770.29	338	338	227.148509	21202.127286	1.532491	0.383718	8.507747	9.11381
158888049	19.99	13.17	5311.22	261	261	280.843797	37259.17564	2.127061	0.500663	13.817845	16.016156
16	36.27	15.50	5267.07	144	144	806.826526	94554.404919	5.843888	1.538123	36.406291	40.644675
160289846#0	68.23	9.98	12436.24	181	181	1483.794592	114583.435884	9.369511	1.555696	43.788933	49.254999
17	41.54	15.53	6026.12	144	144	852.309339	105814.018245	6.295721	1.680022	40.370064	45.484704
18	51.27	12.93	7591.05	147	147	785.255379	97685.885459	5.804673	1.328056	36.406211	41.991073
185675533	388.49	21.57	284533.28	732	732	9256.391022	1163792.134786	70.419544	21.067224	434.827033	500.260879
185675534	48.77	21.57	28069.13	573	573	1163.022434	146238.365741	8.8475	2.646985	54.639297	62.861168
188949094#0	3.7	10.67	1191.90	288	249	109.523149	6996.298105	0.661828	0.126041	2.869257	3.007408
188949094#1	2.7	13.74	803.95	267	0	381.512468	25229.10475	2.346683	0.527955	10.838426	10.844783
19	20.64	11.15	3097.04	147	147	559.424595	39913.40667	3.464506	0.611156	15.423928	17.157192
19a	17.7	15.04	2647.78	147	147	590.776269	56197.476362	3.986509	0.960143	22.127065	24.156767
2	10.84	13.12	635.17	57	0	148.333649	19976.670435	1.127176	0.264231	7.377809	8.587137
