link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-248846659#1	14.02	10.31	648.07	45	0	280.803584	23440.544369	1.810503	0.300391	8.814943	10.076196
1	10.88	13.06	750.20	0	69	155.029687	18803.745702	1.136123	0.261548	7.052645	8.082937
100	14.1	15.77	2480.81	0	176	171.107836	27302.519604	1.389551	0.398957	10.080142	11.736151
11	14.48	11.95	2112.48	142	142	641.363171	40780.445485	3.871572	0.740803	16.387449	17.52979
12	31.11	13.87	4466.85	142	142	886.384374	75972.028958	5.780631	1.25356	29.4583	32.657118
13	14.66	13.07	2132.98	142	142	559.213887	39819.023023	3.465004	0.690315	15.762207	17.11651
132017141#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
132017141#1	1.59	10.39	343.22	169	169	71.260968	4969.940993	0.440754	0.084346	2.016148	2.136365
132017141#2	1.23	10.66	40.30	24	24	31.541205	2667.305288	0.204565	0.036043	1.014665	1.14657
132017141#3	0.7	10.23	293.78	253	253	25.484516	1750.784042	0.156969	0.029645	0.710289	0.752588
132017141#4	1.35	9.91	419.28	229	229	30.805192	2304.095746	0.193005	0.032513	0.889378	0.990441
132017141#5	0.83	8.87	392.28	288	288	41.101129	2410.791425	0.243685	0.04307	0.996807	1.036298
132017141#6	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
132017142	20.78	16.22	505.84	24	24	500.145495	62176.440603	3.69504	1.009372	23.777035	26.726839
132017149	11.56	12.65	3437.73	288	288	334.010274	31281.907361	2.249147	0.495747	12.258042	13.446731
132017150	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
132017151	23.43	13.16	428.15	18	18	338.49869	43752.548453	2.544989	0.598223	16.311587	18.807375
135657120	14.55	21.47	3071.52	208	208	466.271484	51123.969234	3.36642	0.961552	19.591141	21.97582
135657123	2.85	18.68	645.43	208	208	392.833748	28036.020985	2.472709	0.603622	11.898425	12.051315
14	44.96	15.57	6428.19	142	142	755.980486	103552.94894	5.786208	1.570806	38.822367	44.512837
142362576	109.24	21.57	26598.11	243	243	2577.256154	327025.013612	19.674966	5.904005	122.00371	140.573071
142362585	16.3	21.49	4096.80	248	248	391.295808	48870.259621	2.967688	0.885392	18.291015	21.007082
142362611	14.37	16.67	424.93	29	29	275.915026	32797.605571	2.019215	0.549831	12.440115	14.098214
142362617	12.86	16.21	565.56	43	43	249.495998	28018.816032	1.787716	0.471496	10.660007	12.044035
142362623	2.94	11.74	190.88	57	57	254.281043	17208.305534	1.568003	0.33274	7.23498	7.39706
142362634	16.31	15.72	631.25	38	38	202.849667	32306.751101	1.640503	0.471248	11.907307	13.887251
142362639	21.2	15.14	21.52	1	1	408.249325	51545.040395	3.072846	0.804896	19.704406	22.156912
142362642	21.75	13.08	840.38	38	38	305.989639	40560.907653	2.317347	0.536978	14.992972	17.435444
148050996	0.09	20.63	16.52	51	51	1.74217	232.56801	0.013539	0.004103	0.086185	0.09997
148051000	3.35	15.82	186.29	51	51	41.888733	6303.421817	0.332814	0.09393	2.343645	2.709562
148051003	21.29	15.75	1101.28	51	51	296.82785	46269.628312	2.389093	0.677003	17.105941	19.889279
15	1.97	7.90	364.88	142	142	82.428958	4106.519107	0.472633	0.081483	1.763904	1.765217
152051288	109.11	21.57	27660.04	253	253	2616.109444	327727.36406	19.874838	5.939	122.516401	140.874963
152051296	57.43	21.53	14009.97	243	243	1352.454995	171478.264609	10.318566	3.094597	63.997229	73.710649
158879913	48.39	12.90	292.54	6	6	706.728838	89839.859119	5.26225	1.210651	33.422409	38.618396
158879917	21.94	15.98	177.88	8	8	367.920737	51771.31627	2.842743	0.795595	19.43558	22.25418
158888001	53.74	21.57	13652.87	253	253	1280.204384	160598.865659	9.729372	2.90884	60.023302	69.034088
158888002	227.56	21.57	55350.94	243	243	5402.460498	680646.436113	41.134458	12.314001	254.230593	292.5787
158888013	27.8	15.53	6154.52	219	219	351.773808	55944.849995	2.852229	0.814324	20.635649	24.048233
158888040	4.93	15.68	1769.30	338	338	230.19522	21191.39173	1.54692	0.386212	8.526596	9.109194
158888049	19.99	13.17	5311.11	261	261	282.581706	37162.955477	2.135299	0.501774	13.802479	15.974793
16	36.18	15.53	5181.13	142	142	807.818021	95468.826952	5.86766	1.550263	36.719052	41.037744
160289846#0	68.24	9.98	12437.13	181	181	1486.988589	114713.402814	9.38683	1.557058	43.836007	49.310869
17	41.36	15.60	5915.83	142	142	851.352713	105911.18646	6.296885	1.684877	40.414395	45.526468
18	51.25	12.93	7483.86	145	145	774.816832	97141.319037	5.744266	1.319615	36.183432	41.756984
185675533	388.49	21.57	284539.50	732	732	9247.060989	1163892.764796	70.376921	21.062102	434.788117	500.30414
