link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	2.04	4.86	383.30	127	127	108.99398	3674.679138	0.580776	0.06571	1.539918	1.579628
-104179543#1	0.62	4.65	208.88	127	127	18.423951	578.329529	0.097074	0.009961	0.239997	0.248607
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.74	8.88	110.63	18	0	140.171486	8836.730426	0.837691	0.115287	3.374153	3.798596
-104688711#4	5.73	8.80	112.80	18	18	154.391193	9602.973072	0.92069	0.130742	3.704121	4.12797
-104688711#5	8.99	8.66	171.72	18	18	348.732349	20263.255156	2.053624	0.31422	8.085619	8.710397
-109406983	17.76	8.68	109.87	6	6	798.590827	46130.297284	4.727268	0.868575	19.218136	19.829435
-109406986	2.95	7.18	263.43	73	73	91.530807	4612.238497	0.523508	0.077736	1.887099	1.982625
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.7	11.97	1822.26	225	225	265.014113	20588.018738	1.685324	0.335907	8.168253	8.849914
-12319876#1	8.08	9.39	1930.78	225	225	263.089285	14357.089445	1.528413	0.231207	5.644962	6.171577
-12544650	14.23	12.35	2002.75	137	137	247.134346	27370.009853	1.752367	0.380514	10.329303	11.765225
-128245297	12.56	12.17	1501.72	116	116	593.345581	44044.046191	3.737088	0.7768	17.928401	18.932588
-128245298#0	0.32	13.00	79.79	116	116	3.637633	513.6886	0.028261	0.006568	0.188218	0.220814
-128245298#1	0.38	13.05	86.85	116	116	3.947452	603.048671	0.031542	0.007371	0.218235	0.259226
-128363658#0	2.97	12.73	86.80	26	26	53.19796	6047.234514	0.381938	0.085525	2.286536	2.599451
-128363658#1	4.62	12.85	128.08	26	26	65.814534	8458.992671	0.494346	0.113723	3.145938	3.636167
-128363658#2	1.66	12.92	52.85	26	26	28.974358	3548.785599	0.211871	0.048405	1.325923	1.525474
-128363658#3	19.99	12.90	651.49	32	32	270.995011	36053.339013	2.053315	0.475579	13.32413	15.497829
-128363658#4	5.57	10.71	192.49	32	32	504.463501	30189.099583	3.014141	0.587184	12.761609	12.976947
-128363658#5	8.66	5.14	306.71	32	32	536.576921	15805.231844	2.811837	0.318571	6.725414	6.794183
-128823190#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-128825640#0	4.32	7.85	98.52	20	20	134.466697	6985.109319	0.772516	0.109597	2.803112	3.00264
-128825640#1	12.36	8.97	247.07	0	20	299.251364	18875.487892	1.792328	0.265498	7.331447	8.113871
-13278020#0	1.77	12.65	551.07	257	257	27.135207	3212.184737	0.197332	0.044499	1.206775	1.380783
-13278020#1	2.75	12.73	802.60	257	257	48.784305	5702.457376	0.352623	0.079776	2.147463	2.451246
-13278020#2	1.59	12.62	505.70	257	257	76.269826	6194.718927	0.493579	0.109607	2.515649	2.66283
-13278020#3	0.89	11.91	330.85	257	257	86.185017	5741.422198	0.529646	0.113133	2.431056	2.467971
-13278020#4	0.74	10.72	303.15	257	257	86.677708	5247.006959	0.520084	0.10553	2.247073	2.255447
-13278020#5	3.28	2.14	1414.16	257	257	351.288377	7931.566173	1.786392	0.180609	3.53856	3.409572
-13278020#6	4.51	4.45	1432.14	257	257	280.869357	6431.904614	1.429775	0.141485	2.824567	2.764912
-13278020#7	2.51	9.10	778.88	257	257	190.807749	10343.217248	1.114979	0.203562	4.373127	4.446101
-13278020#8	0.56	9.81	268.95	257	257	60.250944	3513.741318	0.358163	0.070101	1.500222	1.510399
-13278159#0	12.56	2.29	2004.72	137	137	1243.902774	25019.804385	6.251145	0.578853	11.191672	10.755462
-13278159#1	1.67	10.07	293.26	137	137	44.40724	2919.030482	0.269657	0.046455	1.147514	1.254775
-13714843#0	1.83	13.14	127.55	61	0	36.329924	4267.046888	0.263858	0.060919	1.612532	1.834222
-13714843#1	14.6	12.94	913.24	61	61	224.730166	27557.002767	1.656896	0.379674	10.320476	11.845596
-13714843#2	14.34	12.78	897.16	61	61	384.675069	36060.86214	2.588974	0.568159	14.09997	15.501002
-13714843#3	20.37	3.71	1883.96	87	87	1826.746476	39174.552719	9.231416	0.856659	17.077144	16.840261
-13715172	23.46	11.91	1049.75	44	44	846.495539	63770.626851	5.34294	1.065928	25.496692	27.412261
-13715172.291	25.26	0.68	1417.06	44	44	3162.53558	53902.405798	15.666239	1.323284	24.576785	23.171754
-13797599#0	4.33	11.80	222.24	47	47	293.143905	20097.823015	1.811332	0.375483	8.356151	8.639149
-13797599#1	26.92	7.06	1959.44	71	71	1806.358487	62592.010413	9.690268	1.213678	26.194287	26.906194
-13797599#10	0.37	12.90	32.67	44	44	5.013632	635.793131	0.037383	0.008453	0.236149	0.273301
-13797599#2	13.52	2.38	837.91	54	54	1492.544986	27540.626476	7.440765	0.644797	12.312536	11.839207
-13797599#3	4.49	11.87	264.29	54	54	315.179157	21651.255255	1.947721	0.405765	9.013734	9.306896
-13797599#4	21.81	1.48	1100.42	44	44	2297.681996	41489.057098	11.435725	0.992169	18.731702	17.835385
-13797599#5	5.73	12.95	268.36	44	44	86.290719	10869.692401	0.640434	0.14773	4.055089	4.672424
-13797599#6	9.92	12.92	452.56	44	44	155.53993	18752.282182	1.139365	0.261493	7.048703	8.060814
-13797599#7	4.1	12.91	196.48	44	44	60.171304	7931.482258	0.454571	0.104371	2.933411	3.409414
-13797599#8	2.89	12.89	143.16	44	44	42.234306	5344.094017	0.315152	0.07276	1.994446	2.297201
-13797599#9	4.43	12.93	210.95	44	44	66.662019	8481.93373	0.498333	0.114269	3.158368	3.646028
-13797704#0	5.46	8.56	282.91	47	47	134.162325	8090.531835	0.796023	0.117917	3.147479	3.47782
-13797704#1	1.3	11.96	79.75	47	47	10.213546	1115.468314	0.072235	0.01622	0.42492	0.479492
-13798697	11.43	12.33	460.66	39	39	513.328991	38815.510923	3.249623	0.681592	15.772041	16.685069
-14326205#0	2.48	12.16	123.36	43	43	26.886651	3201.386002	0.195975	0.044524	1.202814	1.376141
-14326205#1	4.17	13.11	194.99	43	43	68.979633	8578.491578	0.511186	0.119815	3.217801	3.68753
-14326205#2	0.58	13.01	40.54	43	43	8.556893	1100.10965	0.064308	0.015034	0.410305	0.472891
-14326205#3	1.07	13.02	61.55	43	43	16.472057	2019.484044	0.121188	0.027762	0.755798	0.868091
-14326205#4	6.21	12.69	375.09	57	57	83.838786	10950.383662	0.630667	0.14543	4.056234	4.707113
-14327505#0	3.59	1.01	622.69	75	75	442.839318	8579.004899	2.218262	0.203507	3.873839	3.687931
-14327505#1	17.48	4.61	1388.45	75	75	1619.057947	46102.80882	8.460354	0.988217	20.042443	19.818131
-14327505#2	22.83	3.49	701.54	29	29	2244.226674	52097.640694	11.442326	1.154243	22.873256	22.395418
-14327505#3	1.32	10.70	51.02	29	29	148.663634	8982.449808	0.891469	0.179893	3.84065	3.861144
