link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	1.98	5.02	464.69	159	159	102.53206	3546.748147	0.548457	0.063212	1.484639	1.524632
-104179543#1	0.6	4.81	252.80	159	159	18.8536	598.54496	0.099467	0.010147	0.247295	0.257297
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.47	9.31	105.26	18	0	116.778853	8153.239049	0.715794	0.103744	3.085075	3.504782
-104688711#4	5.37	9.39	105.73	18	18	128.534034	9016.634817	0.789149	0.11637	3.422112	3.875921
-104688711#5	8.57	9.09	163.63	18	18	341.330332	20522.450621	2.028626	0.330122	8.259564	8.821787
-109406983	17.08	9.03	105.62	6	6	727.561952	43879.530105	4.346651	0.792267	18.041382	18.861953
-109406986	3.02	7.01	336.44	91	91	88.065006	4313.108785	0.500333	0.070669	1.752024	1.854045
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.82	11.78	3388.28	412	412	287.249804	21606.725563	1.810902	0.359066	8.629953	9.287809
-12319876#1	8.85	8.57	3875.37	412	412	338.496992	16007.689614	1.911736	0.273681	6.417386	6.881121
-12544650	15.67	11.22	5808.02	361	361	367.938693	30330.517057	2.374523	0.450601	11.692654	13.037854
-128245297	12.55	12.17	1074.25	83	83	596.479365	44577.358792	3.761132	0.783286	18.116339	19.161837
-128245298#0	0.32	12.95	57.22	83	83	4.515027	608.788883	0.034357	0.007897	0.223866	0.261693
-128245298#1	0.39	12.98	62.49	83	83	5.038244	686.90043	0.038529	0.008859	0.252281	0.29527
-128363658#0	2.96	12.76	236.39	71	71	56.420737	6066.76936	0.396012	0.089412	2.319844	2.607845
-128363658#1	4.62	12.85	349.45	71	71	85.120325	9660.083157	0.609864	0.138639	3.662329	4.152459
-128363658#2	1.68	12.79	145.67	71	71	26.105507	3123.793068	0.191014	0.044286	1.178099	1.342786
-128363658#3	20.16	12.80	1806.66	88	88	322.945375	38702.666112	2.357847	0.537057	14.524493	16.636647
-128363658#4	5.43	10.99	515.90	88	88	464.731799	28619.315573	2.796396	0.552469	12.057396	12.302163
-128363658#5	7.82	5.69	761.57	88	88	496.052282	14730.469692	2.604022	0.301407	6.30979	6.332164
-128823190#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-128825640#0	4.26	7.97	67.93	14	14	132.333492	7277.594603	0.768789	0.10883	2.881007	3.128371
-128825640#1	12.64	8.78	176.82	0	14	292.397822	18006.161689	1.737847	0.236582	6.889374	7.740211
-13278020#0	1.77	12.61	1223.48	569	569	28.694531	3326.730905	0.206769	0.04592	1.249887	1.430022
-13278020#1	2.76	12.69	1781.26	569	569	53.086941	5763.687115	0.374569	0.08403	2.197616	2.477564
-13278020#2	1.59	12.61	1120.19	569	569	82.427223	6478.008568	0.528821	0.117177	2.65097	2.784601
-13278020#3	0.89	11.83	737.44	569	569	88.73941	5866.032858	0.544241	0.115649	2.485225	2.521536
-13278020#4	0.75	10.56	681.38	569	569	86.939926	5231.45607	0.520812	0.104851	2.238531	2.248764
-13278020#5	3.14	2.23	2773.27	527	527	335.175519	7889.281712	1.712001	0.177436	3.507704	3.391386
-13278020#6	7.17	2.80	4675.63	527	527	558.327758	11646.091116	2.815267	0.264073	5.176352	5.006388
-13278020#7	4.2	5.43	2676.96	527	527	318.119236	11580.290502	1.723044	0.239634	4.979391	4.977936
-13278020#8	0.61	9.02	599.74	527	527	61.810554	3458.903858	0.363927	0.069241	1.478233	1.486829
-13278159#0	14.44	1.99	6072.88	361	361	1504.263147	30620.945064	7.567965	0.70432	13.686206	13.163258
-13278159#1	3.77	4.46	1744.90	361	361	233.767566	5968.09117	1.203442	0.122159	2.555852	2.565522
-13714843#0	1.86	12.89	569.73	265	0	49.212068	4878.57639	0.337399	0.076243	1.898644	2.097088
-13714843#1	15.02	12.58	4080.74	265	265	269.313135	29816.63853	1.91098	0.42246	11.289796	12.816918
-13714843#2	14.68	12.47	3991.52	265	265	392.626194	36686.507419	2.638153	0.568857	14.297653	15.769953
-13714843#3	20.53	3.68	6677.14	306	306	1765.612598	39265.704617	8.956585	0.856427	17.130157	16.879389
-13715172	24.15	11.57	2849.22	116	116	892.385553	65285.902255	5.585313	1.086606	26.049946	28.063644
-13715172.291	24.54	0.70	3630.03	116	116	3056.693359	52739.558971	15.157121	1.289835	24.019192	22.67184
-13797599#0	4.33	11.81	458.57	97	97	257.98606	18001.72604	1.600668	0.329912	7.4399	7.738137
-13797599#1	30.6	6.21	3324.38	106	106	2306.036971	73545.123313	12.223044	1.468094	31.133006	31.614652
-13797599#10	0.38	12.80	41.16	55	55	6.135266	740.837167	0.044714	0.01027	0.277914	0.318455
-13797599#2	16.34	1.97	1499.76	80	80	1781.978558	32356.915733	8.872418	0.767036	14.542653	13.909649
-13797599#3	4.52	11.80	393.90	80	80	311.553594	21152.701302	1.920846	0.39995	8.833996	9.092588
-13797599#4	20.22	1.60	1275.32	55	55	2078.861432	38320.022973	10.364341	0.910187	17.274142	16.473046
-13797599#5	5.86	12.67	342.82	55	55	93.869966	11486.206872	0.689671	0.156862	4.295051	4.937439
