link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	2.02	4.91	146.47	49	49	102.031791	3474.933082	0.544376	0.061428	1.451655	1.493763
-104179543#1	0.61	4.76	78.59	49	49	15.354433	487.028001	0.081005	0.008306	0.201572	0.209359
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.71	8.91	109.74	18	0	138.184744	8714.108517	0.828137	0.125467	3.404383	3.745867
-104688711#4	5.66	8.91	111.46	18	18	140.965013	8893.207829	0.843356	0.120061	3.422137	3.822867
-104688711#5	8.94	8.71	170.74	18	18	347.30611	20195.231976	2.044948	0.309941	8.037959	8.681161
-109406983	17.38	8.87	107.51	6	6	767.079111	44605.552819	4.543458	0.807971	18.349865	19.17406
-109406986	2.92	7.24	171.76	48	48	95.770465	4942.104276	0.550798	0.084717	2.030798	2.124417
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.66	12.03	1714.92	213	213	262.92584	20537.72396	1.673894	0.334962	8.144153	8.828293
-12319876#1	7.98	9.51	1805.21	213	213	255.44545	14350.07743	1.494853	0.229408	5.629542	6.168559
-12544650	14.22	12.36	2001.31	137	137	247.8672	27556.854646	1.761066	0.382442	10.394401	11.845542
-128245297	12.6	12.13	2142.91	165	165	603.01152	44497.173493	3.789683	0.785865	18.122395	19.127368
-128245298#0	0.32	12.96	113.59	165	165	5.527624	642.201092	0.039818	0.009097	0.242389	0.276055
-128245298#1	0.39	12.99	124.08	165	165	6.859335	801.010134	0.049519	0.011406	0.302469	0.34432
-128363658#0	2.95	12.80	86.32	26	26	49.658702	5933.468319	0.360126	0.082041	2.226013	2.550548
-128363658#1	4.61	12.88	127.87	26	26	69.654025	8923.63295	0.52038	0.117731	3.306004	3.8359
-128363658#2	1.66	12.92	52.84	26	26	27.258709	3228.06522	0.198681	0.044334	1.210572	1.38761
-128363658#3	19.95	12.93	650.14	32	32	300.32954	37321.726269	2.221397	0.512948	13.956292	16.043039
-128363658#4	5.62	10.61	193.98	32	32	513.984107	30364.570191	3.062005	0.592825	12.858082	13.052376
-128363658#5	8.68	5.12	307.54	32	32	568.216155	15596.400742	2.952415	0.323388	6.704092	6.704431
-128823190#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-128825640#0	4.29	7.91	97.80	20	20	126.349828	6751.365055	0.729773	0.102912	2.686506	2.902164
-128825640#1	12.37	8.97	247.26	0	20	261.628573	16726.80488	1.570737	0.227353	6.441886	7.190241
-13278020#0	1.76	12.68	549.75	257	257	28.80071	3497.021519	0.210608	0.047179	1.304882	1.503224
-13278020#1	2.75	12.72	803.21	257	257	49.895707	5649.641828	0.357041	0.080457	2.139082	2.428542
-13278020#2	1.59	12.63	505.06	257	257	82.788765	6583.96347	0.5328	0.117848	2.685276	2.830148
-13278020#3	0.9	11.80	333.83	257	257	86.42432	5718.68846	0.530141	0.112521	2.421476	2.4582
-13278020#4	0.75	10.59	307.03	257	257	84.885346	5114.468628	0.508625	0.102296	2.187156	2.198476
-13278020#5	3.54	1.98	1526.83	257	257	381.981622	8384.275022	1.936729	0.192066	3.746825	3.604187
-13278020#6	4.54	4.42	1442.68	257	257	280.572833	6345.136839	1.426299	0.139486	2.783135	2.727616
-13278020#7	2.25	10.15	698.06	257	257	169.141298	10162.578961	1.011967	0.19686	4.274364	4.368442
-13278020#8	0.52	10.69	246.81	257	257	59.158632	3604.943268	0.355422	0.071857	1.539526	1.5496
-13278159#0	12.65	2.28	2019.32	137	137	1269.93857	25476.202284	6.380464	0.589944	11.399637	10.951659
-13278159#1	1.67	10.08	292.98	137	137	41.048935	2757.584433	0.250708	0.042866	1.075568	1.185377
-13714843#0	1.85	12.99	130.83	61	0	39.890774	4345.17615	0.282182	0.064343	1.662318	1.867805
-13714843#1	14.62	12.92	914.52	61	61	236.433601	28797.927701	1.737397	0.397478	10.793946	12.379017
-13714843#2	14.36	12.75	898.78	61	61	386.408639	36378.518873	2.603802	0.572626	14.216952	15.637548
-13714843#3	19.34	3.91	1788.32	87	87	1621.704229	36116.586635	8.22581	0.779195	15.680621	15.525672
-13715172	23.48	11.90	1050.67	44	44	849.992985	65772.213658	5.405395	1.0938	26.243689	28.272648
-13715172.291	24.55	0.70	1377.09	44	44	3013.364387	51785.791602	14.937481	1.268523	23.595824	22.261839
-13797599#0	4.31	11.86	221.20	47	47	293.327494	20112.649656	1.812025	0.376926	8.368917	8.64552
-13797599#1	27.07	7.02	1970.38	71	71	1784.465537	61712.858643	9.562971	1.18313	25.724119	26.528301
-13797599#10	0.37	12.98	32.46	44	44	6.738271	913.077341	0.0513	0.011923	0.33662	0.392494
-13797599#2	11.84	2.72	733.54	54	54	1234.217241	23196.911975	6.16205	0.537409	10.327431	9.971914
-13797599#3	4.51	11.84	265.06	54	54	327.672305	22631.511698	2.028831	0.422687	9.411517	9.728265
-13797599#4	23.5	1.38	1185.76	44	44	2535.455311	45292.122185	12.60699	1.085381	20.464321	19.470273
-13797599#5	5.78	12.85	270.38	44	44	89.857322	11471.882092	0.672523	0.153367	4.263995	4.931284
-13797599#6	9.94	12.90	453.39	44	44	141.385022	18953.047469	1.073967	0.245841	6.984583	8.147131
-13797599#7	4.08	12.95	195.78	44	44	60.806431	7633.091135	0.450556	0.103877	2.849257	3.281145
-13797599#8	2.87	12.94	142.64	44	44	46.433812	5760.100463	0.343807	0.079792	2.159401	2.476024
-13797599#9	4.42	12.95	210.61	44	44	54.750835	7930.56777	0.428615	0.099223	2.891668	3.409025
-13797704#0	5.48	8.54	283.64	47	47	132.979974	7855.750358	0.785515	0.116193	3.066952	3.376896
-13797704#1	1.31	11.90	80.13	47	47	11.871427	1284.136548	0.08351	0.018794	0.489913	0.551996
-13798697	11.35	12.40	457.77	39	39	471.381419	37799.36344	3.031782	0.643754	15.187426	16.248283
-14326205#0	2.45	12.30	51.04	18	18	22.126034	3148.949347	0.17313	0.040157	1.1538	1.353603
-14326205#1	4.24	12.90	82.97	18	18	59.522852	7985.644919	0.453802	0.104187	2.946437	3.432698
-14326205#2	0.58	12.97	17.03	18	18	6.77752	949.113402	0.05239	0.012165	0.34747	0.407985
-14326205#3	1.07	12.98	25.84	18	18	20.623981	2449.40227	0.150408	0.034053	0.920759	1.052895
-14326205#4	6.35	12.40	215.54	32	32	81.230029	9882.751105	0.594732	0.135341	3.697675	4.24818
-14327505#0	3.65	0.99	786.62	93	93	427.24716	8321.267201	2.141135	0.19674	3.753898	3.577134
-14327505#1	17.84	4.52	1756.79	93	93	1540.854373	44679.763871	8.070676	0.951561	19.384435	19.206395
-14327505#2	21.86	3.64	1088.82	47	47	2050.270275	49182.783441	10.491489	1.078581	21.522981	21.142355
-14327505#3	1.33	10.59	83.52	47	47	155.845404	9379.303132	0.933621	0.187903	4.012354	4.031734
-14328611	0.19	6.26	72.20	76	76	18.869495	819.359841	0.105229	0.016184	0.352576	0.35221
-14333888#0	2.86	7.70	20.86	6	6	100.552126	5531.227699	0.587334	0.098927	2.293309	2.377647
-14333888#1	1.85	9.54	14.08	6	6	49.886571	3439.959022	0.305839	0.049332	1.339066	1.478705
-14333888#2	1.78	9.33	13.72	6	6	98.724973	6049.763289	0.589678	0.098498	2.441987	2.60055
-14333888#3	3.91	8.91	23.40	0	6	103.675295	6164.011774	0.615396	0.103834	2.513624	2.649658
-14333980	12.7	8.53	53.04	4	4	612.744152	33930.370496	3.578541	0.576179	13.870189	14.585313
-156211618#0	16.67	7.30	6182.97	357	357	961.465548	32637.049725	5.135836	0.608445	13.468281	14.029624
-156211618#1	1.17	12.69	552.68	357	357	20.147623	2353.643348	0.145648	0.032712	0.884939	1.011732
-156211618#2	0.68	12.73	376.05	357	357	12.55336	1462.187939	0.090588	0.020258	0.549551	0.628533
-157156090#0	2.59	4.66	35.91	0	14	73.542112	2181.467504	0.384662	0.038529	0.910804	0.937752
-167487356#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#2	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#3	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#4	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
