link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	1.97	5.03	463.94	159	159	100.859883	3481.569421	0.539345	0.062097	1.457698	1.496614
-104179543#1	0.6	4.81	252.38	159	159	15.874042	524.976599	0.084284	0.009092	0.218113	0.225671
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.46	9.34	105.21	18	0	127.005851	8604.928846	0.774029	0.118056	3.315758	3.698936
-104688711#4	5.36	9.40	105.65	18	18	110.032626	7673.274216	0.674162	0.097273	2.901405	3.298463
-104688711#5	8.52	9.13	162.80	18	18	349.06003	21148.829364	2.079299	0.344709	8.537875	9.091034
-109406983	17.15	8.99	106.07	6	6	735.682149	45174.573447	4.414173	0.812836	18.544205	19.418632
-109406986	3.03	6.98	337.70	91	91	83.206254	4043.706908	0.471652	0.064505	1.63099	1.738243
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.78	11.85	3369.65	412	412	278.563381	21121.375952	1.759876	0.349745	8.423563	9.079178
-12319876#1	8.75	8.67	3830.67	412	412	326.263412	15892.911202	1.853466	0.269257	6.351396	6.831777
-12544650	15.69	11.20	5817.41	361	361	371.588244	30620.133338	2.398464	0.457869	11.827344	13.162343
-128245297	12.62	12.10	1080.26	83	83	593.041465	43960.148403	3.73394	0.773015	17.880179	18.896529
-128245298#0	0.32	12.94	57.36	83	83	4.130545	538.254643	0.031229	0.007292	0.200162	0.231373
-128245298#1	0.39	12.96	62.58	83	83	4.5053	596.77968	0.034263	0.007975	0.221145	0.256531
-128363658#0	2.96	12.77	236.28	71	71	55.013001	6111.814849	0.390865	0.087784	2.32034	2.62721
-128363658#1	4.62	12.84	350.07	71	71	85.306691	9529.954348	0.608278	0.13784	3.623096	4.096522
-128363658#2	1.67	12.89	144.63	71	71	29.300696	3437.326954	0.212477	0.048505	1.296768	1.477561
-128363658#3	20.18	12.78	1808.34	88	88	316.49626	38813.168897	2.329043	0.530163	14.504711	16.684155
-128363658#4	5.48	10.89	520.28	88	88	470.746738	28846.781267	2.828713	0.555593	12.146108	12.399945
-128363658#5	7.84	5.67	763.97	88	88	509.451702	15294.376311	2.678487	0.311696	6.544636	6.574567
-128823190#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-128825640#0	4.32	7.85	69.01	14	14	121.720451	6446.17388	0.701517	0.097584	2.562729	2.770975
-128825640#1	12.67	8.75	177.29	0	14	291.504672	17911.120228	1.732882	0.242088	6.899058	7.699346
-13278020#0	1.77	12.65	1220.04	569	569	29.312559	3350.96148	0.210265	0.047056	1.26426	1.440437
-13278020#1	2.74	12.77	1770.27	569	569	51.542742	5660.62256	0.365495	0.082831	2.158942	2.43326
-13278020#2	1.59	12.66	1116.01	569	569	88.031714	6835.655753	0.562965	0.124932	2.806913	2.938337
-13278020#3	0.9	11.80	739.06	569	569	91.220012	6018.99076	0.559167	0.118731	2.550876	2.587286
-13278020#4	0.75	10.49	685.99	569	569	87.459787	5237.592985	0.523299	0.104949	2.241655	2.251402
-13278020#5	3.18	2.21	2808.84	527	527	341.696278	7922.5158	1.742371	0.17844	3.524021	3.405676
-13278020#6	7.08	2.83	4615.91	527	527	559.560379	11551.428407	2.818524	0.261924	5.133464	4.9657
-13278020#7	4.18	5.46	2661.70	527	527	322.997266	11761.802997	1.749545	0.243144	5.05418	5.055962
-13278020#8	0.62	8.95	604.96	527	527	62.489924	3490.587728	0.367799	0.069993	1.492277	1.500448
-13278159#0	14.4	2.00	6054.78	361	361	1505.780144	30681.12284	7.576488	0.706736	13.719045	13.189124
-13278159#1	3.77	4.46	1746.95	361	361	229.858774	6025.428507	1.18693	0.122412	2.573233	2.590166
-13714843#0	1.86	12.89	572.25	265	0	57.385868	5181.161407	0.382568	0.086098	2.056665	2.227152
-13714843#1	15.13	12.49	4111.55	265	265	269.388998	29834.036899	1.911431	0.418734	11.273318	12.824402
-13714843#2	14.76	12.41	4012.20	265	265	407.375695	37274.996633	2.720325	0.584884	14.584255	16.022915
-13714843#3	21.34	3.54	6939.60	306	306	1869.744469	40788.962192	9.465628	0.894014	17.831908	17.534224
-13715172	24.72	11.30	2916.60	116	116	977.752147	65909.699157	5.98561	1.10639	26.362985	28.331838
-13715172.291	24.87	0.69	3678.23	116	116	3066.883389	52686.982414	15.202237	1.290164	24.002914	22.649247
-13797599#0	4.32	11.82	458.16	97	97	256.84856	17922.926684	1.593108	0.327917	7.403906	7.704266
-13797599#1	30.68	6.19	3333.23	106	106	2271.990906	72459.049448	12.042749	1.447751	30.688625	31.147782
-13797599#10	0.38	12.85	41.01	55	55	5.409252	697.422554	0.040365	0.00934	0.25899	0.299793
-13797599#2	16.06	2.01	1474.16	80	80	1730.184319	31487.833569	8.61551	0.746229	14.151831	13.536043
-13797599#3	4.51	11.83	392.98	80	80	318.247401	21926.828	1.968989	0.409878	9.120183	9.425354
-13797599#4	20.79	1.56	1311.04	55	55	2126.198866	39520.275811	10.608448	0.935938	17.796723	16.989001
-13797599#5	5.85	12.68	342.45	55	55	89.637941	10998.020647	0.659782	0.148205	4.10274	4.727591
-13797599#6	10.0	12.81	570.49	55	55	158.812345	19089.295693	1.161119	0.263849	7.162474	8.205685
-13797599#7	4.14	12.79	247.86	55	55	68.284377	8091.938861	0.497541	0.11352	3.047218	3.478383
-13797599#8	2.88	12.90	178.92	55	55	48.492813	5707.612822	0.352545	0.079315	2.146426	2.453463
-13797599#9	4.44	12.88	264.72	55	55	72.7142	8385.841006	0.523945	0.12023	3.175831	3.604716
-13797704#0	5.14	9.10	549.43	97	97	107.547554	7253.507204	0.655558	0.103284	2.808983	3.118007
-13797704#1	1.36	11.40	172.68	97	97	10.495297	1017.389315	0.071388	0.015254	0.392997	0.437332
-13798697	11.5	12.25	879.57	74	74	462.968469	36811.301277	2.970022	0.62639	14.805248	15.823561
-14326205#0	2.52	11.95	280.30	96	96	26.145239	3119.639001	0.190465	0.041969	1.161835	1.341004
-14326205#1	4.27	12.81	445.61	96	96	73.952401	8629.488572	0.53428	0.120702	3.248523	3.709454
-14326205#2	0.59	12.69	92.79	96	96	13.847466	1333.510814	0.094093	0.020738	0.519308	0.573219
-14326205#3	1.1	12.58	142.17	96	96	29.143118	2728.910596	0.195889	0.042452	1.063997	1.173041
-14326205#4	6.76	11.66	1410.99	197	197	102.497118	10815.157155	0.713741	0.149534	4.073312	4.64899
-14327505#0	2.45	1.47	1334.08	235	235	296.610663	6321.210477	1.499363	0.145845	2.831501	2.717334
-14327505#1	20.73	3.89	5159.37	235	235	1888.322962	51132.641727	9.803918	1.103565	22.310885	21.980361
-14327505#2	22.54	3.53	3128.71	131	131	2116.083563	50341.078646	10.819155	1.109721	22.080331	21.64028
-14327505#3	1.29	10.87	226.74	131	131	140.107083	8653.244523	0.844473	0.171687	3.686629	3.719634
-14328611	0.19	6.33	76.08	81	81	20.530511	893.861379	0.114592	0.017869	0.385994	0.384235
-14333888#0	2.89	7.60	133.71	38	38	122.328508	6547.719826	0.709835	0.115545	2.707843	2.8146
-14333888#1	1.96	8.99	94.59	38	38	61.687493	3799.785314	0.367829	0.056045	1.4941	1.633384
-14333888#2	1.92	8.65	93.69	38	38	108.798685	6024.86029	0.636032	0.105868	2.490085	2.589841
-14333888#3	4.21	8.28	159.46	0	38	125.769019	6817.475765	0.731581	0.11921	2.815909	2.930557
-14333980	13.87	7.81	159.29	11	11	634.059877	32593.489156	3.646098	0.568497	13.41723	14.010657
-156211618#0	11.82	10.30	1866.05	152	152	376.238381	21870.013133	2.215102	0.341053	8.503125	9.401101
-156211618#1	1.16	12.81	233.11	152	152	17.094862	2264.216495	0.128829	0.029247	0.83297	0.973293
-156211618#2	0.68	12.81	159.11	152	152	9.080896	1192.303742	0.068367	0.015566	0.439631	0.512522
-157156090#0	2.88	4.18	68.66	0	24	87.458115	2654.208179	0.45888	0.046906	1.108688	1.140968
-167487356#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#2	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#3	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#4	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#5	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487370	0.72	10.14	94.79	80	80	85.556592	4984.287187	0.508521	0.100068	2.136513	2.142519
-167487441	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487519	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-172963174#2	13.28	8.45	852.31	62	23	350.400042	20734.933287	2.065863	0.286727	8.027483	8.913203
-172963174#3	9.17	8.84	601.55	62	62	225.830221	14192.770723	1.349032	0.187466	5.434106	6.100964
-172963174#4	0.03	9.17	34.20	62	62	1.454366	90.515344	0.008726	0.001503	0.036682	0.038909
-172963174#5	4.04	8.87	283.61	62	62	123.080694	7660.769585	0.734979	0.108871	2.984493	3.29308
-193149514	3.29	9.46	683.16	180	180	170.117756	10269.136149	1.015799	0.184749	4.259266	4.414264
-198514517	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-200072875	3.59	10.29	401.07	99	99	72.743371	6024.950522	0.467891	0.076557	2.261849	2.589898
-207634492	4.06	1.28	620.97	80	80	461.79335	9180.581907	2.318789	0.216244	4.135878	3.946528
-207634505#0	4.99	1.91	2317.84	310	310	490.734123	10299.037088	2.476341	0.236019	4.604859	4.427313
-207634505#1	4.58	3.33	1862.03	310	310	308.368837	6330.410765	1.552096	0.141977	2.800732	2.721305
-207634523#0	11.76	9.76	2903.51	237	237	281.762884	20503.112585	1.75286	0.293967	7.952351	8.813486
-207634523#1	0.74	9.49	291.23	237	237	36.632667	1950.509044	0.212841	0.037236	0.82625	0.838441
-211090188#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-211641909#0	3.75	12.97	1353.07	329	329	159.38009	13437.562275	1.042071	0.234553	5.421231	5.776203
-211641909#1	1.07	11.44	487.14	329	329	119.662602	7585.322899	0.726328	0.152071	3.236445	3.260579
-211641911	12.29	13.04	4160.25	329	329	189.716063	23869.89611	1.408226	0.325877	8.901405	10.260665
-212361874#0	5.19	6.24	25.89	0	5	93.430447	2859.033697	0.490883	0.050898	1.19444	1.229016
-212361874#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-212706762#0	0.03	7.59	110.27	169	169	3.270334	155.939729	0.01859	0.00314	0.0673	0.067032
-212706762#1	2.77	6.50	592.10	169	169	211.15549	8933.970269	1.172516	0.178195	3.833575	3.840359
-212710688	18.09	12.27	2938.64	159	159	312.893016	33627.465449	2.197732	0.479635	12.767116	14.455033
-212710692	12.57	12.65	1255.32	97	97	209.33452	24575.046727	1.516157	0.338791	9.230203	10.563783
-212710702	5.58	10.48	585.36	97	97	202.443864	11264.340549	1.181519	0.178517	4.405082	4.842121
-212711374#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-212711374#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-212711374#2	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-216891254#0	3.29	12.49	1262.26	344	344	61.831087	6678.785773	0.435413	0.0956	2.538743	2.870928
-216891254#1	6.2	12.52	2263.02	344	344	106.886324	12023.676856	0.76241	0.167428	4.533524	5.168476
-216891254#2	8.78	12.64	3149.83	344	344	137.442836	16599.656264	1.005122	0.224034	6.194806	7.135502
-217344337#0	1.58	12.84	670.51	344	344	25.326196	3054.225197	0.184953	0.041993	1.143937	1.312883
-217344337#1	6.47	12.88	2353.74	344	344	114.917698	13129.538662	0.823854	0.186558	4.963685	5.643833
-217344337#2	0.48	12.52	294.01	344	344	12.437019	1119.804834	0.08252	0.017416	0.436125	0.481356
-217344337#3	1.93	12.46	755.24	327	327	162.501139	11489.611007	1.014108	0.221545	4.816002	4.938852
-217344337#4	1.39	10.22	607.75	327	327	172.018782	10082.495729	1.024098	0.203495	4.330418	4.334005
-217344337#5	1.23	7.50	609.06	327	327	137.61714	6588.598619	0.78235	0.129788	2.826719	2.832162
-219536349#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-219536349#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-220232893#0	2.5	2.36	541.70	120	120	193.577345	3747.748063	0.969097	0.08642	1.678147	1.61108
-220232893#1	1.9	6.52	315.89	120	120	50.920681	1403.887123	0.264369	0.027169	0.594029	0.603492
-220232893#2	1.84	11.44	270.42	120	120	24.832112	2590.564501	0.172708	0.036789	0.981992	1.113576
-220232893#3	3.71	12.55	490.79	120	120	56.397016	6599.786068	0.407822	0.090447	2.475091	2.836972
-220232893#4	0.59	12.72	115.09	120	120	11.420882	1320.769299	0.082482	0.018631	0.498675	0.567743
-223556668#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-223556668#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-223556668#2	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-223556668#3	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-223556668#4	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-224637998	3.69	10.50	816.25	197	197	398.502175	23784.303374	2.381816	0.47276	10.144891	10.223794
-224646232#0	10.05	12.34	1137.92	109	109	174.076798	18991.190866	1.227909	0.268396	7.179707	8.163517
-224646232#1	1.22	12.86	172.87	109	109	19.774108	2407.729073	0.145453	0.032758	0.899764	1.034982
-224646232#2	8.53	12.84	969.63	109	109	135.87706	16485.081167	0.994939	0.226874	6.174443	7.086244
-224646232#3	4.05	12.34	483.27	109	109	200.09156	15185.265301	1.268401	0.268729	6.187272	6.527469
-224646232#4	0.02	10.41	51.84	109	109	1.569396	92.078833	0.009325	0.001753	0.03877	0.039581
-224648421#0	18.28	6.61	1991.64	1	109	1097.186277	32491.736408	5.752119	0.636282	13.622581	13.96723
-226624856	6.29	8.80	853.08	125	125	172.758994	10623.02795	1.028321	0.149635	4.132177	4.566448
-226921792#0	2.43	1.55	93.41	17	17	128.892267	3226.129722	0.662686	0.070968	1.433274	1.386819
-226921792#1	8.49	5.31	159.52	17	17	199.380491	8626.477434	1.104696	0.133852	3.435285	3.708236
-226921792#2	2.0	9.09	42.93	17	17	52.542017	3435.286702	0.317291	0.047095	1.32531	1.476702
-226921792#3	0.98	9.05	25.58	17	17	26.298026	1698.673973	0.158464	0.024002	0.660032	0.730196
-226921792#4	1.98	8.92	42.65	17	17	101.047283	5930.933515	0.597654	0.098285	2.408334	2.54947
-226921792#5	1.06	7.98	28.08	17	17	119.434688	5967.172229	0.685015	0.117325	2.556788	2.565033
-226921792#6	0.63	6.47	23.11	17	17	59.583669	2623.312796	0.333	0.050971	1.122845	1.127657
-228569586	3.58	9.22	954.64	233	233	291.530811	16589.79251	1.719155	0.312731	6.984953	7.131235
-228569587#0	6.77	10.27	1684.43	233	233	200.009313	14837.200953	1.253196	0.224595	5.829223	6.377911
-228569587#1	3.38	7.35	939.20	233	233	359.600005	17242.37756	2.045573	0.342293	7.40698	7.411772
-229784704#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-232480478	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-238872916#0	6.31	12.24	2418.77	361	361	125.122684	12744.708477	0.863632	0.185843	4.880913	5.478412
-238872916#1	1.35	12.25	628.69	361	361	26.157893	2693.28366	0.181217	0.039107	1.029886	1.157729
-238872916#2	1.49	12.24	676.46	361	361	27.338116	2791.937266	0.188834	0.040747	1.069168	1.200136
-238872916#3	1.64	12.30	730.95	361	361	33.773042	3416.961517	0.23268	0.050349	1.311937	1.468807
-238872916#4	1.45	12.30	662.03	361	361	26.945848	2869.850799	0.1889	0.041319	1.093319	1.233628
-238872916#5	12.16	12.34	4529.52	361	361	231.53107	24324.16164	1.615287	0.350495	9.276548	10.455932
-238872916#6	18.31	12.47	6746.75	361	361	323.892571	35905.711338	2.299499	0.504098	13.576519	15.434359
-238872916#7	36.37	12.66	13125.00	0	361	620.871307	70380.464712	4.440608	0.98972	26.575246	30.2536
-239593895#0	1.75	12.61	254.81	120	120	96.35296	7449.003243	0.615491	0.136031	3.059506	3.201987
-239593895#1	1.54	11.19	235.84	120	120	167.651349	10525.263046	1.014794	0.209267	4.483316	4.524327
-239593895#2	0.65	9.25	139.72	120	120	75.799722	4192.391731	0.444912	0.083625	1.797608	1.802123
-251256098	10.94	9.81	754.09	66	66	251.36774	18530.967342	1.567465	0.255969	7.12609	7.965749
-251256098.111	10.72	2.69	823.87	66	66	1115.061538	23108.33009	5.618697	0.522816	10.255636	9.933751
-252518642#0	1.81	12.51	252.01	115	115	114.166542	8575.416525	0.723253	0.158511	3.538725	3.68618
-252518642#1	0.96	11.15	159.25	115	115	99.176538	6271.149091	0.601236	0.123628	2.662268	2.69568
-252518644#0	0.64	7.07	137.82	105	105	81.706363	3690.617117	0.45957	0.07495	1.597526	1.586442
-252518644#1	12.62	4.28	1441.79	105	105	965.988861	23660.421286	4.951779	0.506039	10.281497	10.170979
-252518644#2	20.89	11.86	2235.64	105	105	896.35509	64557.7206	5.590853	1.110032	26.067441	27.750579
-252526954	10.17	12.19	580.51	55	55	292.780106	25533.110338	1.926525	0.410565	10.031758	10.975583
-252543837	1.7	12.10	539.13	258	258	33.804793	3456.609277	0.233275	0.049416	1.317452	1.485852
-255778743#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-255778743#2	7.51	9.20	46.88	6	0	166.710412	11101.036992	1.011805	0.154092	4.292303	4.771919
-255778743#3	10.25	8.87	64.69	6	6	426.307478	25056.94839	2.520653	0.406383	10.111279	10.77099
-256605510	8.44	10.04	10011.08	1138	0	211.0219	15838.169146	1.323866	0.225977	6.130789	6.808206
-26119992#11	8.75	9.91	1880.49	206	0	316.386734	21415.95655	1.936902	0.341548	8.556875	9.205845
-261980637#0	26.67	3.75	8744.63	313	313	2426.480539	51476.464982	12.249602	1.131867	22.488999	22.128588
-261980637#1	6.58	12.14	2183.11	313	313	330.402749	24640.909582	2.085391	0.44162	10.081133	10.592025
-261980637#2	7.46	10.18	1932.88	244	244	502.335892	30905.20563	3.022033	0.598595	13.052429	13.284761
-261980637#3	6.16	10.46	1613.18	244	244	259.996739	17088.52877	1.586431	0.312475	7.071289	7.345607
