link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	1.98	5.02	464.87	159	159	101.863039	3522.400522	0.544762	0.062324	1.471502	1.514167
-104179543#1	0.6	4.80	253.17	159	159	18.393637	601.4434	0.0975	0.010425	0.249936	0.258542
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.47	9.31	105.62	18	0	134.211021	9238.51323	0.820934	0.124606	3.543805	3.971292
-104688711#4	5.44	9.27	107.11	18	18	123.98607	8711.134454	0.761557	0.112519	3.306705	3.744597
-104688711#5	8.6	9.05	164.22	18	18	357.00191	21451.756799	2.121764	0.346695	8.644738	9.221257
-109406983	17.32	8.90	107.13	6	6	758.05497	45904.377946	4.530094	0.816167	18.784201	19.732367
-109406986	3.02	7.00	337.01	91	91	86.939145	4199.60709	0.492565	0.068902	1.707105	1.805256
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.8	11.81	3377.55	412	412	280.602262	21137.010467	1.770009	0.351266	8.44084	9.085898
-12319876#1	8.9	8.52	3896.44	412	412	343.781598	15935.501389	1.934549	0.272519	6.388193	6.850095
-12544650	15.66	11.23	5805.74	361	361	369.268479	30686.281918	2.388955	0.457578	11.84154	13.190777
-128245297	12.6	12.12	1078.61	83	83	608.132394	44517.254787	3.814929	0.790442	18.161651	19.135998
-128245298#0	0.32	13.09	56.68	83	83	4.646783	606.993835	0.035113	0.008172	0.225366	0.260921
-128245298#1	0.38	13.14	61.74	83	83	6.119786	768.396095	0.045562	0.010401	0.286272	0.330301
-128363658#0	2.96	12.76	236.45	71	71	53.35891	6146.403015	0.38466	0.086164	2.318	2.64208
-128363658#1	4.62	12.83	350.17	71	71	85.546032	9551.592601	0.610109	0.137438	3.627579	4.105824
-128363658#2	1.68	12.79	145.77	71	71	28.394698	3348.087082	0.206433	0.046528	1.258948	1.439202
-128363658#3	20.16	12.80	1806.32	88	88	328.285298	39317.60626	2.393385	0.544328	14.748716	16.900985
-128363658#4	5.4	11.05	512.99	88	88	462.895584	28520.264688	2.785811	0.552819	12.028796	12.259582
-128363658#5	7.77	5.73	756.30	88	88	501.888696	14937.648523	2.636047	0.305884	6.39907	6.421223
-128823190#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-128825640#0	4.34	7.82	69.25	14	14	128.382206	6876.589355	0.742403	0.10753	2.755193	2.955989
-128825640#1	12.69	8.74	177.49	0	14	306.48457	18814.030106	1.820736	0.250098	7.218495	8.087481
-13278020#0	1.77	12.62	1223.08	569	569	28.454989	3280.566107	0.204605	0.045467	1.233804	1.410178
-13278020#1	2.74	12.77	1770.26	569	569	53.628383	5924.407832	0.380685	0.086189	2.255471	2.54665
-13278020#2	1.59	12.66	1116.31	569	569	82.993763	6549.715886	0.53306	0.118456	2.679245	2.815425
-13278020#3	0.89	11.87	734.84	569	569	88.739476	5884.311455	0.544661	0.115888	2.491723	2.529393
-13278020#4	0.75	10.60	679.03	569	569	86.969004	5241.376352	0.521189	0.105046	2.242534	2.253028
-13278020#5	3.15	2.23	2782.45	527	527	343.847191	8016.515311	1.754491	0.180804	3.566918	3.446082
-13278020#6	7.13	2.81	4648.06	527	527	560.723828	11550.015391	2.823784	0.262197	5.133947	4.965093
-13278020#7	3.98	5.74	2532.36	527	527	305.754681	11473.284128	1.664212	0.23583	4.922172	4.931932
-13278020#8	0.66	8.38	645.72	527	527	67.160537	3578.381709	0.391087	0.071887	1.530986	1.538189
-13278159#0	14.48	1.99	6087.35	361	361	1525.529543	31049.985249	7.675066	0.715467	13.883852	13.347691
-13278159#1	3.77	4.46	1745.63	361	361	230.885591	6085.071979	1.193164	0.124104	2.602456	2.615803
-13714843#0	1.87	12.84	574.92	265	0	60.074381	5522.898654	0.402758	0.090436	2.182915	2.37405
-13714843#1	15.22	12.42	4134.13	265	265	276.562298	29800.846343	1.943909	0.423187	11.308137	12.810132
-13714843#2	14.78	12.39	4019.60	265	265	408.818437	36985.135042	2.720389	0.58432	14.505662	15.898313
-13714843#3	21.29	3.55	6924.35	306	306	1857.945191	40649.019037	9.409248	0.889793	17.762727	17.474063
-13715172	23.86	11.71	2814.89	116	116	876.314432	64587.34109	5.495359	1.077423	25.782295	27.763353
-13715172.291	26.29	0.66	3887.81	116	116	3317.904155	56779.853844	16.441321	1.391979	25.875378	24.408713
-13797599#0	4.32	11.82	458.12	97	97	258.661748	18016.53505	1.603823	0.330934	7.450646	7.744502
-13797599#1	30.72	6.18	3337.89	106	106	2301.243372	73202.340916	12.192113	1.462085	30.991479	31.467305
-13797599#10	0.37	12.89	40.89	55	55	8.117798	932.360823	0.058065	0.013398	0.353114	0.400782
-13797599#2	15.93	2.02	1461.80	80	80	1687.82148	30605.946933	8.402738	0.725657	13.757645	13.156941
-13797599#3	4.5	11.85	392.18	80	80	321.220657	21723.498026	1.979184	0.412864	9.088709	9.337945
-13797599#4	20.82	1.55	1313.06	55	55	2143.231651	39987.14174	10.69583	0.942838	17.975611	17.189698
-13797599#5	5.92	12.54	346.32	55	55	89.33529	10607.410327	0.64858	0.143474	3.965181	4.559685
-13797599#6	10.07	12.73	574.28	55	55	159.08862	19730.196396	1.175914	0.26551	7.353548	8.481189
-13797599#7	4.13	12.79	247.77	55	55	69.753123	8188.32952	0.504189	0.113425	3.0767	3.519819
-13797599#8	2.9	12.83	179.81	55	55	47.260043	5736.184913	0.345887	0.078343	2.145841	2.465746
