link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	1.99	5.00	583.97	199	199	107.213619	3656.055552	0.572113	0.064505	1.526322	1.571622
-104179543#1	0.6	4.79	317.65	199	199	18.74202	595.546824	0.098896	0.010124	0.246275	0.256008
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.46	9.33	104.13	18	0	142.284176	9855.758525	0.870073	0.124211	3.723199	4.236636
-104688711#4	5.4	9.33	106.44	18	18	130.09243	9059.498203	0.797424	0.118243	3.447971	3.894345
-104688711#5	8.56	9.10	163.48	18	18	335.365826	20378.220347	1.997279	0.32236	8.160561	8.759794
-109406983	16.81	9.17	103.98	6	6	739.277472	46335.689247	4.447645	0.809279	18.835081	19.917772
-109406986	3.04	6.97	338.26	91	91	90.54166	4273.811052	0.51041	0.069108	1.731358	1.837157
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.83	11.77	3588.57	436	436	285.384739	21344.945072	1.796407	0.356627	8.540104	9.175279
-12319876#1	8.6	8.82	3984.08	436	436	305.365753	15528.839879	1.749163	0.258687	6.176102	6.675272
-12544650	15.69	11.20	5818.05	361	361	371.74729	30259.98525	2.390897	0.454115	11.699055	13.007532
-128245297	12.57	12.15	1075.77	83	83	590.323676	43954.284265	3.717973	0.772373	17.866884	18.894007
-128245298#0	0.32	13.04	56.91	83	83	3.485918	480.385081	0.02677	0.006235	0.176606	0.206498
-128245298#1	0.38	13.09	61.96	83	83	4.239485	571.836962	0.032479	0.007708	0.212097	0.245809
-128363658#0	2.97	12.71	237.33	71	71	59.887527	6360.982729	0.419088	0.093765	2.434091	2.734315
-128363658#1	4.62	12.85	348.86	71	71	90.567613	9836.121735	0.639657	0.144768	3.758513	4.228128
-128363658#2	1.68	12.83	145.23	71	71	30.497387	3443.046328	0.217764	0.049383	1.305295	1.480019
-128363658#3	20.15	12.80	1805.84	88	88	313.63593	38255.614638	2.3007	0.527382	14.32331	16.444479
-128363658#4	5.49	10.87	521.47	88	88	473.090682	29056.875121	2.844266	0.558177	12.223601	12.490256
-128363658#5	7.83	5.68	762.28	88	88	506.600408	15169.746284	2.660745	0.30461	6.454876	6.521001
-128823190#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-128825640#0	4.26	7.97	67.95	14	14	121.40833	6623.557187	0.70454	0.101623	2.640746	2.847221
-128825640#1	12.67	8.76	177.24	0	14	298.931205	18664.417612	1.783275	0.248677	7.161569	8.023163
-13278020#0	1.76	12.68	1217.31	569	569	30.616937	3465.862372	0.218837	0.048898	1.309864	1.489828
-13278020#1	2.75	12.72	1777.37	569	569	54.10254	5830.454875	0.38095	0.085834	2.228945	2.506263
-13278020#2	1.59	12.60	1120.90	569	569	86.451507	6803.216223	0.554837	0.122838	2.782659	2.924394
-13278020#3	0.9	11.76	741.97	569	569	90.150743	5939.867624	0.552394	0.116979	2.516318	2.553275
-13278020#4	0.75	10.47	687.64	569	569	88.432678	5286.62788	0.528882	0.105865	2.262217	2.27248
-13278020#5	3.4	2.06	3005.46	527	527	371.531694	8411.37789	1.889742	0.190808	3.749197	3.61583
-13278020#6	7.03	2.85	4582.48	527	527	548.042195	11314.759516	2.760617	0.256913	5.029694	4.86396
-13278020#7	3.6	6.34	2290.59	527	527	273.519194	11149.757244	1.510239	0.227721	4.772146	4.792843
-13278020#8	0.52	10.64	508.47	527	527	55.717976	3421.733498	0.335392	0.068135	1.460113	1.470847
-13278159#0	14.37	2.01	6040.84	361	361	1501.522686	30493.190892	7.552468	0.702016	13.631628	13.108341
-13278159#1	3.76	4.47	1739.83	361	361	235.375954	6060.411558	1.213157	0.124587	2.599374	2.605206
-13714843#0	1.87	12.86	573.48	265	0	55.100421	5252.25257	0.373463	0.084194	2.060843	2.257713
-13714843#1	15.14	12.48	4112.78	265	265	277.290194	30502.541982	1.964778	0.430749	11.548073	13.111762
-13714843#2	14.75	12.41	4010.91	265	265	408.229938	37082.418191	2.720231	0.585601	14.53811	15.94013
-13714843#3	21.5	3.52	6991.11	306	306	1885.911239	41351.290477	9.553237	0.907163	18.080806	17.775947
-13715172	23.78	11.75	2804.90	116	116	883.080262	64694.805725	5.52855	1.077009	25.809823	27.809556
-13715172.291	25.0	0.69	3698.36	116	116	3091.498718	53014.930508	15.321821	1.298098	24.152643	22.790232
-13797599#0	4.36	11.71	462.46	97	97	266.064783	18254.776644	1.643662	0.337431	7.568909	7.846911
-13797599#1	30.85	6.16	3351.82	106	106	2325.06703	73725.67174	12.314013	1.475347	31.237401	31.69227
-13797599#10	0.38	12.82	41.10	55	55	5.381274	679.272841	0.03984	0.008863	0.251267	0.291991
-13797599#2	16.33	1.98	1498.62	80	80	1758.975572	31895.552664	8.756845	0.757395	14.348599	13.711317
-13797599#3	4.49	11.88	391.42	80	80	317.138988	21690.118217	1.959191	0.409088	9.048112	9.323599
-13797599#4	19.89	1.63	1254.55	55	55	2055.240539	38259.514188	10.256097	0.906075	17.227542	16.447022
-13797599#5	5.86	12.66	343.06	55	55	89.356698	10876.711497	0.655257	0.147595	4.063958	4.675444
-13797599#6	10.06	12.74	573.54	55	55	162.181496	19604.602339	1.185146	0.267982	7.335442	8.427197
-13797599#7	4.13	12.81	247.51	55	55	68.777496	8035.694202	0.498296	0.11312	3.031598	3.454205
-13797599#8	2.9	12.84	179.68	55	55	50.982105	5758.054662	0.365221	0.082466	2.183492	2.475143
-13797599#9	4.46	12.85	265.38	55	55	74.019197	8929.613276	0.541323	0.122207	3.341507	3.838467
-13797704#0	5.12	9.15	546.54	97	97	114.590394	7553.01237	0.694661	0.108941	2.934208	3.246753
-13797704#1	1.35	11.50	171.10	97	97	11.310831	1194.082938	0.078962	0.017121	0.454075	0.513286
-13798697	11.52	12.22	881.57	74	74	449.831624	36445.012737	2.900543	0.61287	14.599322	15.666115
-14326205#0	2.53	11.91	281.20	96	96	27.163889	3227.483914	0.1975	0.043422	1.203517	1.387362
-14326205#1	4.27	12.80	445.95	96	96	64.309704	8026.460145	0.476004	0.107348	2.983532	3.450241
-14326205#2	0.59	12.80	92.05	96	96	13.390948	1384.857138	0.092929	0.021125	0.534661	0.59529
-14326205#3	1.09	12.72	140.65	96	96	27.623175	2632.827975	0.186925	0.041025	1.026041	1.131739
-14326205#4	6.66	11.83	1391.24	197	197	101.163111	10862.061726	0.709421	0.150575	4.091711	4.669151
-14327505#0	2.4	1.51	1304.17	235	235	290.596243	6273.036777	1.470913	0.14452	2.808756	2.696622
-14327505#1	21.66	3.72	5389.07	235	235	1973.78448	51996.248364	10.212631	1.128286	22.734948	22.351635
-14327505#2	23.32	3.41	3237.91	131	131	2171.386019	51092.946684	11.086623	1.123825	22.400485	21.963511
-14327505#3	1.31	10.73	229.82	131	131	134.388432	8280.023829	0.809222	0.162797	3.518604	3.559206
-14328611	0.19	6.33	76.16	81	81	19.720029	862.104038	0.110153	0.017228	0.372212	0.370583
-14333888#0	2.93	7.51	135.36	38	38	125.484295	6660.961903	0.727583	0.121637	2.782641	2.863273
-14333888#1	1.96	8.99	94.54	38	38	47.463243	3094.045637	0.286746	0.044169	1.204978	1.330013
-14333888#2	1.9	8.73	92.83	38	38	106.343384	5886.75002	0.6216	0.103296	2.432023	2.530474
-14333888#3	4.19	8.31	158.93	0	38	123.111473	6619.976628	0.714954	0.116347	2.738592	2.84566
-14333980	12.59	8.60	144.54	11	11	562.557085	31846.992415	3.302253	0.541026	13.005385	13.689742
-156211618#0	12.14	10.02	1615.18	128	128	420.049729	22735.675363	2.435318	0.362078	8.891288	9.77323
-156211618#1	1.16	12.89	195.04	128	128	17.100601	2192.983606	0.128028	0.028707	0.810035	0.942673
-156211618#2	0.67	12.92	132.84	128	128	10.667776	1358.838036	0.079606	0.01821	0.504501	0.584108
-157156090#0	2.9	4.16	68.92	0	24	85.807981	2584.311843	0.44973	0.045576	1.078934	1.110922
-167487356#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#2	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
