link	ttime	avgspeed	sampledSeconds	entered	left	cost_co	cost_co2	cost_hc	cost_PMx	cost_nox	cost_fuel
-104179543#0	1.99	5.00	467.06	159	159	98.429375	3448.902741	0.527681	0.062078	1.447614	1.48257
-104179543#1	0.6	4.78	254.06	159	159	16.408687	531.535979	0.086841	0.009123	0.220343	0.228492
-104688711#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-104688711#3	5.49	9.27	104.01	18	0	115.34819	8141.899216	0.708869	0.102464	3.071702	3.499908
-104688711#4	5.4	9.33	106.39	18	18	133.047461	9334.638716	0.817429	0.123263	3.560857	4.012615
-104688711#5	8.62	9.03	164.59	18	18	322.085715	19523.168521	1.916197	0.304606	7.793644	8.392248
-109406983	17.03	9.05	105.35	6	6	722.519608	42982.930717	4.304631	0.790921	17.790378	18.476526
-109406986	2.98	7.11	149.37	41	41	106.5004	5428.570935	0.610735	0.092204	2.22576	2.333533
-109406987#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-113957039	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-12319876#0	7.8	11.81	3380.84	412	412	284.66679	21312.371734	1.792686	0.356184	8.527102	9.161276
-12319876#1	8.9	8.52	3897.52	412	412	345.480476	16020.633775	1.942637	0.272134	6.410173	6.886693
-12544650	15.63	11.25	5794.20	361	361	378.973605	31002.502178	2.441225	0.465638	11.987488	13.326707
-128245297	12.53	12.20	2337.65	181	181	608.911349	44786.058679	3.826742	0.795478	18.267873	19.251543
-128245298#0	0.32	13.00	124.34	181	181	4.736826	579.637588	0.034858	0.008117	0.217557	0.249162
-128245298#1	0.38	13.08	135.22	181	181	5.370393	695.316725	0.040283	0.009433	0.258536	0.298887
-128363658#0	2.98	12.69	237.83	71	71	56.617622	6276.303756	0.402077	0.091171	2.38753	2.697916
-128363658#1	4.61	12.88	349.22	71	71	87.010342	9845.616483	0.623884	0.141074	3.733585	4.232213
-128363658#2	1.68	12.78	145.78	71	71	26.359375	3256.273356	0.193785	0.043797	1.212674	1.399736
-128363658#3	20.16	12.79	1807.16	88	88	306.629229	38204.53421	2.266732	0.51753	14.240369	16.422531
-128363658#4	5.4	11.05	512.76	88	88	471.385475	29064.24639	2.837006	0.563712	12.26085	12.493415
-128363658#5	7.78	5.72	757.79	88	88	509.26206	15162.800205	2.673944	0.310857	6.497101	6.518008
-128823190#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-128825640#0	4.2	8.08	67.02	14	14	123.419376	6857.07493	0.718909	0.10396	2.723582	2.947602
-128825640#1	12.63	8.78	176.70	0	14	279.308918	17423.979601	1.667079	0.238541	6.7282	7.489934
-13278020#0	1.77	12.63	1221.91	569	569	30.400264	3516.914178	0.218802	0.048609	1.321708	1.511774
-13278020#1	2.76	12.70	1780.69	569	569	51.290047	5715.843225	0.364862	0.082075	2.169117	2.456999
-13278020#2	1.59	12.62	1119.67	569	569	82.678034	6558.037721	0.531681	0.117726	2.676894	2.819003
-13278020#3	0.9	11.81	738.82	569	569	85.395341	5680.621941	0.524461	0.111227	2.400994	2.441837
-13278020#4	0.75	10.59	679.63	569	569	84.583793	5110.152639	0.507125	0.102	2.183342	2.196621
-13278020#5	3.05	2.30	2696.93	527	527	325.06206	7714.540238	1.66189	0.173347	3.428752	3.316267
-13278020#6	6.66	3.01	4341.09	527	527	505.478687	10762.144989	2.553912	0.242296	4.771354	4.626393
-13278020#7	3.94	5.79	2508.12	527	527	297.350835	11379.725385	1.623879	0.233654	4.878996	4.89171
-13278020#8	0.58	9.51	569.37	527	527	59.61853	3468.114052	0.354217	0.069313	1.481316	1.490786
-13278159#0	14.41	2.00	6060.48	361	361	1516.522241	30803.106825	7.628202	0.709862	13.77403	13.241566
-13278159#1	3.71	4.53	1718.77	361	361	234.421724	6058.726027	1.20858	0.12372	2.592024	2.604482
-13714843#0	1.87	12.81	575.09	265	0	53.494047	5055.901117	0.361268	0.080834	1.983511	2.173311
-13714843#1	15.11	12.51	4104.36	265	265	275.604604	29783.27663	1.938919	0.425038	11.30787	12.802576
-13714843#2	14.73	12.43	4005.39	265	265	404.604318	36685.478734	2.694355	0.58061	14.389984	15.769502
-13714843#3	20.79	3.64	6762.83	306	306	1822.517675	39969.36327	9.231507	0.873195	17.445573	17.181895
-13715172	24.41	11.44	2880.21	116	116	931.203727	64819.608797	5.752133	1.086258	25.926058	27.86323
-13715172.291	25.06	0.69	3705.89	116	116	3117.272392	53446.630797	15.449409	1.309171	24.351698	22.975812
-13797599#0	4.31	11.86	456.64	97	97	251.136084	17632.466035	1.55992	0.322419	7.278843	7.579409
-13797599#1	30.35	6.26	3297.53	106	106	2255.982899	72544.238137	11.971871	1.443051	30.667979	31.184397
-13797599#10	0.38	12.84	41.02	55	55	5.0991	683.469285	0.038863	0.009296	0.254005	0.293795
-13797599#2	15.74	2.05	1445.09	80	80	1703.709407	30912.428421	8.48164	0.733892	13.90341	13.288689
-13797599#3	4.54	11.74	395.81	80	80	325.062341	22370.106913	2.010552	0.418282	9.307155	9.615899
-13797599#4	22.21	1.46	1400.84	55	55	2332.564307	42903.652716	11.626958	1.020218	19.346193	18.443464
-13797599#5	5.89	12.61	344.53	55	55	90.80355	11075.826241	0.667864	0.149645	4.135797	4.761036
-13797599#6	10.06	12.74	573.64	55	55	163.579061	19286.089017	1.186944	0.267373	7.249692	8.290279
-13797599#7	4.13	12.81	247.48	55	55	65.385551	8038.367407	0.482374	0.109741	3.005648	3.455357
-13797599#8	2.9	12.81	180.05	55	55	45.847523	5491.927745	0.335622	0.075843	2.061311	2.360749
-13797599#9	4.47	12.81	266.04	55	55	68.797857	8272.182678	0.503694	0.113598	3.09997	3.555865
-13797704#0	4.99	9.38	532.94	97	97	107.170053	7633.691809	0.662169	0.105479	2.930475	3.281434
-13797704#1	1.35	11.50	171.10	97	97	10.072484	1092.208467	0.070796	0.015117	0.41185	0.469495
-13798697	11.47	12.27	877.78	74	74	449.427995	35998.136401	2.889393	0.608949	14.446975	15.474021
-14326205#0	2.51	11.99	133.83	46	46	20.383506	2483.275622	0.148185	0.031291	0.911965	1.06746
-14326205#1	4.25	12.87	212.47	46	46	65.222743	8089.034698	0.481734	0.109935	3.016621	3.477137
-14326205#2	0.58	12.90	43.75	46	46	12.310338	1296.716898	0.086045	0.019283	0.496823	0.557403
-14326205#3	1.08	12.82	66.85	46	46	26.101285	2662.149335	0.180239	0.040028	1.024829	1.144344
-14326205#4	6.83	11.54	1063.91	147	147	98.7131	10711.236764	0.693305	0.144456	4.005793	4.604323
-14327505#0	2.44	1.48	1327.16	235	235	297.699224	6355.673944	1.505153	0.146688	2.847451	2.732148
-14327505#1	22.17	3.64	5516.84	235	235	2069.270615	53605.068572	10.685204	1.166544	23.457781	23.043243
-14327505#2	23.09	3.45	3204.75	131	131	2198.859725	51873.892721	11.231632	1.144104	22.75973	22.29921
-14327505#3	1.3	10.80	228.27	131	131	142.50334	8750.995135	0.857719	0.173898	3.731081	3.761653
-14328611	0.18	6.52	73.93	81	81	19.295367	854.596268	0.108019	0.016915	0.367855	0.367356
-14333888#0	2.95	7.45	136.35	38	38	133.920621	6909.383659	0.771306	0.124247	2.876009	2.970065
-14333888#1	1.97	8.93	95.21	38	38	53.672404	3365.253856	0.321452	0.049762	1.323551	1.446594
-14333888#2	1.91	8.69	93.26	38	38	111.71959	6125.286354	0.651781	0.108425	2.537645	2.63301
-14333888#3	4.22	8.26	159.89	0	38	121.504815	6615.854602	0.706916	0.112641	2.711491	2.843893
-14333980	13.11	8.26	150.53	11	11	582.499534	32031.352614	3.398893	0.555508	13.162903	13.768987
-156211618#0	16.61	7.33	5176.49	300	300	952.206715	31849.050625	5.073866	0.591277	13.106457	13.690906
-156211618#1	1.16	12.86	458.18	300	300	17.154519	2095.474888	0.125784	0.02858	0.782484	0.900757
-156211618#2	0.67	12.91	311.64	300	300	10.268966	1295.302609	0.076061	0.017515	0.481902	0.556796
-157156090#0	2.87	4.21	68.22	0	24	79.429735	2449.321619	0.417712	0.043457	1.024318	1.052892
-167487356#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#2	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#3	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#4	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487356#5	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487370	0.71	10.28	207.95	178	178	85.126753	5012.194337	0.507295	0.100794	2.149166	2.154514
-167487441	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-167487519	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-172963174#2	13.28	8.45	850.72	62	23	339.739653	20291.249016	2.007097	0.279237	7.846696	8.722478
-172963174#3	9.16	8.84	601.38	62	62	225.218388	14042.342613	1.343638	0.190008	5.407681	6.036295
-172963174#4	0.03	9.26	33.88	62	62	1.415435	87.968665	0.008499	0.001512	0.035987	0.037814
-172963174#5	4.03	8.89	282.75	62	62	124.230035	7694.564298	0.741246	0.110859	3.007964	3.307605
-193149514	3.29	9.47	681.84	180	180	172.062866	10412.514494	1.028149	0.187872	4.321801	4.475895
-198514517	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-200072875	3.59	10.29	603.72	149	149	69.053978	5735.021509	0.444751	0.074096	2.161308	2.465266
-207634492	4.48	1.16	1525.91	178	178	510.893409	10180.731125	2.565712	0.238915	4.58418	4.37647
-207634505#0	4.65	2.05	2507.22	360	360	444.382547	9734.507627	2.252067	0.220427	4.338078	4.184622
-207634505#1	4.79	3.18	2261.89	360	360	328.988732	6766.104184	1.656156	0.152425	3.001483	2.908599
-207634523#0	11.74	9.78	3507.65	287	287	286.543328	20742.972601	1.780627	0.300414	8.066971	8.916588
-207634523#1	0.74	9.48	354.09	287	287	35.429816	1903.891752	0.206166	0.03595	0.803406	0.818402
-211090188#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-211641909#0	3.75	12.95	1355.05	329	329	164.72235	13825.571153	1.075776	0.241618	5.581414	5.94299
-211641909#1	1.07	11.39	489.68	329	329	120.458064	7622.824372	0.73082	0.152515	3.251126	3.2767
-211641911	12.34	12.99	4179.59	329	329	188.822127	23389.766901	1.39373	0.321443	8.74201	10.054277
-212361874#0	7.43	4.36	37.03	0	5	309.980824	9083.440184	1.621509	0.172584	3.839952	3.904705
-212361874#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-212706762#0	0.03	7.81	200.98	317	317	3.0978	151.836594	0.017708	0.003046	0.065439	0.065268
-212706762#1	2.42	7.46	968.02	317	317	157.87444	7873.363108	0.904886	0.152866	3.352889	3.384428
-212710688	17.9	12.40	2907.42	159	159	283.429609	32628.484217	2.037417	0.450603	12.257911	14.025622
-212710692	12.55	12.66	1253.81	97	97	204.194325	23864.020468	1.475716	0.328893	8.963272	10.258143
-212710702	5.56	10.52	583.21	97	97	198.986284	11240.171203	1.165183	0.177203	4.388546	4.831731
-212711374#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-212711374#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-212711374#2	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-216891254#0	3.29	12.50	1261.41	344	344	68.759747	7140.831718	0.477827	0.10473	2.73456	3.06954
-216891254#1	6.22	12.48	2271.35	344	344	108.768629	12142.07467	0.773937	0.169753	4.584531	5.219369
-216891254#2	8.8	12.62	3155.40	344	344	140.451606	16504.949288	1.017051	0.226013	6.187308	7.094789
-217344337#0	1.58	12.84	670.56	344	344	22.36026	2891.178624	0.167835	0.038198	1.070622	1.242798
-217344337#1	6.48	12.86	2357.18	344	344	118.21375	13399.630527	0.845969	0.190448	5.068316	5.759935
-217344337#2	0.48	12.44	296.00	344	344	13.199916	1178.857451	0.087347	0.018158	0.458394	0.506741
-217344337#3	1.96	12.27	766.92	327	327	161.324584	11344.514057	1.005272	0.218894	4.756003	4.876482
-217344337#4	1.39	10.27	604.63	327	327	171.941514	10100.317189	1.024261	0.204233	4.340171	4.341665
-217344337#5	1.22	7.53	606.31	327	327	137.776092	6625.111131	0.784015	0.130806	2.844156	2.847857
-219536349#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-219536349#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-220232893#0	10.38	0.57	2245.88	120	120	1478.585805	24400.838528	7.305291	0.603738	11.146322	10.489551
-220232893#1	22.84	0.54	3789.59	120	120	3413.336499	55364.039822	16.84204	1.379575	25.337214	23.8002
-220232893#2	47.47	0.44	6983.03	120	120	7353.899659	119710.446711	36.295125	2.975862	54.717327	51.46178
-220232893#3	102.71	0.45	13582.06	120	120	15923.738926	260407.656759	78.619103	6.462898	118.932774	111.945421
-220232893#4	13.26	0.56	2604.91	120	120	2057.28544	33897.200626	10.163163	0.838528	15.45961	14.571899
-223556668#0	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-223556668#1	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-223556668#2	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-223556668#3	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-223556668#4	0.0	0	0.00	0	0	0.0	0.0	0.0	0.0	0.0	0.0
-224637998	3.7	10.47	611.17	147	147	402.364327	23877.938332	2.401941	0.476805	10.201541	10.264042
-224646232#0	9.94	12.48	1124.88	109	109	169.32807	18779.275642	1.200131	0.26479	7.093682	8.072422
-224646232#1	1.22	12.86	172.84	109	109	20.12904	2419.237281	0.146985	0.03358	0.90809	1.039928
-224646232#2	8.51	12.85	968.26	109	109	143.227879	17287.43761	1.048068	0.239731	6.486632	7.431141
-224646232#3	4.06	12.31	484.26	109	109	203.866194	15247.360955	1.286813	0.272835	6.234779	6.554159
-224646232#4	0.02	10.32	52.30	109	109	1.583201	93.522771	0.009417	0.001754	0.039171	0.040201
-224648421#0	18.29	6.60	1992.45	1	109	1089.928243	31795.372376	5.700859	0.622791	13.329195	13.667897
-226624856	6.35	8.72	861.46	125	125	168.105716	10207.694575	0.997888	0.145312	3.982191	4.387911
-226921792#0	2.42	1.55	93.14	17	17	112.972	2940.687767	0.583417	0.063715	1.301634	1.264113
-226921792#1	8.41	5.36	158.01	17	17	157.592216	7902.101061	0.89808	0.119487	3.124575	3.396834
-226921792#2	2.0	9.12	42.82	17	17	43.779339	2999.17377	0.26661	0.036046	1.121535	1.28924
-226921792#3	0.97	9.10	25.43	17	17	18.244371	1234.795053	0.110804	0.01508	0.463522	0.530795
-226921792#4	1.95	9.07	41.98	17	17	110.516983	6498.973931	0.655232	0.114392	2.683111	2.793638
-226921792#5	1.06	7.96	28.15	17	17	128.815486	6416.562634	0.738953	0.129314	2.770069	2.758203
-226921792#6	0.65	6.24	23.97	17	17	55.712915	2446.275402	0.311279	0.047919	1.049774	1.051555
-228569586	3.58	9.23	953.54	233	233	292.077655	16565.481602	1.720849	0.311332	6.969319	7.120787
-228569587#0	6.79	10.24	1690.19	233	233	205.978326	15222.051619	1.289306	0.230853	5.983973	6.543342
